roi_id,r0,r1,c0,c1,coverage,spectral_variance,mean_reflectance
sio2 all 20 dish white_p06_r0090,36,44,24,32,0.953125,4.420887170283462e-06,0.024671947544582656
sio2 all 20 dish white_p06_r0091,36,44,28,36,1.0,2.4367105560712415e-06,0.02424078762601087
sio2 all 20 dish white_p06_r0092,36,44,32,40,1.0,2.7176884581069694e-06,0.02474921017779368
sio2 all 20 dish white_p06_r0093,36,44,36,44,1.0,4.0594691914412444e-06,0.02582676505247934
sio2 all 20 dish white_p06_r0094,36,44,40,48,1.0,7.0418534613915375e-06,0.027831427753523843
sio2 all 20 dish white_p06_r0095,36,44,44,52,1.0,6.1000298192510046e-06,0.030151994621357783
sio2 all 20 dish white_p06_r0096,36,44,48,56,1.0,5.376566467102644e-06,0.032194212278423
sio2 all 20 dish white_p06_r0097,36,44,52,60,1.0,7.305844394254567e-06,0.03459999970769956
sio2 all 20 dish white_p06_r0098,36,44,56,64,1.0,5.6666533691992374e-06,0.035457165184366556
sio2 all 20 dish white_p06_r0099,36,44,60,68,1.0,8.56428465056541e-06,0.03343098415954921
sio2 all 20 dish white_p06_r0100,36,44,64,72,1.0,2.4409779726589795e-06,0.03195852544444831
sio2 all 20 dish white_p06_r0101,36,44,68,76,1.0,2.408919891098704e-06,0.032253974813691313
sio2 all 20 dish white_p06_r0102,36,44,72,80,1.0,2.3309830593583634e-06,0.032928403769579936
sio2 all 20 dish white_p06_r0103,36,44,76,84,1.0,2.088472773342772e-06,0.033681087206247996
sio2 all 20 dish white_p06_r0104,36,44,80,88,1.0,4.345260418600625e-06,0.03507408389966847
sio2 all 20 dish white_p06_r0105,36,44,84,92,0.890625,0.00014792345185825635,0.04234632591357622
sio2 all 20 dish white_p06_r0106,40,48,24,32,1.0,2.9824703635035297e-06,0.02396756056174475
sio2 all 20 dish white_p06_r0107,40,48,28,36,1.0,2.0704974060471285e-06,0.023721482931051335
sio2 all 20 dish white_p06_r0108,40,48,32,40,1.0,2.5792281541062676e-06,0.024340054305753932
sio2 all 20 dish white_p06_r0109,40,48,36,44,1.0,4.130570714773198e-06,0.025551940259195584
sio2 all 20 dish white_p06_r0110,40,48,40,48,1.0,6.870294708674887e-06,0.0276079877489459
sio2 all 20 dish white_p06_r0111,40,48,44,52,1.0,6.029683450038611e-06,0.029940703915607596
sio2 all 20 dish white_p06_r0112,40,48,48,56,1.0,8.770299873498172e-06,0.03249088298081891
sio2 all 20 dish white_p06_r0113,40,48,52,60,1.0,6.800628834972731e-06,0.03523321666833515
sio2 all 20 dish white_p06_r0114,40,48,56,64,1.0,7.009483720247507e-06,0.03508917670844717
sio2 all 20 dish white_p06_r0115,40,48,60,68,1.0,1.1924922056001212e-05,0.033469606239156666
sio2 all 20 dish white_p06_r0116,40,48,64,72,1.0,4.866533355691258e-05,0.03463798958150093
sio2 all 20 dish white_p06_r0117,40,48,68,76,1.0,4.90071094366073e-05,0.035101273334009656
sio2 all 20 dish white_p06_r0118,40,48,72,80,1.0,1.3774132509905039e-05,0.03373575762104931
sio2 all 20 dish white_p06_r0119,40,48,76,84,1.0,2.7473099725269753e-06,0.03370253123559614
sio2 all 20 dish white_p06_r0120,40,48,80,88,1.0,1.6853633049622044e-05,0.036086152994843225
sio2 all 20 dish white_p06_r0121,44,52,20,28,1.0,3.5872149745459517e-06,0.02432626911946118
sio2 all 20 dish white_p06_r0122,44,52,24,32,1.0,2.016362979343692e-06,0.023444517438854635
sio2 all 20 dish white_p06_r0123,44,52,28,36,1.0,2.014913488849961e-06,0.02349649163940821
sio2 all 20 dish white_p06_r0124,44,52,32,40,1.0,2.7265945513973403e-06,0.02417145896834897
sio2 all 20 dish white_p06_r0125,44,52,36,44,1.0,4.161366092341682e-06,0.02541670879520746
sio2 all 20 dish white_p06_r0126,44,52,40,48,1.0,6.951465539076552e-06,0.027501118053329183
sio2 all 20 dish white_p06_r0127,44,52,44,52,1.0,7.1154969760167805e-06,0.029972617279909557
sio2 all 20 dish white_p06_r0128,44,52,48,56,1.0,1.275338965518341e-05,0.03318547241693704
sio2 all 20 dish white_p06_r0129,44,52,52,60,1.0,5.245440225060671e-06,0.03536282000678769
sio2 all 20 dish white_p06_r0130,44,52,56,64,1.0,6.905651058652472e-06,0.034682851162852975
sio2 all 20 dish white_p06_r0131,44,52,60,68,1.0,8.551453693604093e-05,0.037422126931191395
sio2 all 20 dish white_p06_r0132,44,52,64,72,1.0,0.00016640034367488307,0.044730879953757234
sio2 all 20 dish white_p06_r0133,44,52,68,76,1.0,0.00016502531047070078,0.04639864363118603
sio2 all 20 dish white_p06_r0134,44,52,72,80,1.0,0.00011560033598406401,0.04042282529409928
sio2 all 20 dish white_p06_r0135,44,52,76,84,1.0,1.960096435241048e-05,0.03569856938684365
sio2 all 20 dish white_p06_r0136,44,52,80,88,1.0,7.996582274866409e-05,0.03922968671256676
sio2 all 20 dish white_p06_r0137,48,56,16,24,1.0,5.48085190328738e-05,0.026431792908863994
sio2 all 20 dish white_p06_r0138,48,56,20,28,1.0,2.5043249441234434e-06,0.023862480472767088
sio2 all 20 dish white_p06_r0139,48,56,24,32,1.0,2.1573114257194316e-06,0.023294341152674314
sio2 all 20 dish white_p06_r0140,48,56,28,36,1.0,2.1353373844401346e-06,0.023519078024654957
sio2 all 20 dish white_p06_r0141,48,56,32,40,1.0,2.8146304121330925e-06,0.024315215660407966
sio2 all 20 dish white_p06_r0142,48,56,36,44,1.0,4.421313965299734e-06,0.025579833387615034
sio2 all 20 dish white_p06_r0143,48,56,40,48,1.0,7.504500278296327e-06,0.027681785021792055
sio2 all 20 dish white_p06_r0144,48,56,44,52,1.0,1.2239352583496808e-05,0.030715260209976673
sio2 all 20 dish white_p06_r0145,48,56,48,56,1.0,1.274868772141389e-05,0.03422753611266983
sio2 all 20 dish white_p06_r0146,48,56,52,60,1.0,5.109150391053237e-06,0.03507550641792092
sio2 all 20 dish white_p06_r0147,48,56,56,64,1.0,3.300933310321468e-05,0.03578127627844587
sio2 all 20 dish white_p06_r0148,48,56,60,68,1.0,0.00015844299422784647,0.04462364544010363
sio2 all 20 dish white_p06_r0149,48,56,64,72,1.0,6.021549328466587e-05,0.054966059106919485
sio2 all 20 dish white_p06_r0150,48,56,68,76,1.0,3.043903981926344e-05,0.05647507907107277
sio2 all 20 dish white_p06_r0151,48,56,72,80,1.0,0.0001257045819489189,0.04777712051321444
sio2 all 20 dish white_p06_r0152,48,56,76,84,1.0,3.447191918926455e-05,0.038517605090611265
sio2 all 20 dish white_p06_r0153,48,56,80,88,0.953125,0.00016949805674888684,0.043394850156285
sio2 all 20 dish white_p06_r0154,52,60,12,20,0.90625,0.00011127132921420273,0.02990005373558178
sio2 all 20 dish white_p06_r0155,52,60,16,24,1.0,3.852055185021683e-06,0.025251887867055213
sio2 all 20 dish white_p06_r0156,52,60,20,28,1.0,2.4389067905516737e-06,0.02387564547357766
sio2 all 20 dish white_p06_r0157,52,60,24,32,1.0,2.2871680035850693e-06,0.023428606042515027
sio2 all 20 dish white_p06_r0158,52,60,28,36,1.0,2.4207547091966087e-06,0.023786180474930033
sio2 all 20 dish white_p06_r0159,52,60,32,40,1.0,2.664739855810878e-06,0.024664793394595985
sio2 all 20 dish white_p06_r0160,52,60,36,44,1.0,4.296629793866304e-06,0.02599147652963292
sio2 all 20 dish white_p06_r0161,52,60,40,48,1.0,8.42649610801818e-06,0.028228406363647773
sio2 all 20 dish white_p06_r0162,52,60,44,52,1.0,1.682351935442147e-05,0.03195686922053093
sio2 all 20 dish white_p06_r0163,52,60,48,56,1.0,7.275937654731906e-06,0.0351522347235262
sio2 all 20 dish white_p06_r0164,52,60,52,60,1.0,4.5656170856879195e-06,0.034990771378563726
sio2 all 20 dish white_p06_r0165,52,60,56,64,1.0,5.0334096930532885e-05,0.03701310281723642
sio2 all 20 dish white_p06_r0166,52,60,60,68,1.0,0.00014986158932095745,0.047441505798087175
sio2 all 20 dish white_p06_r0167,52,60,64,72,1.0,3.452079573047416e-05,0.05668939145448526
sio2 all 20 dish white_p06_r0168,52,60,68,76,1.0,5.177572402812941e-05,0.056198755409342716
sio2 all 20 dish white_p06_r0169,52,60,72,80,1.0,0.00014060426455420912,0.046849449976017116
sio2 all 20 dish white_p06_r0170,52,60,76,84,1.0,3.407487937088344e-05,0.03964384577317108
sio2 all 20 dish white_p06_r0171,56,64,12,20,1.0,3.961086274238327e-05,0.02858442367171539
sio2 all 20 dish white_p06_r0172,56,64,16,24,1.0,3.6928647907833977e-06,0.025771243669227825
sio2 all 20 dish white_p06_r0173,56,64,20,28,1.0,2.85263209833629e-06,0.024427073174387595
sio2 all 20 dish white_p06_r0174,56,64,24,32,1.0,2.37588698341462e-06,0.02385319118108873
sio2 all 20 dish white_p06_r0175,56,64,28,36,1.0,2.441585414404379e-06,0.024144847371856383
sio2 all 20 dish white_p06_r0176,56,64,32,40,1.0,2.719209717301824e-06,0.024989502306822266
sio2 all 20 dish white_p06_r0177,56,64,36,44,1.0,4.528482191772451e-06,0.026376167799851746
sio2 all 20 dish white_p06_r0178,56,64,40,48,1.0,1.154312076753438e-05,0.028999743967895984
sio2 all 20 dish white_p06_r0179,56,64,44,52,1.0,1.4146376212716899e-05,0.032716173529567884
sio2 all 20 dish white_p06_r0180,56,64,48,56,1.0,4.942718923931794e-06,0.03473223399218537
sio2 all 20 dish white_p06_r0181,56,64,52,60,1.0,4.048513551282479e-06,0.03451905751372232
sio2 all 20 dish white_p06_r0182,56,64,56,64,1.0,2.8891609592564596e-05,0.035615861177629826
sio2 all 20 dish white_p06_r0183,56,64,60,68,1.0,0.00014428905706957525,0.040684092925571985
sio2 all 20 dish white_p06_r0184,56,64,64,72,1.0,0.00019758828301681,0.04659000087211273
sio2 all 20 dish white_p06_r0185,56,64,68,76,1.0,0.00016275093848314514,0.0467587267645616
sio2 all 20 dish white_p06_r0186,56,64,72,80,1.0,8.06573110689116e-05,0.041614707640680704
sio2 all 20 dish white_p06_r0187,56,64,76,84,0.984375,7.320692717011188e-05,0.04215869161940191
sio2 all 20 dish white_p06_r0188,60,68,8,16,0.859375,9.893017864359994e-05,0.03138956305455788
sio2 all 20 dish white_p06_r0189,60,68,12,20,1.0,3.2824462175322403e-06,0.027671682288122005
sio2 all 20 dish white_p06_r0190,60,68,16,24,1.0,2.656359555905328e-06,0.02615520744174806
sio2 all 20 dish white_p06_r0191,60,68,20,28,1.0,2.308136929362204e-06,0.02505736386910329
sio2 all 20 dish white_p06_r0192,60,68,24,32,1.0,2.4627743921639888e-06,0.024553899742502418
sio2 all 20 dish white_p06_r0193,60,68,28,36,1.0,2.816090345391612e-06,0.024829686856021705
sio2 all 20 dish white_p06_r0194,60,68,32,40,1.0,2.959105482236186e-06,0.025584951897199126
sio2 all 20 dish white_p06_r0195,60,68,36,44,1.0,4.9763973111303884e-06,0.02689458091743553
sio2 all 20 dish white_p06_r0196,60,68,40,48,1.0,1.4850741938774407e-05,0.029887639579045028
sio2 all 20 dish white_p06_r0197,60,68,44,52,1.0,7.377621149004373e-06,0.03277165519509555
sio2 all 20 dish white_p06_r0198,60,68,48,56,1.0,3.393596065044455e-06,0.03362424807329161
sio2 all 20 dish white_p06_r0199,60,68,52,60,1.0,2.655790594928994e-06,0.034051089404643055
sio2 all 20 dish white_p06_r0200,60,68,56,64,1.0,2.4738167484946923e-06,0.03431294230932044
sio2 all 20 dish white_p06_r0201,60,68,60,68,1.0,7.771222305032634e-06,0.0345318761068976
sio2 all 20 dish white_p06_r0202,60,68,64,72,1.0,3.1063148803713835e-05,0.03598082546611295
sio2 all 20 dish white_p06_r0203,60,68,68,76,1.0,3.0471936980914603e-05,0.03731348534874178
sio2 all 20 dish white_p06_r0204,60,68,72,80,1.0,1.4234027089870792e-05,0.03877092750160098
sio2 all 20 dish white_p06_r0205,60,68,76,84,0.859375,0.00010542769005159924,0.045226404334888864
sio2 all 20 dish white_p06_r0206,64,72,12,20,1.0,2.9132278370847494e-06,0.027394754906298106
sio2 all 20 dish white_p06_r0207,64,72,16,24,1.0,2.281245468438162e-06,0.026064200294007085
sio2 all 20 dish white_p06_r0208,64,72,20,28,1.0,1.990188252252962e-06,0.025184901947973445
sio2 all 20 dish white_p06_r0209,64,72,24,32,1.0,2.0818426196808873e-06,0.024958978208713532
sio2 all 20 dish white_p06_r0210,64,72,28,36,1.0,2.967047088393058e-06,0.02557512759580375
sio2 all 20 dish white_p06_r0211,64,72,32,40,1.0,4.835853246096922e-06,0.026758167366049572
sio2 all 20 dish white_p06_r0212,64,72,36,44,1.0,1.1986951364993183e-05,0.02872293176238987
sio2 all 20 dish white_p06_r0213,64,72,40,48,1.0,1.6699308958451922e-05,0.03174868610395654
sio2 all 20 dish white_p06_r0214,64,72,44,52,1.0,4.969399264091353e-06,0.033234213510331095
sio2 all 20 dish white_p06_r0215,64,72,48,56,1.0,3.6978746284046154e-05,0.0348964658966495
sio2 all 20 dish white_p06_r0216,64,72,52,60,1.0,5.209694310241531e-05,0.03711598118587054
sio2 all 20 dish white_p06_r0217,64,72,56,64,1.0,3.09595696511832e-05,0.036117986821786255
sio2 all 20 dish white_p06_r0218,64,72,60,68,1.0,4.346040418100688e-06,0.03453763427171486
sio2 all 20 dish white_p06_r0219,64,72,64,72,1.0,2.7016220787868173e-06,0.03451972236330766
sio2 all 20 dish white_p06_r0220,64,72,68,76,1.0,5.314842011916021e-06,0.035835427453434626
sio2 all 20 dish white_p06_r0221,64,72,72,80,0.984375,3.936959226702591e-05,0.040072215264332064
sio2 all 20 dish white_p06_r0222,68,76,12,20,1.0,2.930015172106845e-06,0.02711244991998151
sio2 all 20 dish white_p06_r0223,68,76,16,24,1.0,2.501691018415048e-06,0.025945633623832388
sio2 all 20 dish white_p06_r0224,68,76,20,28,1.0,2.108003989246009e-06,0.025172694124496773
sio2 all 20 dish white_p06_r0225,68,76,24,32,1.0,2.008040840195726e-06,0.025015805991425156
sio2 all 20 dish white_p06_r0226,68,76,28,36,1.0,3.5538234531648665e-06,0.025955553896158137
sio2 all 20 dish white_p06_r0227,68,76,32,40,1.0,8.07706898909454e-06,0.02814182950059968
sio2 all 20 dish white_p06_r0228,68,76,36,44,1.0,1.4350671609160382e-05,0.031299227586649596
sio2 all 20 dish white_p06_r0229,68,76,40,48,1.0,1.2540604841534966e-05,0.03430581683140101
sio2 all 20 dish white_p06_r0230,68,76,44,52,1.0,2.3680315317834635e-05,0.03603331647232362
sio2 all 20 dish white_p06_r0231,68,76,48,56,1.0,0.00019018328740532243,0.04244327310852209
sio2 all 20 dish white_p06_r0232,68,76,52,60,1.0,0.00020722470964593302,0.04910720372901923
sio2 all 20 dish white_p06_r0233,68,76,56,64,1.0,0.00019858106176707854,0.045173757062523356
sio2 all 20 dish white_p06_r0234,68,76,60,68,1.0,6.076173337801952e-05,0.03778147784544691
sio2 all 20 dish white_p06_r0235,68,76,64,72,1.0,4.104108078312087e-06,0.03556449111184702
sio2 all 20 dish white_p06_r0236,68,76,68,76,1.0,9.70388825786125e-06,0.037655195861577576
sio2 all 20 dish white_p06_r0237,68,76,72,80,0.859375,6.004436324484724e-05,0.04285279008946818
sio2 all 20 dish white_p06_r0238,72,80,12,20,1.0,2.5866193564750227e-06,0.026631453797174368
sio2 all 20 dish white_p06_r0239,72,80,16,24,1.0,2.334904465676194e-06,0.0257896365386741
sio2 all 20 dish white_p06_r0240,72,80,20,28,1.0,2.237001206485664e-06,0.02526310398701735
sio2 all 20 dish white_p06_r0241,72,80,24,32,1.0,2.1670327887025652e-06,0.02516177786070165
sio2 all 20 dish white_p06_r0242,72,80,28,36,1.0,3.7679629462813054e-06,0.02617797131443936
sio2 all 20 dish white_p06_r0243,72,80,32,40,1.0,8.592627718273206e-06,0.02876910402815664
sio2 all 20 dish white_p06_r0244,72,80,36,44,1.0,1.2343990337842633e-05,0.03228180734569794
sio2 all 20 dish white_p06_r0245,72,80,40,48,1.0,9.997169538790771e-06,0.03556081542673398
sio2 all 20 dish white_p06_r0246,72,80,44,52,1.0,7.411011146571385e-05,0.04049023244582043
sio2 all 20 dish white_p06_r0247,72,80,48,56,1.0,0.00017678890618971676,0.051283257642870075
sio2 all 20 dish white_p06_r0248,72,80,52,60,1.0,2.6543234433986224e-05,0.059281350899144415
sio2 all 20 dish white_p06_r0249,72,80,56,64,1.0,0.00013098587101376558,0.05382710565866946
sio2 all 20 dish white_p06_r0250,72,80,60,68,1.0,0.00010357254809907237,0.042048915738094196
sio2 all 20 dish white_p06_r0251,72,80,64,72,1.0,5.48829607373889e-06,0.037013701430252656
sio2 all 20 dish white_p06_r0252,72,80,68,76,0.96875,2.4819276240961228e-05,0.040055892852669465
sio2 all 20 dish white_p06_r0253,76,84,8,16,0.953125,2.2084066415779278e-06,0.02744506069284164
sio2 all 20 dish white_p06_r0254,76,84,12,20,1.0,2.2444345598090666e-06,0.026598797424070845
sio2 all 20 dish white_p06_r0255,76,84,16,24,1.0,2.0656577312401754e-06,0.02598820900509221
sio2 all 20 dish white_p06_r0256,76,84,20,28,1.0,2.1715293446529332e-06,0.025565513542189878
sio2 all 20 dish white_p06_r0257,76,84,24,32,1.0,2.119214546562235e-06,0.02543894036456478
sio2 all 20 dish white_p06_r0258,76,84,28,36,1.0,3.5442386694507777e-06,0.026326903680820475
sio2 all 20 dish white_p06_r0259,76,84,32,40,1.0,6.302699538808909e-06,0.02835791836726084
sio2 all 20 dish white_p06_r0260,76,84,36,44,1.0,1.2475248834867728e-05,0.03125879065735962
sio2 all 20 dish white_p06_r0261,76,84,40,48,1.0,1.4130749895327726e-05,0.0346244461670564
sio2 all 20 dish white_p06_r0262,76,84,44,52,1.0,0.00011198628852928642,0.04214563559682774
sio2 all 20 dish white_p06_r0263,76,84,48,56,1.0,0.00011827595992221852,0.05377182097625476
sio2 all 20 dish white_p06_r0264,76,84,52,60,1.0,2.1761604278068153e-05,0.05935279740872383
sio2 all 20 dish white_p06_r0265,76,84,56,64,1.0,0.00011542873456065985,0.053416997157328734
sio2 all 20 dish white_p06_r0266,76,84,60,68,1.0,7.103762861120759e-05,0.04359423556091007
sio2 all 20 dish white_p06_r0267,76,84,64,72,1.0,2.2216328342218054e-05,0.040758365071123424
sio2 all 20 dish white_p06_r0268,80,88,4,12,0.9375,8.753548037852947e-06,0.028958991927562207
sio2 all 20 dish white_p06_r0269,80,88,8,16,1.0,2.0065577576842565e-06,0.02738460832575547
sio2 all 20 dish white_p06_r0270,80,88,12,20,1.0,1.958936665346999e-06,0.026715665159570266
sio2 all 20 dish white_p06_r0271,80,88,16,24,1.0,1.9358587516655743e-06,0.026115343471184847
