roi_id,r0,r1,c0,c1,coverage,spectral_variance,mean_reflectance
bare silicon all_p02_r0067,28,36,52,60,1.0,2.05591901506476e-06,0.025158954112562096
bare silicon all_p02_r0068,28,36,56,64,1.0,2.189447381002476e-06,0.0248403231175792
bare silicon all_p02_r0069,28,36,60,68,1.0,2.1955945693543697e-06,0.02461861793362564
bare silicon all_p02_r0070,28,36,64,72,1.0,1.9691551115671187e-06,0.024423248357404757
bare silicon all_p02_r0071,28,36,68,76,1.0,1.912673661523729e-06,0.02434078348432252
bare silicon all_p02_r0072,28,36,72,80,1.0,2.3930800826677427e-06,0.024459530379103946
bare silicon all_p02_r0073,28,36,76,84,1.0,2.2371415361043744e-06,0.02439617444436828
bare silicon all_p02_r0074,28,36,80,88,1.0,1.8284937501751672e-06,0.024276036782965516
bare silicon all_p02_r0075,28,36,84,92,1.0,2.2069809953251882e-06,0.024393142820736315
bare silicon all_p02_r0076,28,36,88,96,1.0,2.751448209968299e-06,0.024777274025244614
bare silicon all_p02_r0077,28,36,92,100,1.0,2.5740541559181052e-06,0.02524710191146849
bare silicon all_p02_r0078,28,36,96,104,1.0,2.4603520657132067e-06,0.02578707610873258
bare silicon all_p02_r0079,28,36,100,108,1.0,2.558709436117454e-06,0.02657875153236797
bare silicon all_p02_r0080,28,36,104,112,1.0,2.2580650939117875e-05,0.028704317723970914
bare silicon all_p02_r0081,32,40,24,32,0.859375,3.7970224919882616e-05,0.0305084331637725
bare silicon all_p02_r0082,32,40,28,36,0.984375,1.6170842851942763e-05,0.028611612875258985
bare silicon all_p02_r0083,32,40,32,40,1.0,3.5405091975587983e-06,0.027108737503680955
bare silicon all_p02_r0084,32,40,36,44,1.0,2.433100995723846e-06,0.026259370275538256
bare silicon all_p02_r0085,32,40,40,48,1.0,2.1233612319749205e-06,0.02562194655031803
bare silicon all_p02_r0086,32,40,44,52,1.0,1.9810245996292855e-06,0.02516606958628385
bare silicon all_p02_r0087,32,40,48,56,1.0,1.8939092765513883e-06,0.024822531562974377
bare silicon all_p02_r0088,32,40,52,60,1.0,1.9727662525276714e-06,0.02443426835653138
bare silicon all_p02_r0089,32,40,56,64,1.0,1.867976871630298e-06,0.024151440282817443
bare silicon all_p02_r0090,32,40,60,68,1.0,1.9474335395056397e-06,0.024068327517130016
bare silicon all_p02_r0091,32,40,64,72,1.0,1.939370667108989e-06,0.023848198875854952
bare silicon all_p02_r0092,32,40,68,76,1.0,1.8180879985094036e-06,0.023607866220871642
bare silicon all_p02_r0093,32,40,72,80,1.0,1.7954218842502321e-06,0.02355336726186816
bare silicon all_p02_r0094,32,40,76,84,1.0,1.6540215451395826e-06,0.023608614905018116
bare silicon all_p02_r0095,32,40,80,88,1.0,1.6200248835652587e-06,0.02374842060254492
bare silicon all_p02_r0096,32,40,84,92,1.0,1.6221144708617714e-06,0.02382853400848168
bare silicon all_p02_r0097,32,40,88,96,1.0,1.9318607360619265e-06,0.024033158216599754
bare silicon all_p02_r0098,32,40,92,100,1.0,2.624123620181235e-06,0.02481781922522317
bare silicon all_p02_r0099,32,40,96,104,1.0,2.346256310438222e-06,0.025514661758639205
bare silicon all_p02_r0100,32,40,100,108,1.0,2.6564588183558942e-06,0.026110358983748673
bare silicon all_p02_r0101,32,40,104,112,1.0,3.795192973069025e-06,0.027412034312104698
bare silicon all_p02_r0102,32,40,108,116,0.96875,0.0001362936200919973,0.03206067940673481
bare silicon all_p02_r0103,36,44,16,24,0.859375,3.733551422055671e-05,0.03117129940779902
bare silicon all_p02_r0104,36,44,20,28,0.984375,1.723027005609316e-05,0.029055370697835245
bare silicon all_p02_r0105,36,44,24,32,1.0,4.003281491011023e-06,0.027509418518657566
bare silicon all_p02_r0106,36,44,28,36,1.0,3.163574935483966e-06,0.026741011540845072
bare silicon all_p02_r0107,36,44,32,40,1.0,2.8612361496397445e-06,0.025998987048626045
bare silicon all_p02_r0108,36,44,36,44,1.0,2.4450853261445034e-06,0.025282512978975557
bare silicon all_p02_r0109,36,44,40,48,1.0,2.051587135426898e-06,0.024766185476011653
bare silicon all_p02_r0110,36,44,44,52,1.0,1.9215145762870642e-06,0.024365375956388477
bare silicon all_p02_r0111,36,44,48,56,1.0,2.1622089424657147e-06,0.02404825911752739
bare silicon all_p02_r0112,36,44,52,60,1.0,1.936218436610972e-06,0.023832838100832737
bare silicon all_p02_r0113,36,44,56,64,1.0,1.7101429110282312e-06,0.023594040452347205
bare silicon all_p02_r0114,36,44,60,68,1.0,1.975150067044089e-06,0.02338539918409414
bare silicon all_p02_r0115,36,44,64,72,1.0,1.8263544411781905e-06,0.023159357176757222
bare silicon all_p02_r0116,36,44,68,76,1.0,1.7798570317407642e-06,0.022925757103301195
bare silicon all_p02_r0117,36,44,72,80,1.0,1.999902502732056e-06,0.023010316938777475
bare silicon all_p02_r0118,36,44,76,84,1.0,2.043744852318183e-06,0.023239120239584424
bare silicon all_p02_r0119,36,44,80,88,1.0,1.964026265903183e-06,0.023277045386814573
bare silicon all_p02_r0120,36,44,84,92,1.0,1.8787027890353502e-06,0.023285752591873172
bare silicon all_p02_r0121,36,44,88,96,1.0,2.4907424408551775e-06,0.023586653163501867
bare silicon all_p02_r0122,36,44,92,100,1.0,3.3533329462564363e-06,0.024415435449478683
bare silicon all_p02_r0123,36,44,96,104,1.0,2.987445038183087e-06,0.025230828023086717
bare silicon all_p02_r0124,36,44,100,108,1.0,2.608278726194441e-06,0.02574961899560436
bare silicon all_p02_r0125,36,44,104,112,1.0,3.7497199281816273e-06,0.026935963997327336
bare silicon all_p02_r0126,36,44,108,116,1.0,1.1311165302519193e-05,0.029058399566888913
bare silicon all_p02_r0127,40,48,12,20,0.984375,2.277768398200689e-05,0.030386337453689096
bare silicon all_p02_r0128,40,48,16,24,1.0,4.99494026515546e-06,0.028192347855602543
bare silicon all_p02_r0129,40,48,20,28,1.0,3.708067071718461e-06,0.02713793296508159
bare silicon all_p02_r0130,40,48,24,32,1.0,3.046085539603596e-06,0.02630986409002578
bare silicon all_p02_r0131,40,48,28,36,1.0,2.841346041910684e-06,0.025820795194038695
bare silicon all_p02_r0132,40,48,32,40,1.0,2.718533701039812e-06,0.025166443348855722
bare silicon all_p02_r0133,40,48,36,44,1.0,2.2825321788355355e-06,0.024460178697171913
bare silicon all_p02_r0134,40,48,40,48,1.0,1.98513488645003e-06,0.024164892505088544
bare silicon all_p02_r0135,40,48,44,52,1.0,2.2156318446620777e-06,0.02378847787908882
bare silicon all_p02_r0136,40,48,48,56,1.0,1.8525122316032332e-06,0.0232456839562745
bare silicon all_p02_r0137,40,48,52,60,1.0,1.8378175651993893e-06,0.02310936445418922
bare silicon all_p02_r0138,40,48,56,64,1.0,1.7939759567216178e-06,0.022961065075635386
bare silicon all_p02_r0139,40,48,60,68,1.0,1.8097592147741723e-06,0.022694573883499006
bare silicon all_p02_r0140,40,48,64,72,1.0,1.7696266386874331e-06,0.022472039034677867
bare silicon all_p02_r0141,40,48,68,76,1.0,1.6325419595051093e-06,0.022333448429160612
bare silicon all_p02_r0142,40,48,72,80,1.0,1.781669309738462e-06,0.02243443160339753
bare silicon all_p02_r0143,40,48,76,84,1.0,1.8994345399599357e-06,0.022650282552061522
bare silicon all_p02_r0144,40,48,80,88,1.0,1.8181656904792121e-06,0.022627136043902367
bare silicon all_p02_r0145,40,48,84,92,1.0,1.5210661635441491e-06,0.022542706278168116
bare silicon all_p02_r0146,40,48,88,96,1.0,2.113329837916122e-06,0.022767361473557114
bare silicon all_p02_r0147,40,48,92,100,1.0,3.549593359154458e-06,0.023452097885414358
bare silicon all_p02_r0148,40,48,96,104,1.0,3.90038905533261e-06,0.024498403660626757
bare silicon all_p02_r0149,40,48,100,108,1.0,2.7870352772043655e-06,0.025404781294642662
bare silicon all_p02_r0150,40,48,104,112,1.0,3.3570890280032713e-06,0.026362001683855274
bare silicon all_p02_r0151,40,48,108,116,1.0,4.573540098845509e-06,0.027619617595883064
bare silicon all_p02_r0152,40,48,112,120,0.984375,0.000108729366567551,0.031570425325098864
bare silicon all_p02_r0153,44,52,4,12,0.953125,5.566509237826899e-05,0.03802861053377405
bare silicon all_p02_r0154,44,52,8,16,1.0,1.5920305244312455e-05,0.034065190782501156
bare silicon all_p02_r0155,44,52,12,20,1.0,1.1632082716680158e-05,0.030171879084308576
bare silicon all_p02_r0156,44,52,16,24,1.0,3.6402175550416903e-06,0.027645438390621876
bare silicon all_p02_r0157,44,52,20,28,1.0,2.6109325583699764e-06,0.026755344856391267
bare silicon all_p02_r0158,44,52,24,32,1.0,2.460827536332084e-06,0.02597599093381535
bare silicon all_p02_r0159,44,52,28,36,1.0,2.197779462132286e-06,0.025470912539510285
bare silicon all_p02_r0160,44,52,32,40,1.0,3.0555550296318487e-06,0.02517891027494733
bare silicon all_p02_r0161,44,52,36,44,1.0,2.7068223236547313e-06,0.02431770941943461
bare silicon all_p02_r0162,44,52,40,48,1.0,1.550489310935401e-06,0.02379314277841821
bare silicon all_p02_r0163,44,52,44,52,1.0,1.8172094717651743e-06,0.023403713108445506
bare silicon all_p02_r0164,44,52,48,56,1.0,1.427866803625932e-06,0.022859471649228448
bare silicon all_p02_r0165,44,52,52,60,1.0,1.4730620495568282e-06,0.022677123631362126
bare silicon all_p02_r0166,44,52,56,64,1.0,1.460607520364258e-06,0.022562714514115127
bare silicon all_p02_r0167,44,52,60,68,1.0,1.3257338803923335e-06,0.022329223730308358
bare silicon all_p02_r0168,44,52,64,72,1.0,1.4140595629860662e-06,0.022050101580912605
bare silicon all_p02_r0169,44,52,68,76,1.0,1.4844783368856207e-06,0.02197845667196627
bare silicon all_p02_r0170,44,52,72,80,1.0,1.4285248389975643e-06,0.0219936724824667
bare silicon all_p02_r0171,44,52,76,84,1.0,1.5084147108658792e-06,0.022108339813829224
bare silicon all_p02_r0172,44,52,80,88,1.0,1.40248963566027e-06,0.022240971200231194
bare silicon all_p02_r0173,44,52,84,92,1.0,1.2786498357316651e-06,0.02215901350323047
bare silicon all_p02_r0174,44,52,88,96,1.0,1.4865864359804346e-06,0.022148133975190255
bare silicon all_p02_r0175,44,52,92,100,1.0,1.7168337119410788e-06,0.02245222433504241
bare silicon all_p02_r0176,44,52,96,104,1.0,2.572553611711634e-06,0.023356043746529723
bare silicon all_p02_r0177,44,52,100,108,1.0,2.9995898865248114e-06,0.024805781327154858
bare silicon all_p02_r0178,44,52,104,112,1.0,2.925588651194459e-06,0.0260183971750066
bare silicon all_p02_r0179,44,52,108,116,1.0,3.0818620717908105e-06,0.0269806070317374
bare silicon all_p02_r0180,44,52,112,120,1.0,6.010190668186118e-06,0.02833784006749378
bare silicon all_p02_r0181,44,52,116,124,0.875,0.00017255849284784103,0.03376308651784823
bare silicon all_p02_r0182,48,56,8,16,0.890625,6.845147822906331e-05,0.036486664244656485
bare silicon all_p02_r0183,48,56,12,20,1.0,2.9666785427056933e-05,0.032570648021424765
bare silicon all_p02_r0184,48,56,16,24,1.0,8.215965413123713e-06,0.02937854895714549
bare silicon all_p02_r0185,48,56,20,28,1.0,9.364816474610258e-06,0.02884948240998318
bare silicon all_p02_r0186,48,56,24,32,1.0,1.081150120208635e-05,0.02758716319015713
bare silicon all_p02_r0187,48,56,28,36,1.0,3.8050705481337534e-06,0.025617545298603998
bare silicon all_p02_r0188,48,56,32,40,1.0,3.3788049411577944e-06,0.025134370721622088
bare silicon all_p02_r0189,48,56,36,44,1.0,3.1519929875067744e-06,0.02459105447386337
bare silicon all_p02_r0190,48,56,40,48,1.0,2.0858506643643775e-06,0.024071310245210118
bare silicon all_p02_r0191,48,56,44,52,1.0,1.8811516253055214e-06,0.023522385124348115
bare silicon all_p02_r0192,48,56,48,56,1.0,1.6402120238801728e-06,0.02307938596329242
bare silicon all_p02_r0193,48,56,52,60,1.0,1.5211905804440027e-06,0.022844598002653888
bare silicon all_p02_r0194,48,56,56,64,1.0,1.4877808434993247e-06,0.022681647094281457
bare silicon all_p02_r0195,48,56,60,68,1.0,1.5576505951529491e-06,0.022509857390353695
bare silicon all_p02_r0196,48,56,64,72,1.0,1.7493108635322057e-06,0.022259481471289647
bare silicon all_p02_r0197,48,56,68,76,1.0,1.7588308197619187e-06,0.02215020280670425
bare silicon all_p02_r0198,48,56,72,80,1.0,1.5635629322832806e-06,0.022007911878732557
bare silicon all_p02_r0199,48,56,76,84,1.0,1.4774033404786542e-06,0.022026900678401205
bare silicon all_p02_r0200,48,56,80,88,1.0,1.4818551121096734e-06,0.02218897250434729
bare silicon all_p02_r0201,48,56,84,92,1.0,1.4654063994032286e-06,0.022076756393104215
bare silicon all_p02_r0202,48,56,88,96,1.0,1.4454758874980501e-06,0.021993583797842768
bare silicon all_p02_r0203,48,56,92,100,1.0,1.5418059187021485e-06,0.022185637597874466
bare silicon all_p02_r0204,48,56,96,104,1.0,1.9864679903890673e-06,0.022782795642418942
bare silicon all_p02_r0205,48,56,100,108,1.0,3.1639197786749343e-06,0.0241350492873372
bare silicon all_p02_r0206,48,56,104,112,1.0,3.2906532957319692e-06,0.0257793116123622
bare silicon all_p02_r0207,48,56,108,116,1.0,2.598335332950766e-06,0.026808759641351976
bare silicon all_p02_r0208,48,56,112,120,1.0,3.9260821885452094e-06,0.0276981044029181
bare silicon all_p02_r0209,48,56,116,124,1.0,9.573224501041884e-05,0.03184524914162647
bare silicon all_p02_r0210,52,60,16,24,0.875,3.7391001225680976e-05,0.033682773532153924
bare silicon all_p02_r0211,52,60,20,28,0.984375,1.8779829187459865e-05,0.032121197816123895
bare silicon all_p02_r0212,52,60,24,32,1.0,1.2649569682636177e-05,0.029150420082420928
bare silicon all_p02_r0213,52,60,28,36,1.0,4.710087444229268e-06,0.026201503635712848
bare silicon all_p02_r0214,52,60,32,40,1.0,2.644027438845049e-06,0.02524720779789152
bare silicon all_p02_r0215,52,60,36,44,1.0,2.937356363973259e-06,0.025077266104398487
bare silicon all_p02_r0216,52,60,40,48,1.0,2.6540927687162834e-06,0.024753005791836456
bare silicon all_p02_r0217,52,60,44,52,1.0,2.13177561152118e-06,0.024171551416273324
bare silicon all_p02_r0218,52,60,48,56,1.0,2.3709753594484352e-06,0.023807233330629004
bare silicon all_p02_r0219,52,60,52,60,1.0,2.099598918143232e-06,0.02340315268583536
bare silicon all_p02_r0220,52,60,56,64,1.0,1.6463115402395925e-06,0.023134746377119726
bare silicon all_p02_r0221,52,60,60,68,1.0,1.789546904079674e-06,0.023064573668280023
bare silicon all_p02_r0222,52,60,64,72,1.0,1.9812666402543256e-06,0.02273244334415502
bare silicon all_p02_r0223,52,60,68,76,1.0,1.8783811637620741e-06,0.022380839027065308
bare silicon all_p02_r0224,52,60,72,80,1.0,1.729137793939336e-06,0.02217063130140892
bare silicon all_p02_r0225,52,60,76,84,1.0,1.4755026111278079e-06,0.022070822211300783
bare silicon all_p02_r0226,52,60,80,88,1.0,1.6108696298658404e-06,0.022096923745924778
bare silicon all_p02_r0227,52,60,84,92,1.0,1.6685679686450116e-06,0.022082979194786752
bare silicon all_p02_r0228,52,60,88,96,1.0,1.4676250991216837e-06,0.022081270218461412
bare silicon all_p02_r0229,52,60,92,100,1.0,1.4446190373063174e-06,0.022186389303750782
bare silicon all_p02_r0230,52,60,96,104,1.0,1.8119584356828785e-06,0.022593471631814722
bare silicon all_p02_r0231,52,60,100,108,1.0,2.8668619168507298e-06,0.023676487893112427
bare silicon all_p02_r0232,52,60,104,112,1.0,5.4776746891578955e-06,0.025695709598538834
bare silicon all_p02_r0233,52,60,108,116,1.0,4.975934103909819e-06,0.027047397883224213
bare silicon all_p02_r0234,52,60,112,120,1.0,4.857441738671675e-06,0.02761114142745568
bare silicon all_p02_r0235,52,60,116,124,1.0,1.3311280147633754e-05,0.029879295562492317
bare silicon all_p02_r0236,52,60,120,128,0.90625,9.35954080587022e-05,0.03431745143020904
bare silicon all_p02_r0237,56,64,24,32,0.921875,4.551607926212236e-05,0.03175969834941197
bare silicon all_p02_r0238,56,64,28,36,1.0,1.9406006133024844e-05,0.028925455539222173
bare silicon all_p02_r0239,56,64,32,40,1.0,2.06415142200232e-05,0.028346982332532314
bare silicon all_p02_r0240,56,64,36,44,1.0,1.9135413925406214e-05,0.027768177773059306
bare silicon all_p02_r0241,56,64,40,48,1.0,4.445488637824096e-06,0.026045164885183533
bare silicon all_p02_r0242,56,64,44,52,1.0,3.4664182097037423e-06,0.025410487229233916
bare silicon all_p02_r0243,56,64,48,56,1.0,2.9963382224305714e-06,0.025082731576698495
bare silicon all_p02_r0244,56,64,52,60,1.0,2.9830917256838023e-06,0.02439156576404404
bare silicon all_p02_r0245,56,64,56,64,1.0,2.04763595578937e-06,0.023634738747739116
bare silicon all_p02_r0246,56,64,60,68,1.0,1.8432629066778272e-06,0.02334275042369919
bare silicon all_p02_r0247,56,64,64,72,1.0,1.9264772560967877e-06,0.02288128466209848
bare silicon all_p02_r0248,56,64,68,76,1.0,1.827426860194854e-06,0.02247983125747934
bare silicon all_p02_r0249,56,64,72,80,1.0,2.0703338899204194e-06,0.02252649444789194
bare silicon all_p02_r0250,56,64,76,84,1.0,1.8995411051822058e-06,0.02239544843983663
bare silicon all_p02_r0251,56,64,80,88,1.0,1.681974584034461e-06,0.022160980281872213
bare silicon all_p02_r0252,56,64,84,92,1.0,2.9212590175217805e-06,0.02263020556741043
bare silicon all_p02_r0253,56,64,88,96,1.0,2.9781660169120056e-06,0.02282124651041476
bare silicon all_p02_r0254,56,64,92,100,1.0,1.785411753327556e-06,0.022486388444473874
bare silicon all_p02_r0255,56,64,96,104,1.0,1.67849509734411e-06,0.022688938175279304
bare silicon all_p02_r0256,56,64,100,108,1.0,2.3451173519236434e-06,0.023454527380422353
bare silicon all_p02_r0257,56,64,104,112,1.0,1.0919818126636153e-05,0.026116081619889632
bare silicon all_p02_r0258,56,64,108,116,1.0,8.995091407856637e-06,0.02781186838233048
bare silicon all_p02_r0259,56,64,112,120,1.0,4.4064620486863885e-06,0.027556048349222328
bare silicon all_p02_r0260,56,64,116,124,1.0,3.989569695442775e-06,0.028716147244355752
bare silicon all_p02_r0261,56,64,120,128,1.0,3.223249478758153e-05,0.032022914406203404
bare silicon all_p02_r0262,60,68,32,40,0.890625,5.67823263627186e-05,0.03278304711100902
bare silicon all_p02_r0263,60,68,36,44,0.984375,2.991369346581786e-05,0.030270859604762303
bare silicon all_p02_r0264,60,68,40,48,1.0,5.178275673978234e-06,0.027572549426589096
bare silicon all_p02_r0265,60,68,44,52,1.0,3.85180601254789e-06,0.026923673850346698
bare silicon all_p02_r0266,60,68,48,56,1.0,3.576458830008149e-06,0.026201222356042594
bare silicon all_p02_r0267,60,68,52,60,1.0,3.288250864008493e-06,0.025232021631760037
bare silicon all_p02_r0268,60,68,56,64,1.0,2.6209492652882327e-06,0.02426536504204628
bare silicon all_p02_r0269,60,68,60,68,1.0,2.1827354713461022e-06,0.023651853625141765
bare silicon all_p02_r0270,60,68,64,72,1.0,2.0087194269390066e-06,0.023180125047072446
bare silicon all_p02_r0271,60,68,68,76,1.0,2.016214904862541e-06,0.022928735730806515
bare silicon all_p02_r0272,60,68,72,80,1.0,2.35345044856885e-06,0.023100935468921873
bare silicon all_p02_r0273,60,68,76,84,1.0,2.3660901478508688e-06,0.022946357857860124
bare silicon all_p02_r0274,60,68,80,88,1.0,1.85239295046017e-06,0.022489790134599095
bare silicon all_p02_r0275,60,68,84,92,1.0,2.7889855311117537e-06,0.022813939095816728
bare silicon all_p02_r0276,60,68,88,96,1.0,3.0002568162307313e-06,0.022956648453524985
bare silicon all_p02_r0277,60,68,92,100,1.0,1.975948107178891e-06,0.022713259255402664
bare silicon all_p02_r0278,60,68,96,104,1.0,1.6892446343892133e-06,0.02293037182110167
bare silicon all_p02_r0279,60,68,100,108,1.0,2.056133705544577e-06,0.023445084927486898
bare silicon all_p02_r0280,60,68,104,112,1.0,9.591403556972351e-06,0.025339677505596604
bare silicon all_p02_r0281,60,68,108,116,1.0,8.567161293926055e-06,0.026731656388924503
bare silicon all_p02_r0282,60,68,112,120,1.0,4.421830657880396e-06,0.02723484671531221
bare silicon all_p02_r0283,60,68,116,124,1.0,1.462629831222842e-05,0.02971370605662043
bare silicon all_p02_r0284,60,68,120,128,1.0,6.761544048021981e-05,0.036396808479661924
bare silicon all_p02_r0285,60,68,124,132,0.96875,0.00014940346817949975,0.04785794522671391
bare silicon all_p02_r0286,64,72,44,52,0.921875,2.7613837162299618e-05,0.029863851500533348
bare silicon all_p02_r0287,64,72,48,56,1.0,1.774991060929768e-05,0.028187458365765052
bare silicon all_p02_r0288,64,72,52,60,1.0,5.274592364627388e-06,0.026425020565687143
bare silicon all_p02_r0289,64,72,56,64,1.0,3.67312529205172e-06,0.02542338122767572
bare silicon all_p02_r0290,64,72,60,68,1.0,2.891673418235417e-06,0.024606607670711662
bare silicon all_p02_r0291,64,72,64,72,1.0,2.510592197397382e-06,0.024070384928785268
bare silicon all_p02_r0292,64,72,68,76,1.0,2.064049037761741e-06,0.023766368376823336
bare silicon all_p02_r0293,64,72,72,80,1.0,1.9444417201770914e-06,0.023651354138143836
bare silicon all_p02_r0294,64,72,76,84,1.0,2.1021000592415857e-06,0.023320702346405132
bare silicon all_p02_r0295,64,72,80,88,1.0,1.6876343184817436e-06,0.02289840467547147
bare silicon all_p02_r0296,64,72,84,92,1.0,1.6824643564921402e-06,0.022731472650577494
bare silicon all_p02_r0297,64,72,88,96,1.0,1.8091047061613302e-06,0.022733716082006566
bare silicon all_p02_r0298,64,72,92,100,1.0,1.6695068911588934e-06,0.022900595434091862
