roi_id,r0,r1,c0,c1,coverage,spectral_variance,mean_reflectance
Dish on Black - 1_p04_r0001,32,64,32,64,1.0,1.3896303546266352e-06,0.00952193407106276
Dish on Black - 1_p04_r0002,64,96,32,64,0.9267578125,1.8903315721735893e-05,0.01064662432938209
