region_id,area,perimeter,compactness,centroid_row,centroid_col,mean_reflectance,mean_snv,spectral_variance,baseline_distance,mean_anomaly,pca_1,pca_2,pca_3,pca_4,pca_5
1,75,41.698484809834994,0.5420390539974614,75.96,66.10666666666667,0.056699465960264206,-4.7369515717340015e-17,0.005963224069567409,1448.0402208865742,0.6449401312873352,-12.38243764454669,-4.642995128813929,-0.184152819063085,-2.1606617266125543,-0.09928415308451122
2,30,21.556349186104043,0.811298548009402,95.1,55.666666666666664,0.05759221687912941,0.0,0.0021181372759926168,957.8373377903615,0.627264510514962,-12.416764078388383,-3.4929376528037652,-1.0284353585162256,-1.4836959118997264,0.4874374362748606
