region_id,area,perimeter,compactness,centroid_row,centroid_col,mean_reflectance,mean_snv,spectral_variance,baseline_distance,mean_anomaly,pca_1,pca_2,pca_3,pca_4,pca_5
1,516,144.61017305526642,0.31007151696972196,76.9108527131783,71.52713178294573,0.05042395740747452,0.0,0.004362525653332077,172.6862455145652,0.6405110060869912,-11.716064449762023,-1.21458922899766,-1.603948388714624,-0.6461447586969875,1.8305319247373326
2,75,39.698484809834994,0.598030405249179,115.58666666666667,167.86666666666667,0.09624281525611877,-9.473903143468003e-17,0.10632280027785998,577.5851716960046,0.7168995498843007,-11.150459749922973,-2.4026714575796873,-4.791720793306286,-0.0971755225663884,3.557058182431332
3,34,20.14213562373095,1.0531197300295012,166.3235294117647,166.91176470588235,0.08350593596696854,4.7369515717340015e-17,0.3253941003060721,1291.9446839308762,0.7197734610101703,-11.607915204617868,-4.8902802294909336,-3.8869067494466605,-2.9859465543686383,3.070190915466344
