roi_id,r0,r1,c0,c1,coverage,spectral_variance,mean_reflectance
bare silicon all_p05_r0060,24,32,44,52,1.0,2.3776895628071218e-06,0.025033548846124427
bare silicon all_p05_r0061,24,32,48,56,1.0,2.363425366457855e-06,0.025349850403490356
bare silicon all_p05_r0062,24,32,52,60,1.0,2.4337144761857095e-06,0.025709043521441294
bare silicon all_p05_r0063,24,32,56,64,1.0,2.8599914079954695e-06,0.026209317393424164
bare silicon all_p05_r0064,24,32,60,68,1.0,3.5832426505856134e-06,0.026935965964742424
bare silicon all_p05_r0065,24,32,64,72,1.0,7.630263255708716e-06,0.02772343679066897
bare silicon all_p05_r0066,24,32,68,76,0.921875,2.2283702097323937e-05,0.028872398351124977
bare silicon all_p05_r0067,28,36,8,16,0.9375,0.00030512691738299077,0.032874533397464115
bare silicon all_p05_r0068,28,36,12,20,1.0,2.521861264147002e-06,0.02567759196563862
bare silicon all_p05_r0069,28,36,16,24,1.0,1.8726838650150923e-06,0.02477746269560155
bare silicon all_p05_r0070,28,36,20,28,1.0,1.9355567519051382e-06,0.02426670886709168
bare silicon all_p05_r0071,28,36,24,32,1.0,1.8023324375849638e-06,0.024005892433813313
bare silicon all_p05_r0072,28,36,28,36,1.0,1.9014487793445643e-06,0.02395595497839218
bare silicon all_p05_r0073,28,36,32,40,1.0,1.92465834894768e-06,0.02393786329385986
bare silicon all_p05_r0074,28,36,36,44,1.0,1.9404557449491003e-06,0.02395404507113898
bare silicon all_p05_r0075,28,36,40,48,1.0,1.9346061440298125e-06,0.024055249562744088
bare silicon all_p05_r0076,28,36,44,52,1.0,2.1447642477758523e-06,0.02423028146631422
bare silicon all_p05_r0077,28,36,48,56,1.0,2.509547353527848e-06,0.024671992226015942
bare silicon all_p05_r0078,28,36,52,60,1.0,2.301511152734073e-06,0.024978273500595935
bare silicon all_p05_r0079,28,36,56,64,1.0,2.464688764711875e-06,0.02522434908357249
bare silicon all_p05_r0080,28,36,60,68,1.0,3.003464703241811e-06,0.02579057197708902
bare silicon all_p05_r0081,28,36,64,72,1.0,3.3778698866925504e-06,0.026261482585726734
bare silicon all_p05_r0082,28,36,68,76,1.0,3.946270424553101e-06,0.02670607873919073
bare silicon all_p05_r0083,28,36,72,80,1.0,1.9812804055223484e-05,0.02792283780070934
bare silicon all_p05_r0084,28,36,76,84,0.890625,5.92087657660335e-05,0.0301934649078052
bare silicon all_p05_r0085,32,40,12,20,1.0,4.349213775672165e-06,0.02553574568251726
bare silicon all_p05_r0086,32,40,16,24,1.0,1.8174132354990773e-06,0.024355882131379715
bare silicon all_p05_r0087,32,40,20,28,1.0,1.6831034133994936e-06,0.023786895871155102
bare silicon all_p05_r0088,32,40,24,32,1.0,1.8076848432249707e-06,0.023503128005187512
bare silicon all_p05_r0089,32,40,28,36,1.0,1.836002036751479e-06,0.023363200599708082
bare silicon all_p05_r0090,32,40,32,40,1.0,1.5809549327120023e-06,0.023275730791491492
bare silicon all_p05_r0091,32,40,36,44,1.0,1.8256499538928136e-06,0.023285133539851396
bare silicon all_p05_r0092,32,40,40,48,1.0,1.9633526712232284e-06,0.02339733335387719
bare silicon all_p05_r0093,32,40,44,52,1.0,2.0313179458274213e-06,0.023543326062080438
bare silicon all_p05_r0094,32,40,48,56,1.0,2.543811345594165e-06,0.02400612734409012
bare silicon all_p05_r0095,32,40,52,60,1.0,2.132428488963428e-06,0.024342548904727947
bare silicon all_p05_r0096,32,40,56,64,1.0,2.0531434469481455e-06,0.024551225776247618
bare silicon all_p05_r0097,32,40,60,68,1.0,2.288530213662729e-06,0.024926588848755694
bare silicon all_p05_r0098,32,40,64,72,1.0,2.55970046927925e-06,0.025212802900881865
bare silicon all_p05_r0099,32,40,68,76,1.0,2.914795724913194e-06,0.025623186995938532
bare silicon all_p05_r0100,32,40,72,80,1.0,3.2792974668739343e-06,0.02616986839272394
bare silicon all_p05_r0101,32,40,76,84,1.0,5.893492065078645e-06,0.026902860266766346
bare silicon all_p05_r0102,32,40,80,88,0.953125,5.524670962288381e-05,0.028989706305296625
bare silicon all_p05_r0103,36,44,12,20,1.0,2.404815018924465e-05,0.026134060154248073
bare silicon all_p05_r0104,36,44,16,24,1.0,1.937516599783012e-06,0.024146662528270666
bare silicon all_p05_r0105,36,44,20,28,1.0,1.8408290047588388e-06,0.023589577252032652
bare silicon all_p05_r0106,36,44,24,32,1.0,1.9610447411523295e-06,0.02316997273602771
bare silicon all_p05_r0107,36,44,28,36,1.0,1.862514789563677e-06,0.022908264958425403
bare silicon all_p05_r0108,36,44,32,40,1.0,1.5516127578296579e-06,0.022782789843177713
bare silicon all_p05_r0109,36,44,36,44,1.0,1.6236019466554846e-06,0.022751856798271224
bare silicon all_p05_r0110,36,44,40,48,1.0,1.7473373525168432e-06,0.022825019010577326
bare silicon all_p05_r0111,36,44,44,52,1.0,1.6975469859951717e-06,0.022939774482844625
bare silicon all_p05_r0112,36,44,48,56,1.0,1.897267214626506e-06,0.023197450873037342
bare silicon all_p05_r0113,36,44,52,60,1.0,1.9352562035122673e-06,0.023528055538126237
bare silicon all_p05_r0114,36,44,56,64,1.0,1.913940079887244e-06,0.023905686845143676
bare silicon all_p05_r0115,36,44,60,68,1.0,2.071374457205933e-06,0.02424689210924935
bare silicon all_p05_r0116,36,44,64,72,1.0,2.3373139925390983e-06,0.024476812590042984
bare silicon all_p05_r0117,36,44,68,76,1.0,2.5318221707881318e-06,0.024816245202722638
bare silicon all_p05_r0118,36,44,72,80,1.0,2.5429498493679114e-06,0.025318776839065797
bare silicon all_p05_r0119,36,44,76,84,1.0,2.6813965935073157e-06,0.02587227600939421
bare silicon all_p05_r0120,36,44,80,88,1.0,3.6269567455569253e-06,0.02638466762436067
bare silicon all_p05_r0121,36,44,84,92,1.0,2.3849837206874276e-05,0.027835363853905448
bare silicon all_p05_r0122,36,44,88,96,0.875,7.488735710028684e-05,0.030723282628247795
bare silicon all_p05_r0123,40,48,12,20,1.0,0.00013297724598218652,0.02851757218135886
bare silicon all_p05_r0124,40,48,16,24,1.0,2.0972262533652447e-06,0.02398308145994554
bare silicon all_p05_r0125,40,48,20,28,1.0,1.929291809203101e-06,0.023308309160897978
bare silicon all_p05_r0126,40,48,24,32,1.0,1.8893446159337981e-06,0.02286518330881202
bare silicon all_p05_r0127,40,48,28,36,1.0,1.763777375417146e-06,0.022593164892666
bare silicon all_p05_r0128,40,48,32,40,1.0,1.56576697744066e-06,0.022420565930884838
bare silicon all_p05_r0129,40,48,36,44,1.0,1.558726824234829e-06,0.022360322842811763
bare silicon all_p05_r0130,40,48,40,48,1.0,1.5590890552714692e-06,0.022375470180768117
bare silicon all_p05_r0131,40,48,44,52,1.0,1.5836877376805085e-06,0.022472112444056367
bare silicon all_p05_r0132,40,48,48,56,1.0,1.5481045605753809e-06,0.02267476611487472
bare silicon all_p05_r0133,40,48,52,60,1.0,1.6047082794870642e-06,0.022965522162193986
bare silicon all_p05_r0134,40,48,56,64,1.0,1.765903893699383e-06,0.02326944763639931
bare silicon all_p05_r0135,40,48,60,68,1.0,1.8927168910762832e-06,0.023602467798640607
bare silicon all_p05_r0136,40,48,64,72,1.0,1.7198064980259883e-06,0.023949344996965247
bare silicon all_p05_r0137,40,48,68,76,1.0,1.9649350303673788e-06,0.024282582236557153
bare silicon all_p05_r0138,40,48,72,80,1.0,2.176667183582006e-06,0.024730925772367948
bare silicon all_p05_r0139,40,48,76,84,1.0,1.985260577892391e-06,0.025248538365767133
bare silicon all_p05_r0140,40,48,80,88,1.0,2.0020751859489657e-06,0.02579108290883876
bare silicon all_p05_r0141,40,48,84,92,1.0,2.352601057946479e-06,0.026310572029949988
bare silicon all_p05_r0142,40,48,88,96,1.0,6.27720672341295e-06,0.02716825363217764
bare silicon all_p05_r0143,40,48,92,100,0.921875,5.193342900403829e-05,0.0299514559571323
bare silicon all_p05_r0144,44,52,12,20,0.9375,0.00024958157838081977,0.030859724828936553
bare silicon all_p05_r0145,44,52,16,24,1.0,2.2058478803724867e-06,0.023870254231672685
bare silicon all_p05_r0146,44,52,20,28,1.0,1.6826745868172556e-06,0.023069206690763688
bare silicon all_p05_r0147,44,52,24,32,1.0,2.0574724148771016e-06,0.022894968591719758
bare silicon all_p05_r0148,44,52,28,36,1.0,1.9676505722973806e-06,0.022656287192287954
bare silicon all_p05_r0149,44,52,32,40,1.0,1.5547062638836367e-06,0.022241991233068286
bare silicon all_p05_r0150,44,52,36,44,1.0,1.5668936415602518e-06,0.022139786824658194
bare silicon all_p05_r0151,44,52,40,48,1.0,1.4480930389361286e-06,0.02215711698958694
bare silicon all_p05_r0152,44,52,44,52,1.0,1.4173637599254522e-06,0.022257073985900135
bare silicon all_p05_r0153,44,52,48,56,1.0,1.6145876455296456e-06,0.022508959286148447
bare silicon all_p05_r0154,44,52,52,60,1.0,1.7455269455772706e-06,0.022819682792602755
bare silicon all_p05_r0155,44,52,56,64,1.0,1.784701721386273e-06,0.023114892142703514
bare silicon all_p05_r0156,44,52,60,68,1.0,1.821268121992477e-06,0.023470003344818694
bare silicon all_p05_r0157,44,52,64,72,1.0,1.6337131646666402e-06,0.023847218159879984
bare silicon all_p05_r0158,44,52,68,76,1.0,1.7580762069080016e-06,0.02418140618997118
bare silicon all_p05_r0159,44,52,72,80,1.0,1.9077251166886196e-06,0.02461821881946969
bare silicon all_p05_r0160,44,52,76,84,1.0,2.1619548125265316e-06,0.0251784498043416
bare silicon all_p05_r0161,44,52,80,88,1.0,2.769753649254625e-06,0.025880477014789804
bare silicon all_p05_r0162,44,52,84,92,1.0,4.802741919703435e-06,0.026816998764103726
bare silicon all_p05_r0163,44,52,88,96,1.0,1.8865337994911688e-05,0.02824518760409365
bare silicon all_p05_r0164,44,52,92,100,0.9375,2.4900894104314206e-05,0.029567657300258628
bare silicon all_p05_r0165,48,56,16,24,1.0,4.623038380318417e-06,0.024445237656896636
bare silicon all_p05_r0166,48,56,20,28,1.0,2.3405581048130324e-06,0.023437415064641462
bare silicon all_p05_r0167,48,56,24,32,1.0,2.504039263455771e-06,0.02322550482653092
bare silicon all_p05_r0168,48,56,28,36,1.0,2.5959444672843905e-06,0.023026003047265094
bare silicon all_p05_r0169,48,56,32,40,1.0,2.5605942730189896e-06,0.022688952595798433
bare silicon all_p05_r0170,48,56,36,44,1.0,2.7259858415383958e-06,0.0226352231882651
bare silicon all_p05_r0171,48,56,40,48,1.0,2.7988484463244695e-06,0.022671885480131476
bare silicon all_p05_r0172,48,56,44,52,1.0,2.8520022544582337e-06,0.022788687109461362
bare silicon all_p05_r0173,48,56,48,56,1.0,3.1596995735783656e-06,0.023129367592864172
bare silicon all_p05_r0174,48,56,52,60,1.0,3.708926831932195e-06,0.023527980734042712
bare silicon all_p05_r0175,48,56,56,64,1.0,4.243898945670415e-06,0.024009090135158694
bare silicon all_p05_r0176,48,56,60,68,1.0,4.877837262443587e-06,0.024521951028005116
bare silicon all_p05_r0177,48,56,64,72,1.0,6.547789396123455e-06,0.02504077291353096
bare silicon all_p05_r0178,48,56,68,76,1.0,1.1582917407203409e-05,0.025840346316777726
bare silicon all_p05_r0179,48,56,72,80,0.96875,2.224033883870318e-05,0.026976424140956672
bare silicon all_p05_r0180,48,56,76,84,0.890625,3.4468697537369414e-05,0.02814171837584474
bare silicon all_p05_r0181,52,60,16,24,1.0,2.944174504161707e-05,0.026435698939890465
bare silicon all_p05_r0182,52,60,20,28,1.0,4.055804757936333e-06,0.02456626995688966
bare silicon all_p05_r0183,52,60,24,32,1.0,4.384364728223352e-06,0.024124217204912868
bare silicon all_p05_r0184,52,60,28,36,1.0,4.942028731672237e-06,0.024046716609515687
bare silicon all_p05_r0185,52,60,32,40,1.0,5.503906337967946e-06,0.024091747645204286
bare silicon all_p05_r0186,52,60,36,44,1.0,6.6676668555763994e-06,0.02423636420219768
bare silicon all_p05_r0187,52,60,40,48,1.0,9.458173893781302e-06,0.024523957491038164
bare silicon all_p05_r0188,52,60,44,52,1.0,1.4379869607737721e-05,0.025078331215422023
bare silicon all_p05_r0189,52,60,48,56,1.0,2.3971584513689364e-05,0.026197234865275042
bare silicon all_p05_r0190,52,60,52,60,0.953125,2.968872409503311e-05,0.027023269336215912
bare silicon all_p05_r0191,52,60,56,64,0.890625,3.400575917934755e-05,0.027703565103046793
bare silicon all_p05_r0192,56,64,16,24,0.921875,0.0001755539067619795,0.032704231368253435
bare silicon all_p05_r0193,56,64,20,28,1.0,7.5723912489093e-05,0.029475439616102488
bare silicon all_p05_r0194,56,64,24,32,0.9375,4.014161417557136e-05,0.02796305341246943
bare silicon all_p05_r0195,56,64,28,36,0.859375,3.569392551232893e-05,0.027690087870279045
