roi_id,specimen,image,material,r0,r1,c0,c1,coverage,std,spectral_variance,pca_1,pca_2,pca_3,anomaly_iforest,anomaly_mahalanobis,m368nm,m370nm,m372nm,m374nm,m376nm,m378nm,m380nm,m382nm,m384nm,m386nm,m388nm,m390nm,m392nm,m394nm,m396nm,m398nm,m400nm,m402nm,m404nm,m406nm,m408nm,m410nm,m412nm,m414nm,m416nm,m418nm,m420nm,m422nm,m424nm,m426nm,m428nm,m430nm,m433nm,m435nm,m437nm,m439nm,m441nm,m443nm,m445nm,m447nm,m449nm,m451nm,m453nm,m455nm,m457nm,m459nm,m461nm,m463nm,m465nm,m467nm,m469nm,m471nm,m473nm,m476nm,m478nm,m480nm,m482nm,m484nm,m486nm,m488nm,m490nm,m492nm,m494nm,m496nm,m498nm,m500nm,m502nm,m504nm,m506nm,m509nm,m511nm,m513nm,m515nm,m517nm,m519nm,m521nm,m523nm,m525nm,m527nm,m529nm,m531nm,m533nm,m536nm,m538nm,m540nm,m542nm,m544nm,m546nm,m548nm,m550nm,m552nm,m554nm,m556nm,m558nm,m561nm,m563nm,m565nm,m567nm,m569nm,m571nm,m573nm,m575nm,m577nm,m579nm,m582nm,m584nm,m586nm,m588nm,m590nm,m592nm,m594nm,m596nm,m598nm,m600nm,m603nm,m605nm,m607nm,m609nm,m611nm,m613nm,m615nm,m617nm,m619nm,m622nm,m624nm,m626nm,m628nm,m630nm,m632nm,m634nm,m636nm,m639nm,m641nm,m643nm,m645nm,m647nm,m649nm,m651nm,m653nm,m656nm,m658nm,m660nm,m662nm,m664nm,m666nm,m668nm,m671nm,m673nm,m675nm,m677nm,m679nm,m681nm,m683nm,m686nm,m688nm,m690nm,m692nm,m694nm,m696nm,m698nm,m701nm,m703nm,m705nm,m707nm,m709nm,m711nm,m713nm,m716nm,m718nm,m720nm,m722nm,m724nm,m726nm,m729nm,m731nm,m733nm,m735nm,m737nm,m739nm,m742nm,m744nm,m746nm,m748nm,m750nm,m752nm,m755nm,m757nm,m759nm,m761nm,m763nm,m765nm,m768nm,m770nm,m772nm,m774nm,m776nm,m778nm,m781nm,m783nm,m785nm,m787nm,m789nm,m792nm,m794nm,m796nm,m798nm,m800nm,m803nm,m805nm,m807nm,m809nm,m811nm,m814nm,m816nm,m818nm,m820nm,m822nm,m825nm,m827nm,m829nm,m831nm,m833nm,m836nm,m838nm,m840nm,m842nm,m844nm,m847nm,m849nm,m851nm,m853nm,m855nm,m858nm,m860nm,m862nm,m864nm,m866nm,m869nm,m871nm,m873nm,m875nm,m878nm,m880nm,m882nm,m884nm,m886nm,m889nm,m891nm,m893nm,m895nm,m898nm,m900nm,m902nm,m904nm,m907nm,m909nm,m911nm,m913nm,m915nm,m918nm,m920nm,m922nm,m924nm,m927nm,m929nm,m931nm,m933nm,m936nm,m938nm,m940nm,m942nm,m945nm,m947nm,m949nm,m951nm,m954nm,m956nm,m958nm,m960nm,m963nm,m965nm,m967nm,m969nm,m972nm,m974nm,m976nm,m978nm,m981nm,m983nm,m985nm,m987nm,m990nm,m992nm,m994nm,m997nm,m999nm,m1001nm,m1003nm,m1006nm,m1008nm
Dish on Black - 1_p01_r0001,Dish on Black - 1_p01,Dish on Black - 1,sio2,32,64,64,96,0.904296875,1.0,0.00980941600382453,-5.824566314414165,5.360843773210121,-0.29924431902823345,0.4329328842208294,2.2259703658171666,-0.8031082309299714,-0.5916432440462651,-0.40712432970216306,-0.24955148789766332,-0.11892471863276655,-0.01524402190746959,0.08357842727608208,0.13847865534344073,0.15721127823420752,0.13167298964123053,0.0692568320972708,-0.014931320255426957,-0.10794603942714587,-0.14201752080976965,-0.19316415093457007,-0.2510261221431729,-0.3022430502056895,-0.3631737247749386,-0.41953538107147054,-0.4748309743497355,-0.5246371493682594,-0.5667918203423535,-0.6025689105624492,-0.6320069643093268,-0.6558662901836209,-0.6729699945942207,-0.6827456131029452,-0.6893751363128903,-0.6922777440236166,-0.6917278527341607,-0.6878400479818942,-0.6806276410042843,-0.6705582733922886,-0.6560660827468028,-0.6362157492533069,-0.6094008378798857,-0.5766265796905619,-0.5388015791829558,-0.5004131108541983,-0.4674480407493812,-0.44503091318907717,-0.4369796353928675,-0.4442371871196162,-0.4645057063684336,-0.4935593258959268,-0.5262458959831692,-0.5580992321782412,-0.5858629420965201,-0.6095645909945997,-0.6297658661522859,-0.6474077725440308,-0.663020315516392,-0.6760032840669311,-0.686752264564208,-0.6953685166578767,-0.7016263398638313,-0.7058099382534075,-0.7081749244427289,-0.709176524016148,-0.7091116537390235,-0.7081087380810723,-0.7061454596037157,-0.7032028202323388,-0.6998128957058785,-0.6964097469756891,-0.6926704368632892,-0.6886741624521409,-0.6849441937041861,-0.681217196406845,-0.6778154308707538,-0.6744650769758448,-0.6712816276871936,-0.6682644675417669,-0.6652581315783795,-0.662272079395647,-0.6595376196065988,-0.656758790054768,-0.6543911213274268,-0.6524197904697582,-0.6507016442607966,-0.649189151477348,-0.6481085884766523,-0.6471782556218756,-0.6463665832187414,-0.6456595027261115,-0.6450122717438334,-0.64440671843675,-0.6438884403768841,-0.6434698993250414,-0.6428440521832918,-0.6422278556598976,-0.6416900072256041,-0.6411504633180596,-0.6404777459411515,-0.6399205407893581,-0.6394938956652659,-0.6393216262065866,-0.6393442822326256,-0.6395347293174194,-0.6399682765921954,-0.6406009329165917,-0.6413503099593473,-0.6419234283085403,-0.6426186336191477,-0.643568971871044,-0.6446748982349061,-0.645942966980366,-0.6473081294632316,-0.6486577957429223,-0.6500096570221207,-0.6512999140399204,-0.6524295595043158,-0.6532075536067911,-0.6542116759741411,-0.655524180375479,-0.6569951929747665,-0.6585324536185173,-0.6601434524809645,-0.6618227144959438,-0.6637760776865105,-0.6659093313033052,-0.6682356944665627,-0.6705202376319744,-0.6729145191235514,-0.6756807074052675,-0.6781807080418562,-0.6807134043458046,-0.6832711667879201,-0.685589954846548,-0.6880950323898297,-0.6906092717092546,-0.6933119972436139,-0.6956926094086741,-0.6978882639597526,-0.7001411621168071,-0.7022255309844972,-0.7039054053428659,-0.7052808761902978,-0.7060285606600221,-0.7065444613386013,-0.7067808082346159,-0.7065917561828305,-0.7060585697697808,-0.705325215662197,-0.7042999622054218,-0.7029806426519758,-0.7012620350219626,-0.6993200564075449,-0.6967577874462834,-0.6940205609581096,-0.6912238286407779,-0.6880665781573749,-0.6850329527044652,-0.6818712210867,-0.6778997786898248,-0.6739715274617228,-0.6700775733611849,-0.6658524120688406,-0.6615553492049171,-0.6577049852599725,-0.654006156377141,-0.6502402703957649,-0.6463661046289307,-0.642820995813756,-0.6393067275748266,-0.636041462097747,-0.6327129807212968,-0.6294143185379807,-0.6262233894637617,-0.6229952593424192,-0.6188811399191664,-0.6139266891623242,-0.6079607715044055,-0.6019897592722971,-0.5951968416806367,-0.5876708801814031,-0.5800392807665404,-0.5721946126076358,-0.5644481665315814,-0.5566103869852146,-0.5482084979554329,-0.5390049862611664,-0.5284995182897225,-0.5181138504769892,-0.5075738556451467,-0.4967497689162318,-0.48573350913420027,-0.4740314912771209,-0.4624544847219676,-0.4504119193402392,-0.4378696898085814,-0.4242953738911193,-0.40982085640595306,-0.3964218473912427,-0.3827159807599644,-0.3684408504678185,-0.35424768141339824,-0.33948440352212517,-0.32453016350021324,-0.30943723596895173,-0.29461808764019365,-0.279809650893384,-0.26455686319415705,-0.2493514105076954,-0.23278811398367566,-0.21509265750998588,-0.1965761370954897,-0.17674917457391812,-0.15608160144122196,-0.13452302881974812,-0.11175106672930699,-0.08808274225420874,-0.06272446002447019,-0.035927148754254304,-0.007673710096432447,0.022976343140368807,0.05636818349453938,0.09142407403391961,0.1291011367236337,0.16958004604045068,0.21292265894829668,0.2581770577505286,0.30599885295418144,0.35630242326687867,0.4081017083222675,0.45998867489267675,0.5126575705845846,0.5659473787680277,0.6207295528020309,0.6750392746885944,0.7291436607336331,0.7821299680121051,0.832858693254839,0.8836355541124203,0.9312366888509805,0.9719453068286663,1.0091202393659464,1.0446563448316994,1.075412598461124,1.1011542365065619,1.1244107949361304,1.1434952840353552,1.1589036430631716,1.1724715719275,1.1806316277417714,1.1854399126264556,1.1903136457816983,1.193085956036187,1.194399947683358,1.1958428710637967,1.1982334610276946,1.2001769810394223,1.201452502791344,1.2022800062280428,1.2003752332148034,1.2002938547314712,1.2037069453596212,1.2073313291156833,1.2128776845385718,1.2210010969884055,1.2305190616720867,1.24353294525019,1.256901638251927,1.2733767369478335,1.2902830478660803,1.3111196304630173,1.3364381212394796,1.3596795852874632,1.3849703348479414,1.4106795707946123,1.4410377678136357,1.4745361245095652,1.507184743056125,1.5482420220921118,1.5884231533514481,1.6293269502346872,1.6666418810187937,1.7014263850238025,1.7382392288908508,1.7776774964289672,1.8209218841760129,1.870554224321624,1.9228460749678364,1.9885432647598797,2.0560968952611844,2.129138333604387,2.2049561039812864,2.2877954147184325,2.370490893279942,2.464937043651262,2.5550914853914097,2.652692047089006,2.751657653316852,2.8611466824554412,2.975332455676003,3.0975985853596826,3.226769916197527,3.3628464481895466,3.505828181335716,3.6557151156360557
Dish on Black - 1_p01_r0002,Dish on Black - 1_p01,Dish on Black - 1,sio2,32,64,96,128,1.0,1.0,0.011345789269755024,-5.719063822510358,5.808877894936897,-0.0965591809738533,0.4425784095967116,2.8840798071929044,-0.918066205568878,-0.6834102525995195,-0.47878764232282955,-0.304198374738808,-0.1596424498474558,-0.04511986764876896,0.057238906540407336,0.11922338561855797,0.14587463879302232,0.11886426072452105,0.060381256142231075,-0.01700584972689786,-0.11628561276431253,-0.1471766481549306,-0.20015068451036094,-0.25835287567949883,-0.3132470192249527,-0.37124000764528625,-0.42424632664440093,-0.47504305621623577,-0.5205273630272904,-0.5598931541263711,-0.593404467161057,-0.6192039119384054,-0.6417247725429707,-0.6554134724208363,-0.6634297170589771,-0.6669084944211707,-0.6654183115805772,-0.6590781141448493,-0.6484126357877179,-0.6326884094229047,-0.6116193311802214,-0.5824310833626666,-0.5434104037850153,-0.49303877450376243,-0.43198320905723075,-0.3623061859199342,-0.2930460140269767,-0.2333942386939802,-0.19357483401271225,-0.1797277214894001,-0.19293260223615194,-0.22941038363992378,-0.2813966100718286,-0.3398103655107175,-0.39593913143174136,-0.445107614199262,-0.4869706018488464,-0.5223010027748164,-0.5533412199544575,-0.5808171855121546,-0.604066419409408,-0.6234753582198476,-0.6386770975029026,-0.6495907158997819,-0.657105823961694,-0.661587279567906,-0.6640071625334283,-0.6645149992466233,-0.6635795138574476,-0.6615318359200505,-0.6581900151881082,-0.654327432882722,-0.650256948386009,-0.6457987396998097,-0.6414291425841167,-0.6374277485967199,-0.6336508031905198,-0.6301728977416001,-0.6274976432131064,-0.625206059476394,-0.6233598590899682,-0.6218756147609914,-0.620549684108198,-0.6196418668492764,-0.6187092364906551,-0.6183194527345217,-0.6180419804858346,-0.6179790864450705,-0.6183106613797527,-0.6188312311875378,-0.6195531957798657,-0.6205405569442172,-0.6214700761989129,-0.6224558667652212,-0.6234280363022286,-0.624445396275344,-0.6255195541567654,-0.6266323982778055,-0.62761013961467,-0.6286693206259898,-0.629659131215565,-0.6305258746567767,-0.6314324745916965,-0.6320700056573632,-0.6330835865817126,-0.6341273287248397,-0.6355417243158789,-0.6371571271092914,-0.6386514752065171,-0.6402586349545576,-0.6417148957803099,-0.6431827492827326,-0.6451668135846939,-0.6469020357101828,-0.6491023748552142,-0.6513057931405117,-0.653805043891745,-0.6560807169019588,-0.6581497896204296,-0.6601420194387011,-0.6619276536017435,-0.6638434714115572,-0.6660162829005779,-0.6680252185684933,-0.6705066255624285,-0.6731328085698876,-0.6760065201925088,-0.67880995578171,-0.6816812520975198,-0.6848202969629706,-0.6878932281965991,-0.6910023922470663,-0.6940674405366937,-0.6970102786598161,-0.7004120922027828,-0.7035125616924113,-0.706682078378113,-0.7096563764222102,-0.712760115167395,-0.7159860530370692,-0.7189134821077311,-0.7216622004676511,-0.7242232487579374,-0.7266494863279211,-0.7287986756473207,-0.7303628728635,-0.7315267185473966,-0.7322709704386315,-0.7327345887819208,-0.7328399362445686,-0.7327499221493178,-0.7321675633671951,-0.7314705735396961,-0.7303468546438641,-0.7289269872148235,-0.7271187806509998,-0.7245947531628618,-0.7220867564867067,-0.7194628375051978,-0.7170302121954855,-0.714438815565299,-0.7116437854258915,-0.7084331895306477,-0.704740085444369,-0.701280258156559,-0.697365973203376,-0.6934036796833274,-0.6898625556359679,-0.6867728028756999,-0.6835320135833581,-0.6801662348172092,-0.6769485847104492,-0.6740451424905418,-0.6713736961363788,-0.6688809752382076,-0.6662067809066136,-0.6636869799835905,-0.6607593475224546,-0.6568385339137556,-0.6514277620235653,-0.6452893123347198,-0.638544371939595,-0.6317804882632596,-0.6242906857040229,-0.6165659324914063,-0.6085997524790031,-0.6006688873119869,-0.5925516777451694,-0.5835386173692537,-0.5739530634350603,-0.5630175410028871,-0.5525791739794365,-0.541738363491379,-0.5311556796318355,-0.5202197330330575,-0.5087335252817743,-0.49685702908532386,-0.48439727988869485,-0.47098530477343714,-0.4568461427919376,-0.44171741872057524,-0.4276160885039544,-0.41309799270153746,-0.39889770781693296,-0.3847216217213122,-0.37038057509931094,-0.35535992362432206,-0.3402386082459478,-0.3251897110310136,-0.3097069593421435,-0.2938934330570478,-0.2782215440476926,-0.26134374122598436,-0.24367198246275176,-0.22538418975829752,-0.20564204809837766,-0.18480296902063065,-0.1635129185391179,-0.1412790531201629,-0.1172131122156202,-0.09253838842162704,-0.06654734496461019,-0.03794776932636035,-0.008072324400681261,0.024905315424379588,0.060001007259870134,0.09803551952371978,0.13801775161604696,0.18142181262458842,0.22777922591339084,0.275181253695516,0.32471950124188503,0.37563179947913133,0.4275468286952004,0.4793627365356887,0.5304593449842954,0.5825289026244357,0.6358711589145243,0.6889543184668527,0.7392301322149618,0.788963902802552,0.8364667420573173,0.8823539848292771,0.9226831470080771,0.9567828409466992,0.9867248848694571,1.0159848636404643,1.0416128105819642,1.062691199785876,1.079394911428733,1.098289422350107,1.1128646242304074,1.123345235539886,1.1304505985778357,1.1342195845700436,1.1352062638345484,1.1376889765845815,1.1370371629045701,1.1362626441500336,1.1367369217519734,1.1390735685968763,1.1397641317757776,1.1404454115178042,1.1412264508478112,1.1441789668780036,1.150371056903855,1.1588800241850266,1.1707163193583028,1.1825705899088106,1.196874685584475,1.2126921243732764,1.2306523043934867,1.2494981361604807,1.2700791347479106,1.2972448202813949,1.3245392037533412,1.3530803011583938,1.384590410111229,1.4176393834431924,1.4541494918229652,1.4918000314388598,1.5325098647416673,1.5757092648056228,1.6197664477622402,1.6595533530275182,1.696885049472744,1.7348874330080883,1.7764760608822234,1.8256376543076975,1.8809343039069268,1.9426564361671945,2.011071810473599,2.0846818380183914,2.163034892179795,2.2418323713769643,2.3272673336778746,2.413232818156202,2.5088525553222696,2.60811064848401,2.7103261873974174,2.8196914191876403,2.933566702431456,3.0525307026934327,3.180935944544962,3.3164679038518226,3.4591265806140123,3.608911974831529,3.7658240865043657
Dish on Black - 1_p01_r0003,Dish on Black - 1_p01,Dish on Black - 1,sio2,96,128,32,64,1.0,1.0,0.03201275661602538,-6.854369781340752,4.564680176237081,-0.5718663205353312,0.44975490155785597,2.388872414141999,-1.0042859811523974,-0.8089045039134071,-0.6376682759734383,-0.4905772973324918,-0.3676315679905674,-0.2688310879476634,-0.1760723465628465,-0.1286062260890445,-0.10181295173620203,-0.11691823525799794,-0.14839899934481002,-0.19855004701821177,-0.2660635786124459,-0.2886280274588793,-0.3261844086077496,-0.3747388846950877,-0.41645959644632213,-0.46286247982704254,-0.5051867916579137,-0.548856476956402,-0.5837118502940541,-0.6160687545317082,-0.6440620385000361,-0.6661629134177516,-0.6845166326793327,-0.6974971402226982,-0.7053046168710059,-0.7098654430329298,-0.7109113032930435,-0.7096611871696318,-0.7047031972391598,-0.6972494518285284,-0.6863613582762893,-0.6719484221225026,-0.6520446638447278,-0.6257877736808767,-0.5936206282862753,-0.5570927790555745,-0.5206508571207782,-0.48944004673456165,-0.468274040721786,-0.4604466008796212,-0.4666561539353165,-0.48528623237250285,-0.5117997473092453,-0.5413954599641008,-0.5702782951082161,-0.5958052795494623,-0.6179675676362824,-0.6370488269327018,-0.6538839183074657,-0.6687134246199966,-0.6810503664710333,-0.6911088257258043,-0.6990479059768051,-0.7047683832823628,-0.7087367158309218,-0.711234105864481,-0.7124751409805831,-0.7125832767529149,-0.7115073071010726,-0.7094018560229354,-0.7064564143283981,-0.7031231899765543,-0.6997990907914862,-0.6963475408258643,-0.6928673506058196,-0.6894918491575759,-0.6861431133518888,-0.682884291566497,-0.67981611042912,-0.6769511428181375,-0.6741226092750578,-0.6716936132550875,-0.6695228572718516,-0.6672967883792946,-0.6651169947802402,-0.6632086163546803,-0.6614869903435624,-0.6598787958791577,-0.6589254362171316,-0.6580682179391155,-0.6572506626667177,-0.656775573252514,-0.656454445604198,-0.6559411193882511,-0.6554159682531696,-0.6548171241109741,-0.6540637206535942,-0.6533180868844382,-0.6528413016409377,-0.6521629759199463,-0.6514133809094891,-0.6507567842382553,-0.6502808146608765,-0.6497112944617552,-0.649289203352559,-0.6490923214399481,-0.6491373133387394,-0.6494184901915715,-0.6497996229508963,-0.6500969733029583,-0.650227172961362,-0.6505746886392962,-0.6510240633504557,-0.6513599406742742,-0.6517753683817765,-0.6521215213261224,-0.6525935979809584,-0.6530355552293845,-0.6532950750927652,-0.6532935934657449,-0.6532170974162415,-0.6534122036643929,-0.6538097156605995,-0.6541492703089701,-0.6546660485371304,-0.655359639904799,-0.6563330076209132,-0.657318615852944,-0.658432839271527,-0.6598164304670349,-0.6613507522280561,-0.6629590182343585,-0.6648992571045969,-0.6668306936698983,-0.6687231343816834,-0.6706876276790232,-0.6725431632007602,-0.6742866319446538,-0.6760788373899984,-0.6780029588748224,-0.6797261637888842,-0.6811346841629728,-0.6826496436836829,-0.6838085884077856,-0.6845469115711482,-0.6848774471139758,-0.6849490720894146,-0.6846054060581004,-0.6839860526175032,-0.683255432392675,-0.6821763033704309,-0.680747262690842,-0.6788822789070705,-0.6765998957466529,-0.6739013363010999,-0.6705470359604331,-0.6667809945167891,-0.6626383863363666,-0.6584867663682047,-0.6540843373087725,-0.6495630428609249,-0.6450035431186922,-0.6398669176740387,-0.6348290231475513,-0.6295921844937329,-0.6239972117755743,-0.6184435072812785,-0.6132196051383407,-0.6080694186750192,-0.6030206759338249,-0.5982999950364652,-0.5940950024429651,-0.5903605360086347,-0.5867438470230588,-0.583565166222879,-0.5803705255677001,-0.5771140502792894,-0.5737773499183161,-0.5695438461896252,-0.5646855631887306,-0.5591430180857878,-0.5533372179684142,-0.54746830457381,-0.5409142376053268,-0.5348805775173174,-0.5284620853624182,-0.5217189934442404,-0.5149895241467456,-0.507888000536831,-0.4997286059864816,-0.49040089873569753,-0.4815355715339141,-0.4725986566303156,-0.4634719466031183,-0.4541364149630218,-0.4438958723010713,-0.43303023761737003,-0.42148956590795694,-0.4094024509675937,-0.3959769131096979,-0.3818031844344214,-0.36899986346375335,-0.3559869248577257,-0.34252622686516976,-0.3286664507503561,-0.314566325890388,-0.29960451076318645,-0.28409763823574474,-0.2680928816376619,-0.2515702437781001,-0.23477800118376596,-0.21758775665921307,-0.19924506367026193,-0.1796667295060539,-0.15951400862757972,-0.13860493059693577,-0.11589578371017997,-0.09278004114567528,-0.06803239451529729,-0.04209553218941184,-0.01423230518068706,0.01531652936306223,0.04720696643687126,0.08146773214533773,0.11876313834247616,0.15853816457595787,0.20063034595214302,0.24501080585431229,0.29163042432795633,0.34032397009494275,0.3919397372474367,0.44540077367003333,0.5007310837787656,0.5574588375409268,0.6156767993844009,0.6737747497822224,0.7325456796145584,0.7909230656859259,0.8458229907615682,0.9002857493595857,0.9529513269848241,1.001906557311647,1.048200394796062,1.0891662666029005,1.1294215577364466,1.1638315820006264,1.1937151028735609,1.2191612550589672,1.2392069503977508,1.2585425395543846,1.272630990928391,1.2818760593226608,1.2879341501574118,1.2888079452493604,1.2908181201085691,1.2900894945470016,1.2868881987386929,1.2840393212360637,1.2812253930352147,1.2812944631987726,1.2816046457290688,1.2811574962440253,1.2781288717669352,1.2747983619119527,1.2743796160092014,1.2766474856234244,1.2757250968596754,1.2779975748616454,1.2829497704599695,1.2903948682252524,1.3015321993858988,1.314301013856394,1.3283735381533217,1.3434687699449532,1.362844395776089,1.3841976351475542,1.4053872451578941,1.427327635211781,1.4543187288133046,1.4806657468044648,1.5083396659014416,1.540349561067968,1.572619944725014,1.6067096265855196,1.6393112095231916,1.6746001541863567,1.7063269038185565,1.7349612228803561,1.7721098002359814,1.8115925946142348,1.8613206474225124,1.9157285972672107,1.9777991815263045,2.045088625008792,2.112757297137121,2.191422496876461,2.2620904378536073,2.340886575145944,2.422355872181673,2.510373058331517,2.6035773012613608,2.699944418296138,2.7993675714416493,2.9071145091267487,3.020267160440093,3.1388255253816624,3.262789603951469,3.3921593961494994
Dish on Black - 1_p01_r0004,Dish on Black - 1_p01,Dish on Black - 1,sio2,96,128,64,96,1.0,1.0,0.033460262722213,-6.666211591474415,3.3895873861042816,-0.040036556564750025,0.42333906493685236,0.8710062642358793,-1.1033873008281714,-0.8135644784233051,-0.5612014739258386,-0.3462982873357732,-0.16885491865310767,-0.028871367877839577,0.08826232138589732,0.1603477713604973,0.18803607614469275,0.15700188908286716,0.10260867977745397,0.014306497182338559,-0.0980081113993484,-0.13519094783268734,-0.18955524108142668,-0.25329142008347,-0.31637253857825354,-0.380000320708226,-0.4458306415495361,-0.5118902683398578,-0.5690467077560863,-0.6181030056420904,-0.6595787893318251,-0.6911979956301973,-0.7174181814991849,-0.7365508783532446,-0.7467849936287559,-0.7517497083157253,-0.7523630861179321,-0.7479351547253832,-0.7373927824730022,-0.7222626852651057,-0.7005943808531918,-0.671209978029332,-0.6329266935198186,-0.5831992010955,-0.5218198104857282,-0.45226244756652123,-0.38212070686857563,-0.32154384019296434,-0.28026640449672413,-0.2651925772207639,-0.27718058276790425,-0.31319854291306426,-0.36515383106145666,-0.423060148492513,-0.4795929689795562,-0.5296515519075177,-0.5722745953258827,-0.6083072936525321,-0.6398939655175065,-0.667539670488894,-0.6910724357938112,-0.710394506673929,-0.7254189394588926,-0.7363750561065742,-0.7442239098706835,-0.7492063670277703,-0.751706903054008,-0.7520648591314938,-0.7506881840290093,-0.7476809312909614,-0.7438695876783312,-0.7392652333655191,-0.7344656331544895,-0.7294306073499887,-0.7241021726179578,-0.7188953206923218,-0.7139507876966504,-0.709127255428727,-0.7047291949735279,-0.7011646461445534,-0.6978514398935282,-0.6949344735324238,-0.692180912316197,-0.6897460357859991,-0.6872449453161508,-0.6849582750988732,-0.6831860252598467,-0.6817759172692677,-0.6808954728742243,-0.6805076125018018,-0.6801784640613705,-0.6802001182066905,-0.6802989035920629,-0.6805787247899528,-0.6806399660841632,-0.680607947586424,-0.6806213848514527,-0.6806485453761134,-0.6806930150011569,-0.6807406160403918,-0.6807676562613841,-0.6806596092915633,-0.680773168946283,-0.6810273786627552,-0.6814932366909345,-0.6820055580715056,-0.6830413646893905,-0.6843657611380215,-0.6857384203686662,-0.6869693028511196,-0.6878307862556825,-0.6888356297097779,-0.690201901197523,-0.6915894673343699,-0.6932360939678488,-0.6946448717979801,-0.6964130808647497,-0.6983605585745221,-0.6998913081448853,-0.7012124323143324,-0.7022348079476257,-0.7038329609262981,-0.7055331277227966,-0.7072540110629176,-0.7092119462422433,-0.7113524923964472,-0.7137604296181186,-0.7164819564584429,-0.7191297795659743,-0.7221425467646264,-0.725282286032587,-0.7285144449901991,-0.7319518569985004,-0.7352814806510257,-0.7386625447345707,-0.7423545835758719,-0.7457622485689145,-0.7490127953565984,-0.7520175367589694,-0.7553624287069041,-0.758667302418043,-0.761370532033827,-0.7640756607589022,-0.7664790907258295,-0.7685160022123301,-0.7701281256354405,-0.7709296392306878,-0.7713540523146316,-0.7714253643179424,-0.7711547466500541,-0.7704219106052203,-0.7692244417256646,-0.7672461443293456,-0.7650806443699746,-0.7621752067443351,-0.7585541949527621,-0.754229196987452,-0.749834652078406,-0.7453333783894978,-0.7400509682377683,-0.7350343899193776,-0.7298750235545317,-0.7237253446052064,-0.7177180803237151,-0.711886589135408,-0.7053713044119433,-0.698948030408873,-0.6927531502119328,-0.6869974609007059,-0.6807641020496751,-0.6751564902735904,-0.6699343469901915,-0.6654670176659042,-0.6612801240934834,-0.6576914354737996,-0.6538919626541758,-0.6502878666736933,-0.6464274606000081,-0.6416685663978428,-0.6350048428178863,-0.6279290914195952,-0.6205425573290384,-0.612423909397433,-0.6034803787434205,-0.5947207762532253,-0.5856298821513518,-0.5765980137434503,-0.5677082200891145,-0.5576814542687822,-0.54638016010159,-0.5340368250415712,-0.5215244350280644,-0.5089069251217204,-0.49667879069979454,-0.4838799647228775,-0.4698730676196041,-0.45546056118183575,-0.44021686212856453,-0.42388257736184404,-0.4065009071215727,-0.38761727314021915,-0.3700083967386636,-0.353075595139662,-0.33572670499720464,-0.3177624810629227,-0.29906645184007863,-0.27993817742812027,-0.2604349982437942,-0.2406628873672553,-0.22086837777024532,-0.2008339889899347,-0.1811467797644773,-0.1597384137323834,-0.13757414574011045,-0.1146423616372369,-0.09037107532177112,-0.06482050614306543,-0.038476566113846325,-0.00937931460619511,0.021048536690084614,0.05265812146163519,0.08647432222237798,0.12436938916291833,0.16208095930100302,0.20347957032742253,0.24792039112256561,0.2938439604593824,0.3432726518163439,0.3956356385335181,0.4483809744761911,0.5046492858622338,0.5631798149277707,0.625435495657712,0.6870646434406856,0.7499145545873903,0.8138414872623271,0.8776910463786526,0.9415263960611716,1.0034149313163545,1.062345448932227,1.1200677060209268,1.1759532445718381,1.227608947182007,1.2714099155918772,1.3087558109037452,1.340633300363568,1.3668199118137534,1.3888893497671337,1.4072410104889173,1.422307860990323,1.4350552845933024,1.4463784215918354,1.4522854094705766,1.4526612613092826,1.4514325319351642,1.4453166009317653,1.4380623261872907,1.4328668783560587,1.4268508039316463,1.4204929542009772,1.4135861642134357,1.4058507731643959,1.396709827445001,1.3862660713136852,1.3784876216236062,1.3711895013716169,1.3658157466218057,1.3664466554365977,1.366598447788392,1.369394538707912,1.3705448141139733,1.3733803110590292,1.3788745519870416,1.3857023284784717,1.3958377698574176,1.4062982121413308,1.4192189149292727,1.4327694602950265,1.4508295924004806,1.4718590870610262,1.4877555240108267,1.5093858609881696,1.529245262657723,1.5528599086213248,1.5721699738171542,1.5960092454298054,1.616833618518155,1.6355284139906374,1.6666813434777132,1.7009519977494059,1.7402735753033276,1.7849593317536372,1.8311843387223437,1.8844164258490854,1.9421359327700143,2.014085063529253,2.075596075790929,2.1447178589542597,2.2158685975406054,2.2922159506050015,2.3717569456302035,2.4540818861245555,2.5427730072067964,2.6355054675098244,2.733271002832741,2.8360696131755403,2.943901298538212,3.0567660589207626
