region_id,area,perimeter,compactness,centroid_row,centroid_col,mean_reflectance,spectral_variance,baseline_distance,mean_anomaly
1,11833,733.6782822743016,0.27624434812122867,91.03186005239584,79.25293670244233,-1.8947806286936006e-16,0.041182744101895555,279.8387873293021,0.6967067294013193
2,217,80.46803743153546,0.4211363990339063,211.9447004608295,49.21198156682028,0.0,0.008869578711757923,304.25079557380366,0.7043985639046445
