region_id,area,perimeter,compactness,centroid_row,centroid_col,mean_reflectance,spectral_variance,baseline_distance,mean_anomaly
1,3901,907.4966081312812,0.05952450511203372,119.65162778774673,79.53729812868495,-3.315866100213801e-16,0.032611424139746624,252.96091143384155,0.7001595193149667
2,29,17.31370849898476,1.215703478563405,72.37931034482759,137.48275862068965,-9.473903143468003e-17,0.04694375145114898,264.7165176619361,0.6962405907408636
3,25,15.899494936611665,1.242748407277043,138.32,36.32,-9.473903143468003e-17,0.016209787338814733,354.4729130225402,0.6876329468779212
