roi_id,r0,r1,c0,c1,coverage,spectral_variance,mean_reflectance
bare silicon all_p04_r0038,20,28,16,24,1.0,4.621368366652401e-06,0.03902050986438926
bare silicon all_p04_r0039,20,28,20,28,1.0,6.262064502689961e-06,0.03691474856059164
bare silicon all_p04_r0040,20,28,24,32,1.0,8.015492607590958e-06,0.0343564004973544
bare silicon all_p04_r0041,20,28,28,36,1.0,9.597256956356818e-06,0.031325330703305544
bare silicon all_p04_r0042,20,28,32,40,1.0,8.095888742494186e-06,0.028255727627838585
bare silicon all_p04_r0043,20,28,36,44,1.0,5.271898600200193e-06,0.02579437809950174
bare silicon all_p04_r0044,20,28,40,48,1.0,3.5535996143356582e-06,0.024117742257074384
bare silicon all_p04_r0045,20,28,44,52,1.0,2.4616965142093416e-06,0.023316714863688373
bare silicon all_p04_r0046,20,28,48,56,1.0,2.4535522755986828e-06,0.02334533401867071
bare silicon all_p04_r0047,20,28,52,60,1.0,2.5060597627159474e-06,0.023731837869486527
bare silicon all_p04_r0048,20,28,56,64,1.0,2.8216801360419645e-06,0.02408613876431574
bare silicon all_p04_r0049,20,28,60,68,1.0,3.328159791693669e-06,0.024519756015516297
bare silicon all_p04_r0050,20,28,64,72,1.0,4.503172518105978e-06,0.025208781737808838
bare silicon all_p04_r0051,20,28,68,76,1.0,2.6874595731828367e-05,0.02687321579400314
bare silicon all_p04_r0052,20,28,72,80,0.921875,0.0017123447645197305,0.03504938384095762
bare silicon all_p04_r0053,24,32,4,12,0.921875,5.5241586047375804e-05,0.044805328738270166
bare silicon all_p04_r0054,24,32,8,16,1.0,5.052192706478672e-06,0.04131978752469589
bare silicon all_p04_r0055,24,32,12,20,1.0,4.617280837021049e-06,0.03975089712089086
bare silicon all_p04_r0056,24,32,16,24,1.0,4.955511163703324e-06,0.03806684080391887
bare silicon all_p04_r0057,24,32,20,28,1.0,5.960311868863693e-06,0.03614818587805439
bare silicon all_p04_r0058,24,32,24,32,1.0,8.153572460596814e-06,0.03365754459101433
bare silicon all_p04_r0059,24,32,28,36,1.0,9.696426640620673e-06,0.030627208766851037
bare silicon all_p04_r0060,24,32,32,40,1.0,8.458819529657039e-06,0.027493853211572248
bare silicon all_p04_r0061,24,32,36,44,1.0,5.5455307854902735e-06,0.024901519446874888
bare silicon all_p04_r0062,24,32,40,48,1.0,3.35814067109732e-06,0.02321623939297469
bare silicon all_p04_r0063,24,32,44,52,1.0,2.102654267280258e-06,0.022452674930474304
bare silicon all_p04_r0064,24,32,48,56,1.0,2.093201816775315e-06,0.022449557273988164
bare silicon all_p04_r0065,24,32,52,60,1.0,2.070263044694136e-06,0.022724401923058347
bare silicon all_p04_r0066,24,32,56,64,1.0,2.06903913670134e-06,0.022964093884312607
bare silicon all_p04_r0067,24,32,60,68,1.0,2.4075056588027634e-06,0.023300078292595543
bare silicon all_p04_r0068,24,32,64,72,1.0,2.4719785287845133e-06,0.023779330689209777
bare silicon all_p04_r0069,24,32,68,76,1.0,3.3069646524509277e-06,0.02436186303872656
bare silicon all_p04_r0070,24,32,72,80,1.0,1.5072315259163002e-05,0.02553645673515219
bare silicon all_p04_r0071,24,32,76,84,1.0,0.00037776562294578476,0.030888089241508734
bare silicon all_p04_r0072,28,36,4,12,1.0,6.119077126148697e-05,0.04411160559686412
bare silicon all_p04_r0073,28,36,8,16,1.0,3.1606998286776402e-06,0.04059387293468229
bare silicon all_p04_r0074,28,36,12,20,1.0,3.1859020838776095e-06,0.039076502173351235
bare silicon all_p04_r0075,28,36,16,24,1.0,3.931606836231069e-06,0.03750419489442219
bare silicon all_p04_r0076,28,36,20,28,1.0,5.160758466512552e-06,0.0357016746677534
bare silicon all_p04_r0077,28,36,24,32,1.0,7.864601956908943e-06,0.03319117366395213
bare silicon all_p04_r0078,28,36,28,36,1.0,9.214520226787311e-06,0.030094030336648394
bare silicon all_p04_r0079,28,36,32,40,1.0,8.012991899309943e-06,0.026948653158390467
bare silicon all_p04_r0080,28,36,36,44,1.0,4.771973264005016e-06,0.024364217204033135
bare silicon all_p04_r0081,28,36,40,48,1.0,2.909856457882413e-06,0.022664125773715914
bare silicon all_p04_r0082,28,36,44,52,1.0,1.6647008616371189e-06,0.02183380337970119
bare silicon all_p04_r0083,28,36,48,56,1.0,1.5721971434020635e-06,0.02176057942609137
bare silicon all_p04_r0084,28,36,52,60,1.0,1.5574009417389793e-06,0.02195950628267987
bare silicon all_p04_r0085,28,36,56,64,1.0,1.5061529185547987e-06,0.022217736651746898
bare silicon all_p04_r0086,28,36,60,68,1.0,1.5028962407069851e-06,0.02256065448505548
bare silicon all_p04_r0087,28,36,64,72,1.0,1.623102952286931e-06,0.023023007209314293
bare silicon all_p04_r0088,28,36,68,76,1.0,1.996504571273327e-06,0.023490796838944828
bare silicon all_p04_r0089,28,36,72,80,1.0,2.476318905706894e-06,0.024025086170778972
bare silicon all_p04_r0090,28,36,76,84,1.0,2.973599799408611e-06,0.024841451324875717
bare silicon all_p04_r0091,28,36,80,88,1.0,1.2606578135512433e-05,0.02620535969803423
bare silicon all_p04_r0092,28,36,84,92,0.921875,8.86894950138975e-05,0.02939200133026858
bare silicon all_p04_r0093,32,40,4,12,0.859375,0.00017996120356198906,0.04784573539215755
bare silicon all_p04_r0094,32,40,8,16,1.0,2.183119912998531e-05,0.04162716350052865
bare silicon all_p04_r0095,32,40,12,20,1.0,3.2199209335996666e-06,0.03921615024663723
bare silicon all_p04_r0096,32,40,16,24,1.0,4.003437644179852e-06,0.037484510423623725
bare silicon all_p04_r0097,32,40,20,28,1.0,5.0637475407667245e-06,0.03548790396340238
bare silicon all_p04_r0098,32,40,24,32,1.0,7.47807808810494e-06,0.03299578254080435
bare silicon all_p04_r0099,32,40,28,36,1.0,9.431201744365591e-06,0.029858166363157992
bare silicon all_p04_r0100,32,40,32,40,1.0,7.8175672163828e-06,0.026631698944198767
bare silicon all_p04_r0101,32,40,36,44,1.0,4.5129681436898905e-06,0.024108262752985558
bare silicon all_p04_r0102,32,40,40,48,1.0,2.9186726650486514e-06,0.022399468850266117
bare silicon all_p04_r0103,32,40,44,52,1.0,1.589731834291975e-06,0.021520536989624067
bare silicon all_p04_r0104,32,40,48,56,1.0,1.407470790741639e-06,0.021366760145127728
bare silicon all_p04_r0105,32,40,52,60,1.0,1.4654708478736603e-06,0.02152093882456284
bare silicon all_p04_r0106,32,40,56,64,1.0,1.5551363543987851e-06,0.021770855544475123
bare silicon all_p04_r0107,32,40,60,68,1.0,1.6129833109807624e-06,0.02206355158949189
bare silicon all_p04_r0108,32,40,64,72,1.0,1.6874576373087546e-06,0.02246958515455765
bare silicon all_p04_r0109,32,40,68,76,1.0,1.9993764567427717e-06,0.022900318971499366
bare silicon all_p04_r0110,32,40,72,80,1.0,2.2832711343018816e-06,0.023369279394486606
bare silicon all_p04_r0111,32,40,76,84,1.0,2.563919240893991e-06,0.02402806856932888
bare silicon all_p04_r0112,32,40,80,88,1.0,2.503608819110866e-06,0.024714198815506166
bare silicon all_p04_r0113,32,40,84,92,1.0,4.961522241803417e-06,0.025659702629093478
bare silicon all_p04_r0114,32,40,88,96,0.953125,3.128764788664248e-05,0.02796944889184637
bare silicon all_p04_r0115,36,44,8,16,0.90625,0.00012091125041103874,0.04524741377784231
bare silicon all_p04_r0116,36,44,12,20,1.0,8.219655760341396e-06,0.03994899125767762
bare silicon all_p04_r0117,36,44,16,24,1.0,4.525177030311043e-06,0.03767316865799799
bare silicon all_p04_r0118,36,44,20,28,1.0,5.40473574513783e-06,0.03547886997410675
bare silicon all_p04_r0119,36,44,24,32,1.0,7.4204256258870004e-06,0.0329160753707419
bare silicon all_p04_r0120,36,44,28,36,1.0,9.50830119788418e-06,0.029793608888699388
bare silicon all_p04_r0121,36,44,32,40,1.0,7.708158423572592e-06,0.02656891618921186
bare silicon all_p04_r0122,36,44,36,44,1.0,4.391902167783508e-06,0.024013395409476446
bare silicon all_p04_r0123,36,44,40,48,1.0,2.7334704277787334e-06,0.02227008052629509
bare silicon all_p04_r0124,36,44,44,52,1.0,1.607191465685232e-06,0.021366947387459055
bare silicon all_p04_r0125,36,44,48,56,1.0,1.3844008048029627e-06,0.021160145460686487
bare silicon all_p04_r0126,36,44,52,60,1.0,1.3582449374994875e-06,0.021271898226896818
bare silicon all_p04_r0127,36,44,56,64,1.0,1.536355737738423e-06,0.021497283327226738
bare silicon all_p04_r0128,36,44,60,68,1.0,1.5186978897924517e-06,0.021754032052579267
bare silicon all_p04_r0129,36,44,64,72,1.0,1.4654176500998542e-06,0.02206836958765409
bare silicon all_p04_r0130,36,44,68,76,1.0,1.6295620284550476e-06,0.022431745850297915
bare silicon all_p04_r0131,36,44,72,80,1.0,1.8176159432347087e-06,0.022867666923607838
bare silicon all_p04_r0132,36,44,76,84,1.0,2.2387040254154484e-06,0.023511134786523082
bare silicon all_p04_r0133,36,44,80,88,1.0,1.900241841431219e-06,0.024218363295764444
bare silicon all_p04_r0134,36,44,84,92,1.0,1.702230467139519e-06,0.0248520072741336
bare silicon all_p04_r0135,36,44,88,96,1.0,3.193421167141477e-06,0.025675334188921952
bare silicon all_p04_r0136,36,44,92,100,1.0,7.800524432987615e-05,0.028560212230300894
bare silicon all_p04_r0137,40,48,12,20,0.953125,0.0001030570374620682,0.04332624404299991
bare silicon all_p04_r0138,40,48,16,24,1.0,7.058948140776081e-06,0.03841538356978236
bare silicon all_p04_r0139,40,48,20,28,1.0,6.345351210019622e-06,0.03591751729092754
bare silicon all_p04_r0140,40,48,24,32,1.0,8.206423975561389e-06,0.0331833647729548
bare silicon all_p04_r0141,40,48,28,36,1.0,9.512166338161252e-06,0.030028299877541638
bare silicon all_p04_r0142,40,48,32,40,1.0,7.467555882844363e-06,0.026870544198456265
bare silicon all_p04_r0143,40,48,36,44,1.0,4.547473272936022e-06,0.02434354455614623
bare silicon all_p04_r0144,40,48,40,48,1.0,3.1290437879872713e-06,0.022562027744637145
bare silicon all_p04_r0145,40,48,44,52,1.0,2.09767089580558e-06,0.021592255307962206
bare silicon all_p04_r0146,40,48,48,56,1.0,1.7721143930384417e-06,0.021357230103778213
bare silicon all_p04_r0147,40,48,52,60,1.0,1.558098957198046e-06,0.021443115327400186
bare silicon all_p04_r0148,40,48,56,64,1.0,1.6331991407746565e-06,0.021657463590087144
bare silicon all_p04_r0149,40,48,60,68,1.0,1.5538623404343395e-06,0.021936505744353803
bare silicon all_p04_r0150,40,48,64,72,1.0,1.465751749432088e-06,0.022202688629515882
bare silicon all_p04_r0151,40,48,68,76,1.0,1.5295221819792129e-06,0.02248574557784456
bare silicon all_p04_r0152,40,48,72,80,1.0,1.7934375197671794e-06,0.02286979386090314
bare silicon all_p04_r0153,40,48,76,84,1.0,2.392042839667888e-06,0.02349452118376101
bare silicon all_p04_r0154,40,48,80,88,1.0,2.1237848771501167e-06,0.02428047066426101
bare silicon all_p04_r0155,40,48,84,92,1.0,1.8353772143315295e-06,0.02493598786219472
bare silicon all_p04_r0156,40,48,88,96,1.0,2.347088688998904e-06,0.025655554599817883
bare silicon all_p04_r0157,40,48,92,100,1.0,1.5039747801030562e-05,0.02728780730507483
bare silicon all_p04_r0158,44,52,16,24,0.96875,0.00011602681191632477,0.04200785609887918
bare silicon all_p04_r0159,44,52,20,28,1.0,8.734810518285365e-06,0.037022755371038094
bare silicon all_p04_r0160,44,52,24,32,1.0,8.854402302382729e-06,0.03403531235568452
bare silicon all_p04_r0161,44,52,28,36,1.0,1.0088604043551417e-05,0.03081059187010207
bare silicon all_p04_r0162,44,52,32,40,1.0,8.48573510097172e-06,0.027603826127331428
bare silicon all_p04_r0163,44,52,36,44,1.0,5.199778383975046e-06,0.024973636242044427
bare silicon all_p04_r0164,44,52,40,48,1.0,3.34650993370384e-06,0.023151414414380234
bare silicon all_p04_r0165,44,52,44,52,1.0,2.2691767128477432e-06,0.02212379862968446
bare silicon all_p04_r0166,44,52,48,56,1.0,1.8925273603199218e-06,0.021823915699510282
bare silicon all_p04_r0167,44,52,52,60,1.0,1.919938746199609e-06,0.021946274291383013
bare silicon all_p04_r0168,44,52,56,64,1.0,1.8612727070002434e-06,0.02217082718031844
bare silicon all_p04_r0169,44,52,60,68,1.0,1.7845894587694408e-06,0.02243222791686599
bare silicon all_p04_r0170,44,52,64,72,1.0,1.983863400512871e-06,0.022699793302423638
bare silicon all_p04_r0171,44,52,68,76,1.0,2.1728863153977866e-06,0.022992250920120694
bare silicon all_p04_r0172,44,52,72,80,1.0,2.2416709444673645e-06,0.02342368440430854
bare silicon all_p04_r0173,44,52,76,84,1.0,2.5992698520049337e-06,0.02405657799744204
bare silicon all_p04_r0174,44,52,80,88,1.0,2.5757855195970422e-06,0.024835803218936543
bare silicon all_p04_r0175,44,52,84,92,1.0,2.8963530707898283e-06,0.025639233122018292
bare silicon all_p04_r0176,44,52,88,96,0.984375,2.344748740289621e-05,0.027573088092153433
bare silicon all_p04_r0177,48,56,20,28,0.984375,9.102634254174821e-05,0.04038669569322351
bare silicon all_p04_r0178,48,56,24,32,1.0,1.1385473440770564e-05,0.03536130686604369
bare silicon all_p04_r0179,48,56,28,36,1.0,1.1035581371001398e-05,0.03177043892256198
bare silicon all_p04_r0180,48,56,32,40,1.0,8.39917972187755e-06,0.028405083613238378
bare silicon all_p04_r0181,48,56,36,44,1.0,5.61775444629207e-06,0.02566868387471332
bare silicon all_p04_r0182,48,56,40,48,1.0,3.536290013400514e-06,0.02379662611918204
bare silicon all_p04_r0183,48,56,44,52,1.0,2.3833732787130787e-06,0.022699374593357913
bare silicon all_p04_r0184,48,56,48,56,1.0,1.894640552433732e-06,0.02235009599416134
bare silicon all_p04_r0185,48,56,52,60,1.0,1.8899153988326491e-06,0.02256426449908204
bare silicon all_p04_r0186,48,56,56,64,1.0,1.8823893201574844e-06,0.022821676224979166
bare silicon all_p04_r0187,48,56,60,68,1.0,1.8623759488458062e-06,0.02302907638900819
bare silicon all_p04_r0188,48,56,64,72,1.0,2.083882050092973e-06,0.023328619690942663
bare silicon all_p04_r0189,48,56,68,76,1.0,2.2119214664314126e-06,0.023701453716046227
bare silicon all_p04_r0190,48,56,72,80,1.0,2.276748397947034e-06,0.024183597151228822
bare silicon all_p04_r0191,48,56,76,84,1.0,2.9613223531713184e-06,0.024893561985635457
bare silicon all_p04_r0192,48,56,80,88,1.0,4.53324803800142e-06,0.02598637891010299
bare silicon all_p04_r0193,48,56,84,92,0.953125,3.0324663436771208e-05,0.02827555855297627
bare silicon all_p04_r0194,52,60,24,32,1.0,0.00011908678015219337,0.038619662031304326
bare silicon all_p04_r0195,52,60,28,36,1.0,1.3173075733158259e-05,0.03261835120148179
bare silicon all_p04_r0196,52,60,32,40,1.0,8.726624014608973e-06,0.02902762937841274
bare silicon all_p04_r0197,52,60,36,44,1.0,5.5790424748852045e-06,0.02628730432154291
bare silicon all_p04_r0198,52,60,40,48,1.0,3.29544500677862e-06,0.024427277357594798
bare silicon all_p04_r0199,52,60,44,52,1.0,2.385150300759482e-06,0.023355704936564883
bare silicon all_p04_r0200,52,60,48,56,1.0,2.2032619718353824e-06,0.02302525567213304
bare silicon all_p04_r0201,52,60,52,60,1.0,2.043888026233662e-06,0.023203758842146267
bare silicon all_p04_r0202,52,60,56,64,1.0,2.054465033988569e-06,0.02346585923389466
bare silicon all_p04_r0203,52,60,60,68,1.0,2.18456606028007e-06,0.02373657182766803
bare silicon all_p04_r0204,52,60,64,72,1.0,2.5009077790400206e-06,0.024083063640265388
bare silicon all_p04_r0205,52,60,68,76,1.0,2.6255193312571978e-06,0.024514373295879126
bare silicon all_p04_r0206,52,60,72,80,1.0,2.766532166550444e-06,0.02509564478324941
bare silicon all_p04_r0207,52,60,76,84,1.0,7.933716203821162e-06,0.02630912106150254
bare silicon all_p04_r0208,52,60,80,88,0.90625,3.8200744879203945e-05,0.028919298974482314
bare silicon all_p04_r0209,56,64,28,36,1.0,9.017804985311898e-05,0.03516870526845486
bare silicon all_p04_r0210,56,64,32,40,1.0,1.028156045516025e-05,0.029895153285932365
bare silicon all_p04_r0211,56,64,36,44,1.0,6.240044220233482e-06,0.027029022724968474
bare silicon all_p04_r0212,56,64,40,48,1.0,3.692429904979319e-06,0.025135375942823533
bare silicon all_p04_r0213,56,64,44,52,1.0,2.5958101741352403e-06,0.024071797243846223
bare silicon all_p04_r0214,56,64,48,56,1.0,2.35558167202681e-06,0.023763816610389035
bare silicon all_p04_r0215,56,64,52,60,1.0,2.2803179692676974e-06,0.023923737206202552
bare silicon all_p04_r0216,56,64,56,64,1.0,2.4230049668794505e-06,0.0242237245731166
bare silicon all_p04_r0217,56,64,60,68,1.0,2.5485644564809943e-06,0.024574032551172426
bare silicon all_p04_r0218,56,64,64,72,1.0,2.6282558707308837e-06,0.0249799306580681
bare silicon all_p04_r0219,56,64,68,76,1.0,3.1992726791764485e-06,0.02557690211247824
bare silicon all_p04_r0220,56,64,72,80,0.984375,9.937146733806964e-06,0.026865280233135582
bare silicon all_p04_r0221,60,68,32,40,1.0,5.978204369368842e-05,0.03231376576458039
bare silicon all_p04_r0222,60,68,36,44,1.0,7.538203139137908e-06,0.02813736782123376
bare silicon all_p04_r0223,60,68,40,48,1.0,4.27888359960722e-06,0.026052015070700905
bare silicon all_p04_r0224,60,68,44,52,1.0,3.0887136225920013e-06,0.024945173770802815
bare silicon all_p04_r0225,60,68,48,56,1.0,3.113384674619556e-06,0.02466660232516154
bare silicon all_p04_r0226,60,68,52,60,1.0,2.5164690825616094e-06,0.024847416015230283
bare silicon all_p04_r0227,60,68,56,64,1.0,2.5596516239333627e-06,0.02520301858689141
bare silicon all_p04_r0228,60,68,60,68,1.0,3.1956702304751215e-06,0.025636943646667975
bare silicon all_p04_r0229,60,68,64,72,1.0,4.049596097488986e-06,0.026268237384003655
bare silicon all_p04_r0230,60,68,68,76,0.96875,2.26123506100991e-05,0.028029856713008196
bare silicon all_p04_r0231,64,72,32,40,0.890625,0.00031182516530186557,0.038342484501947306
bare silicon all_p04_r0232,64,72,36,44,1.0,3.273118286721933e-05,0.030180050458040477
bare silicon all_p04_r0233,64,72,40,48,1.0,5.02079187430015e-06,0.027160375377285457
bare silicon all_p04_r0234,64,72,44,52,1.0,3.5449532180276004e-06,0.02603476009257278
bare silicon all_p04_r0235,64,72,48,56,1.0,6.5322616697811e-06,0.026277497089336552
bare silicon all_p04_r0236,64,72,52,60,1.0,6.785014340462461e-06,0.02653200310975947
bare silicon all_p04_r0237,64,72,56,64,1.0,3.668494982476947e-06,0.026445962178134722
bare silicon all_p04_r0238,64,72,60,68,1.0,4.811957005349998e-06,0.027117227710483954
bare silicon all_p04_r0239,64,72,64,72,0.90625,1.7801668495163154e-05,0.028767333303449168
bare silicon all_p04_r0240,68,76,36,44,0.90625,0.00021021137702885713,0.035309394368617276
bare silicon all_p04_r0241,68,76,40,48,1.0,1.807004955633374e-05,0.028984307641089786
bare silicon all_p04_r0242,68,76,44,52,1.0,3.5048695450606637e-06,0.027230405010009697
bare silicon all_p04_r0243,68,76,48,56,1.0,6.2516464901812865e-06,0.027710581262022548
bare silicon all_p04_r0244,68,76,52,60,1.0,6.57035383472806e-06,0.028056374043895077
bare silicon all_p04_r0245,68,76,56,64,1.0,1.3530661410389918e-05,0.02839847319285184
bare silicon all_p04_r0246,68,76,60,68,0.875,3.887077823960631e-05,0.030356615675487555
bare silicon all_p04_r0247,72,80,40,48,0.90625,0.00012513827924605012,0.03320599380354414
bare silicon all_p04_r0248,72,80,44,52,1.0,1.1063567290579316e-05,0.02897901269087009
bare silicon all_p04_r0249,72,80,48,56,1.0,4.739163756993119e-06,0.02863343921673181
bare silicon all_p04_r0250,72,80,52,60,0.984375,1.8482103488384207e-05,0.029850527542834647
bare silicon all_p04_r0251,76,84,44,52,0.953125,0.0001930628277451597,0.0347138243076147
bare silicon all_p04_r0252,76,84,48,56,0.953125,2.8913642713639978e-05,0.0316614799902311
