roi_id,r0,r1,c0,c1,coverage,spectral_variance,mean_reflectance
sio2 all 20 dish white_p09_r0058,36,44,64,72,0.9375,1.4371810488295418e-05,0.028165962013797934
sio2 all 20 dish white_p09_r0059,40,48,24,32,0.984375,1.6978458973788275e-05,0.03093401781220813
sio2 all 20 dish white_p09_r0060,40,48,28,36,1.0,5.098392956208483e-06,0.02866471820339801
sio2 all 20 dish white_p09_r0061,40,48,32,40,1.0,5.345239606513604e-06,0.02734074833615756
sio2 all 20 dish white_p09_r0062,40,48,36,44,1.0,4.921465684144753e-06,0.025809721448922518
sio2 all 20 dish white_p09_r0063,40,48,40,48,1.0,2.767192283414657e-06,0.02445267686534643
sio2 all 20 dish white_p09_r0064,40,48,44,52,1.0,2.9163923401900144e-06,0.02388531181628394
sio2 all 20 dish white_p09_r0065,40,48,48,56,1.0,2.9426467132366813e-06,0.023695508119841106
sio2 all 20 dish white_p09_r0066,40,48,52,60,1.0,2.7957535382815777e-06,0.023904945391454598
sio2 all 20 dish white_p09_r0067,40,48,56,64,1.0,2.794130899812266e-06,0.02417659106426634
sio2 all 20 dish white_p09_r0068,40,48,60,68,1.0,3.6050923883256803e-06,0.0248463013912573
sio2 all 20 dish white_p09_r0069,40,48,64,72,0.984375,1.1467193777582409e-05,0.026821515720865965
sio2 all 20 dish white_p09_r0070,44,52,20,28,0.953125,2.0329002729150407e-05,0.03134543901994303
sio2 all 20 dish white_p09_r0071,44,52,24,32,1.0,6.548604965323637e-06,0.02887454176544097
sio2 all 20 dish white_p09_r0072,44,52,28,36,1.0,7.479014602239789e-06,0.02757716219316953
sio2 all 20 dish white_p09_r0073,44,52,32,40,1.0,8.840140740152344e-06,0.026621634303714767
sio2 all 20 dish white_p09_r0074,44,52,36,44,1.0,6.585920188157167e-06,0.02495184725560274
sio2 all 20 dish white_p09_r0075,44,52,40,48,1.0,3.4598816063858685e-06,0.023792111792683923
sio2 all 20 dish white_p09_r0076,44,52,44,52,1.0,3.1699220278760865e-06,0.023311390180317037
sio2 all 20 dish white_p09_r0077,44,52,48,56,1.0,3.1262072954379886e-06,0.022939728769937207
sio2 all 20 dish white_p09_r0078,44,52,52,60,1.0,3.734043759025564e-06,0.023003317304047612
sio2 all 20 dish white_p09_r0079,44,52,56,64,1.0,3.5747425127843266e-06,0.023118674679412508
sio2 all 20 dish white_p09_r0080,44,52,60,68,1.0,3.898922985584636e-06,0.023657904089370064
sio2 all 20 dish white_p09_r0081,44,52,64,72,1.0,5.245463258156076e-06,0.02484905542364691
sio2 all 20 dish white_p09_r0082,44,52,68,76,0.875,0.00010649215447462853,0.03036104532701485
sio2 all 20 dish white_p09_r0083,48,56,16,24,0.921875,2.0187226065677403e-05,0.03168218067943912
sio2 all 20 dish white_p09_r0084,48,56,20,28,1.0,6.566485303864509e-06,0.028876817629338778
sio2 all 20 dish white_p09_r0085,48,56,24,32,1.0,5.055190319835524e-06,0.026846291975966868
sio2 all 20 dish white_p09_r0086,48,56,28,36,1.0,6.884639818788875e-06,0.025661569914556218
sio2 all 20 dish white_p09_r0087,48,56,32,40,1.0,8.712087989745802e-06,0.02475424729730424
sio2 all 20 dish white_p09_r0088,48,56,36,44,1.0,5.800391590649708e-06,0.02343243479243582
sio2 all 20 dish white_p09_r0089,48,56,40,48,1.0,3.397689047809376e-06,0.022773213486350207
sio2 all 20 dish white_p09_r0090,48,56,44,52,1.0,3.4835847679438407e-06,0.022422087643732352
sio2 all 20 dish white_p09_r0091,48,56,48,56,1.0,3.0486934648421855e-06,0.021891849562919462
sio2 all 20 dish white_p09_r0092,48,56,52,60,1.0,2.9289758703779514e-06,0.021632089976461356
sio2 all 20 dish white_p09_r0093,48,56,56,64,1.0,2.8950231992006077e-06,0.021713965477409627
sio2 all 20 dish white_p09_r0094,48,56,60,68,1.0,3.230240203245271e-06,0.02245984253920751
sio2 all 20 dish white_p09_r0095,48,56,64,72,1.0,4.183780958651287e-06,0.023773117300884578
sio2 all 20 dish white_p09_r0096,48,56,68,76,0.875,5.1614876211926065e-05,0.027875250109616657
sio2 all 20 dish white_p09_r0097,52,60,12,20,0.90625,2.3722881500741227e-05,0.03221266217739693
sio2 all 20 dish white_p09_r0098,52,60,16,24,1.0,6.967970154280632e-06,0.029297410617955228
sio2 all 20 dish white_p09_r0099,52,60,20,28,1.0,3.933729808144317e-06,0.027232879022841102
sio2 all 20 dish white_p09_r0100,52,60,24,32,1.0,3.5999787398298254e-06,0.025586850483708488
sio2 all 20 dish white_p09_r0101,52,60,28,36,1.0,3.3432286546307054e-06,0.02404774133107166
sio2 all 20 dish white_p09_r0102,52,60,32,40,1.0,2.59109069182309e-06,0.022904746297739937
sio2 all 20 dish white_p09_r0103,52,60,36,44,1.0,2.311548573599199e-06,0.022122511713829455
sio2 all 20 dish white_p09_r0104,52,60,40,48,1.0,2.360663578124838e-06,0.021590883868509346
sio2 all 20 dish white_p09_r0105,52,60,44,52,1.0,2.247574807947818e-06,0.02116919383166261
sio2 all 20 dish white_p09_r0106,52,60,48,56,1.0,2.054131754695569e-06,0.020817553586872962
sio2 all 20 dish white_p09_r0107,52,60,52,60,1.0,1.9973707447453897e-06,0.020534256782206703
sio2 all 20 dish white_p09_r0108,52,60,56,64,1.0,2.134830793055384e-06,0.020785830596766922
sio2 all 20 dish white_p09_r0109,52,60,60,68,1.0,2.7613014775332787e-06,0.021871844890346746
sio2 all 20 dish white_p09_r0110,52,60,64,72,1.0,3.453425098069771e-06,0.023364358895803693
sio2 all 20 dish white_p09_r0111,52,60,68,76,0.9375,6.419846631249944e-05,0.02774445786349844
sio2 all 20 dish white_p09_r0112,56,64,8,16,0.890625,2.902078040703564e-05,0.03305096847686085
sio2 all 20 dish white_p09_r0113,56,64,12,20,1.0,6.8212625273978695e-06,0.02978570307267958
sio2 all 20 dish white_p09_r0114,56,64,16,24,1.0,4.092362800077135e-06,0.027530286323024147
sio2 all 20 dish white_p09_r0115,56,64,20,28,1.0,2.9118510636259663e-06,0.02609571789548317
sio2 all 20 dish white_p09_r0116,56,64,24,32,1.0,3.289490153670197e-06,0.02473874151393345
sio2 all 20 dish white_p09_r0117,56,64,28,36,1.0,2.79075805383187e-06,0.023301756870976936
sio2 all 20 dish white_p09_r0118,56,64,32,40,1.0,2.3144112662747265e-06,0.022250274194031163
sio2 all 20 dish white_p09_r0119,56,64,36,44,1.0,2.060912360415649e-06,0.021615053530212768
sio2 all 20 dish white_p09_r0120,56,64,40,48,1.0,1.890158696764983e-06,0.02103948262066031
sio2 all 20 dish white_p09_r0121,56,64,44,52,1.0,1.851996845177054e-06,0.020498248088701054
sio2 all 20 dish white_p09_r0122,56,64,48,56,1.0,1.928383840174964e-06,0.020160527502771405
sio2 all 20 dish white_p09_r0123,56,64,52,60,1.0,1.8407063543680925e-06,0.019882272237253865
sio2 all 20 dish white_p09_r0124,56,64,56,64,1.0,2.5287779595474294e-06,0.020280539031897714
sio2 all 20 dish white_p09_r0125,56,64,60,68,1.0,3.1644016136185453e-06,0.021579966812917923
sio2 all 20 dish white_p09_r0126,56,64,64,72,1.0,3.2320287702549668e-06,0.023103434534836462
sio2 all 20 dish white_p09_r0127,56,64,68,76,0.953125,6.85514461615283e-05,0.027336183890293776
sio2 all 20 dish white_p09_r0128,60,68,8,16,1.0,9.24616977449846e-06,0.030845495081950444
sio2 all 20 dish white_p09_r0129,60,68,12,20,1.0,4.22805270950848e-06,0.028226081116928845
sio2 all 20 dish white_p09_r0130,60,68,16,24,1.0,2.684460981541035e-06,0.026594336522290023
sio2 all 20 dish white_p09_r0131,60,68,20,28,1.0,2.5516231807221486e-06,0.025346527133142185
sio2 all 20 dish white_p09_r0132,60,68,24,32,1.0,2.6181947677717423e-06,0.023995716147194764
sio2 all 20 dish white_p09_r0133,60,68,28,36,1.0,2.2041966413200484e-06,0.022820818899163858
sio2 all 20 dish white_p09_r0134,60,68,32,40,1.0,1.95161269127716e-06,0.021928037489376953
sio2 all 20 dish white_p09_r0135,60,68,36,44,1.0,1.919446577065988e-06,0.021213393485136733
sio2 all 20 dish white_p09_r0136,60,68,40,48,1.0,1.8001146618825955e-06,0.02060264172341073
sio2 all 20 dish white_p09_r0137,60,68,44,52,1.0,1.7968269434585854e-06,0.020033275448174875
sio2 all 20 dish white_p09_r0138,60,68,48,56,1.0,1.6600345883720174e-06,0.01962107995354743
sio2 all 20 dish white_p09_r0139,60,68,52,60,1.0,1.3680234897271168e-06,0.01937511892491098
sio2 all 20 dish white_p09_r0140,60,68,56,64,1.0,2.170165365337835e-06,0.019828476689695243
sio2 all 20 dish white_p09_r0141,60,68,60,68,1.0,3.1199097379613803e-06,0.021250019002793545
sio2 all 20 dish white_p09_r0142,60,68,64,72,1.0,3.056824985476019e-06,0.022836247113648737
sio2 all 20 dish white_p09_r0143,60,68,68,76,0.890625,3.5086231809187476e-05,0.0257973255001722
sio2 all 20 dish white_p09_r0144,64,72,4,12,1.0,2.3255982319681957e-05,0.03265467455569034
sio2 all 20 dish white_p09_r0145,64,72,8,16,1.0,5.216964574578129e-06,0.029071939978799623
sio2 all 20 dish white_p09_r0146,64,72,12,20,1.0,2.8532654443644277e-06,0.02731683870240668
sio2 all 20 dish white_p09_r0147,64,72,16,24,1.0,2.547094934562013e-06,0.026148458770452996
sio2 all 20 dish white_p09_r0148,64,72,20,28,1.0,2.2819342095735527e-06,0.024930014847519073
sio2 all 20 dish white_p09_r0149,64,72,24,32,1.0,2.524449769337422e-06,0.023587149952248546
sio2 all 20 dish white_p09_r0150,64,72,28,36,1.0,2.234063318660855e-06,0.022479891487971672
sio2 all 20 dish white_p09_r0151,64,72,32,40,1.0,2.118196760751452e-06,0.021617857612844054
sio2 all 20 dish white_p09_r0152,64,72,36,44,1.0,1.9650034443706934e-06,0.02075226655106329
sio2 all 20 dish white_p09_r0153,64,72,40,48,1.0,1.5465839075742944e-06,0.020098129664128647
sio2 all 20 dish white_p09_r0154,64,72,44,52,1.0,1.6507969489020063e-06,0.019629927328863404
sio2 all 20 dish white_p09_r0155,64,72,48,56,1.0,1.6881473215635914e-06,0.01927743677806447
sio2 all 20 dish white_p09_r0156,64,72,52,60,1.0,1.6285649041257788e-06,0.019092313423106546
sio2 all 20 dish white_p09_r0157,64,72,56,64,1.0,1.9770687504464664e-06,0.019424226320557562
sio2 all 20 dish white_p09_r0158,64,72,60,68,1.0,2.9710355631345143e-06,0.020658609979011668
sio2 all 20 dish white_p09_r0159,64,72,64,72,1.0,3.3682798888514086e-06,0.022301802131730733
sio2 all 20 dish white_p09_r0160,68,76,4,12,0.953125,1.0061645111328219e-05,0.031244987899604306
sio2 all 20 dish white_p09_r0161,68,76,8,16,1.0,3.1686034510757336e-06,0.028526255647084296
sio2 all 20 dish white_p09_r0162,68,76,12,20,1.0,2.3552849437003157e-06,0.027171993126381785
sio2 all 20 dish white_p09_r0163,68,76,16,24,1.0,2.3284419550676486e-06,0.026107143069159785
sio2 all 20 dish white_p09_r0164,68,76,20,28,1.0,2.276697288916967e-06,0.0248936357661509
sio2 all 20 dish white_p09_r0165,68,76,24,32,1.0,2.622226375950969e-06,0.023554675246029222
sio2 all 20 dish white_p09_r0166,68,76,28,36,1.0,2.170032887518842e-06,0.022405109143414446
sio2 all 20 dish white_p09_r0167,68,76,32,40,1.0,2.102569059758568e-06,0.02146879954211226
sio2 all 20 dish white_p09_r0168,68,76,36,44,1.0,1.790880277940564e-06,0.020637934103935128
sio2 all 20 dish white_p09_r0169,68,76,40,48,1.0,1.465244794502695e-06,0.020023317543047706
sio2 all 20 dish white_p09_r0170,68,76,44,52,1.0,1.6629140096595313e-06,0.019523308861317853
sio2 all 20 dish white_p09_r0171,68,76,48,56,1.0,1.6743630678565125e-06,0.019245980092186293
sio2 all 20 dish white_p09_r0172,68,76,52,60,1.0,1.7276892395880552e-06,0.019181828814210752
sio2 all 20 dish white_p09_r0173,68,76,56,64,1.0,1.837147145588362e-06,0.019383843575991194
sio2 all 20 dish white_p09_r0174,68,76,60,68,1.0,2.508656565075945e-06,0.020310633422475907
sio2 all 20 dish white_p09_r0175,68,76,64,72,1.0,3.7758794655226567e-06,0.021910884785134133
sio2 all 20 dish white_p09_r0176,68,76,68,76,0.875,3.476577720520125e-05,0.02523873861267264
sio2 all 20 dish white_p09_r0177,72,80,8,16,0.890625,3.473025680521039e-06,0.028990295182626413
sio2 all 20 dish white_p09_r0178,72,80,12,20,1.0,2.8192404146664793e-06,0.027676384717730585
sio2 all 20 dish white_p09_r0179,72,80,16,24,1.0,2.497619283682695e-06,0.02646018118625623
sio2 all 20 dish white_p09_r0180,72,80,20,28,1.0,2.3528365478297834e-06,0.025208476862220514
sio2 all 20 dish white_p09_r0181,72,80,24,32,1.0,2.678933042282807e-06,0.023890748634366347
sio2 all 20 dish white_p09_r0182,72,80,28,36,1.0,2.206145996383725e-06,0.022671423379801253
sio2 all 20 dish white_p09_r0183,72,80,32,40,1.0,2.1405161561022553e-06,0.021659193787354866
sio2 all 20 dish white_p09_r0184,72,80,36,44,1.0,1.96447267766806e-06,0.020840398978135676
sio2 all 20 dish white_p09_r0185,72,80,40,48,1.0,1.4864799470031699e-06,0.02019195515559898
sio2 all 20 dish white_p09_r0186,72,80,44,52,1.0,1.5733132370530997e-06,0.019646395411609976
sio2 all 20 dish white_p09_r0187,72,80,48,56,1.0,1.5398803405153413e-06,0.019430798929819686
sio2 all 20 dish white_p09_r0188,72,80,52,60,1.0,1.478149529066854e-06,0.01943120039798171
sio2 all 20 dish white_p09_r0189,72,80,56,64,1.0,1.478049122392492e-06,0.019549433397359706
sio2 all 20 dish white_p09_r0190,72,80,60,68,1.0,2.6092305518890076e-06,0.020446136923209283
sio2 all 20 dish white_p09_r0191,72,80,64,72,0.984375,4.685984099215601e-06,0.022243057742719893
sio2 all 20 dish white_p09_r0192,76,84,16,24,0.984375,3.884890223238402e-06,0.027253863822478106
sio2 all 20 dish white_p09_r0193,76,84,20,28,1.0,2.8805985938140544e-06,0.02586919794637498
sio2 all 20 dish white_p09_r0194,76,84,24,32,1.0,3.204128147557806e-06,0.02444568919918139
sio2 all 20 dish white_p09_r0195,76,84,28,36,1.0,2.539681966455945e-06,0.023014826471492687
sio2 all 20 dish white_p09_r0196,76,84,32,40,1.0,2.2366331067755263e-06,0.021953105008506266
sio2 all 20 dish white_p09_r0197,76,84,36,44,1.0,2.056358235426297e-06,0.02115129585224323
sio2 all 20 dish white_p09_r0198,76,84,40,48,1.0,1.8191146478376003e-06,0.02059287399401508
sio2 all 20 dish white_p09_r0199,76,84,44,52,1.0,1.8899750812251115e-06,0.020106769176185157
sio2 all 20 dish white_p09_r0200,76,84,48,56,1.0,1.5893664795765114e-06,0.01979955509281272
sio2 all 20 dish white_p09_r0201,76,84,52,60,1.0,1.7647213449860098e-06,0.019889331587555684
sio2 all 20 dish white_p09_r0202,76,84,56,64,1.0,1.8479159343835326e-06,0.020068941354234277
sio2 all 20 dish white_p09_r0203,76,84,60,68,1.0,2.4278560263994807e-06,0.02059479740538136
sio2 all 20 dish white_p09_r0204,76,84,64,72,0.984375,4.679997705173054e-06,0.0220828991634782
sio2 all 20 dish white_p09_r0205,80,88,20,28,0.890625,3.7988649911920617e-06,0.026766779090377973
sio2 all 20 dish white_p09_r0206,80,88,24,32,1.0,4.428690358921319e-06,0.02531563814855744
sio2 all 20 dish white_p09_r0207,80,88,28,36,1.0,3.448224367667865e-06,0.02367900854240739
sio2 all 20 dish white_p09_r0208,80,88,32,40,1.0,2.607880637275851e-06,0.02251000168861332
sio2 all 20 dish white_p09_r0209,80,88,36,44,1.0,2.180716629537071e-06,0.021644996782079207
sio2 all 20 dish white_p09_r0210,80,88,40,48,1.0,1.9901599412454205e-06,0.021196942188209243
sio2 all 20 dish white_p09_r0211,80,88,44,52,1.0,2.0889155567123692e-06,0.020827014633104223
sio2 all 20 dish white_p09_r0212,80,88,48,56,1.0,2.1218162540506297e-06,0.02055611468732175
sio2 all 20 dish white_p09_r0213,80,88,52,60,1.0,9.169880365380405e-06,0.021774308040463403
sio2 all 20 dish white_p09_r0214,80,88,56,64,1.0,1.0027362149902407e-05,0.02228420307596786
sio2 all 20 dish white_p09_r0215,80,88,60,68,1.0,3.909692093412062e-06,0.021308164660840644
sio2 all 20 dish white_p09_r0216,80,88,64,72,1.0,3.6250329136788705e-06,0.02178243315511891
sio2 all 20 dish white_p09_r0217,84,92,28,36,0.984375,5.799163386217903e-06,0.025067080320076505
sio2 all 20 dish white_p09_r0218,84,92,32,40,1.0,3.920722723603011e-06,0.023654299174580944
sio2 all 20 dish white_p09_r0219,84,92,36,44,1.0,2.860048468938643e-06,0.022576176774180102
sio2 all 20 dish white_p09_r0220,84,92,40,48,1.0,2.493422143946369e-06,0.02200632489539046
sio2 all 20 dish white_p09_r0221,84,92,44,52,1.0,2.6285298832213322e-06,0.02182930550781033
sio2 all 20 dish white_p09_r0222,84,92,48,56,1.0,2.6627812226402515e-06,0.021748613384421443
sio2 all 20 dish white_p09_r0223,84,92,52,60,1.0,1.1490161515062574e-05,0.023642414352276778
sio2 all 20 dish white_p09_r0224,84,92,56,64,1.0,1.279315223935308e-05,0.02486951871539358
sio2 all 20 dish white_p09_r0225,84,92,60,68,1.0,8.601210866752666e-06,0.022974307392259957
sio2 all 20 dish white_p09_r0226,84,92,64,72,1.0,3.7912418173661166e-06,0.022447170429863692
sio2 all 20 dish white_p09_r0227,88,96,32,40,0.96875,8.78328884804562e-06,0.025485895563042198
sio2 all 20 dish white_p09_r0228,88,96,36,44,1.0,4.468462754924287e-06,0.024033177499373216
sio2 all 20 dish white_p09_r0229,88,96,40,48,1.0,3.698866962571102e-06,0.02330774651614694
sio2 all 20 dish white_p09_r0230,88,96,44,52,1.0,3.2199968114898697e-06,0.023089851349963778
sio2 all 20 dish white_p09_r0231,88,96,48,56,1.0,3.0877270592800296e-06,0.02289987330144792
sio2 all 20 dish white_p09_r0232,88,96,52,60,1.0,7.10891973113631e-06,0.023774862345416377
sio2 all 20 dish white_p09_r0233,88,96,56,64,1.0,8.87663143958136e-06,0.02526520513278344
sio2 all 20 dish white_p09_r0234,88,96,60,68,1.0,7.777999495447157e-06,0.024228108354480162
sio2 all 20 dish white_p09_r0235,88,96,64,72,1.0,4.597551390065756e-06,0.023506650093635124
sio2 all 20 dish white_p09_r0236,92,100,36,44,0.890625,1.810406116789464e-05,0.026657032092238866
sio2 all 20 dish white_p09_r0237,92,100,40,48,1.0,1.551036947184787e-05,0.02591912138177859
sio2 all 20 dish white_p09_r0238,92,100,44,52,1.0,1.0951919270828381e-05,0.025207711375557697
sio2 all 20 dish white_p09_r0239,92,100,48,56,1.0,9.292631225433456e-06,0.024755145686384133
sio2 all 20 dish white_p09_r0240,92,100,52,60,1.0,8.69887274713962e-06,0.024502374391907698
sio2 all 20 dish white_p09_r0241,92,100,56,64,1.0,7.89385265314482e-06,0.024885104426160546
sio2 all 20 dish white_p09_r0242,92,100,60,68,1.0,6.828262657911609e-06,0.024769081455002357
sio2 all 20 dish white_p09_r0243,92,100,64,72,1.0,1.0401559071232755e-05,0.025226977923541092
sio2 all 20 dish white_p09_r0244,96,104,44,52,0.984375,9.049926666488348e-06,0.02760958156781709
sio2 all 20 dish white_p09_r0245,96,104,48,56,1.0,4.691352251395378e-06,0.026757612260871103
sio2 all 20 dish white_p09_r0246,96,104,52,60,1.0,4.6539756942651696e-06,0.025897193936864002
sio2 all 20 dish white_p09_r0247,96,104,56,64,1.0,3.406050974843082e-06,0.02514754846434876
sio2 all 20 dish white_p09_r0248,96,104,60,68,1.0,2.7499779650532233e-06,0.025175267759104402
sio2 all 20 dish white_p09_r0249,96,104,64,72,0.96875,1.627457151484278e-05,0.026874619079785136
sio2 all 20 dish white_p09_r0250,100,108,48,56,0.921875,7.63203681803768e-06,0.027783679453248267
sio2 all 20 dish white_p09_r0251,100,108,52,60,1.0,3.660642782579235e-06,0.026855531001971553
sio2 all 20 dish white_p09_r0252,100,108,56,64,1.0,3.097965478017371e-06,0.02602390862922345
sio2 all 20 dish white_p09_r0253,100,108,60,68,1.0,2.52136798404883e-06,0.02573348086405132
sio2 all 20 dish white_p09_r0254,100,108,64,72,0.875,2.368683322828324e-05,0.027815427837764636
sio2 all 20 dish white_p09_r0255,104,112,56,64,0.984375,8.461275291054363e-06,0.0279382316579549
sio2 all 20 dish white_p09_r0256,104,112,60,68,0.984375,6.034982667160586e-06,0.027447445756652082
sio2 all 20 dish white_p09_r0257,108,116,60,68,0.890625,1.1415828463551418e-05,0.030345640823529633
