roi_id,r0,r1,c0,c1,coverage,spectral_variance,mean_reflectance
Clean 8_7_p03_r0028,4,12,48,56,1.0,1.671514960803082e-05,0.0621740932076375
Clean 8_7_p03_r0029,4,12,52,60,1.0,1.3298670630480241e-05,0.06038164753164794
Clean 8_7_p03_r0030,4,12,56,64,1.0,1.395823402251539e-05,0.05940520727227361
Clean 8_7_p03_r0031,4,12,60,68,1.0,1.3415469288330743e-05,0.058922923566635914
Clean 8_7_p03_r0032,4,12,64,72,1.0,1.3851683948401663e-05,0.05975763623793957
Clean 8_7_p03_r0033,4,12,68,76,1.0,1.4022515023667575e-05,0.06170903699819073
Clean 8_7_p03_r0034,4,12,72,80,1.0,1.388129362259317e-05,0.06300801839607409
Clean 8_7_p03_r0035,4,12,76,84,1.0,1.6145964384952093e-05,0.062277888309462716
Clean 8_7_p03_r0036,4,12,80,88,1.0,1.709099377793341e-05,0.05989435486886554
Clean 8_7_p03_r0037,4,12,84,92,1.0,1.6136273209024292e-05,0.05754003179538337
Clean 8_7_p03_r0038,4,12,88,96,1.0,1.4189663464227982e-05,0.05621399922144391
Clean 8_7_p03_r0039,4,12,92,100,0.953125,1.417963587068832e-05,0.05676545243379899
Clean 8_7_p03_r0040,8,16,4,12,1.0,2.0069914776817444e-05,0.06269694063435784
Clean 8_7_p03_r0041,8,16,8,16,1.0,1.4290140457111821e-05,0.062099367485858606
Clean 8_7_p03_r0042,8,16,12,20,1.0,1.320475475330496e-05,0.06238743979451669
Clean 8_7_p03_r0043,8,16,16,24,1.0,1.625912936509021e-05,0.06417656756057087
Clean 8_7_p03_r0044,8,16,20,28,1.0,2.3967047576608376e-05,0.06721411940285009
Clean 8_7_p03_r0045,8,16,24,32,1.0,1.8658179663270494e-05,0.0682324893804012
Clean 8_7_p03_r0046,8,16,28,36,1.0,1.5445687131168074e-05,0.06651382786369765
Clean 8_7_p03_r0047,8,16,32,40,1.0,1.3621907541445088e-05,0.06595257027175802
Clean 8_7_p03_r0048,8,16,36,44,1.0,1.1562282144241244e-05,0.06677379031939892
Clean 8_7_p03_r0049,8,16,40,48,1.0,1.1516349037502515e-05,0.066199641367698
Clean 8_7_p03_r0050,8,16,44,52,1.0,1.4501126190348412e-05,0.06411059910567145
Clean 8_7_p03_r0051,8,16,48,56,1.0,1.4539700620495299e-05,0.061565355580161914
Clean 8_7_p03_r0052,8,16,52,60,1.0,1.3152693653389816e-05,0.05934971440837086
Clean 8_7_p03_r0053,8,16,56,64,1.0,1.169232254893072e-05,0.05784819929345002
Clean 8_7_p03_r0054,8,16,60,68,1.0,1.1402707152339317e-05,0.057603417078926286
Clean 8_7_p03_r0055,8,16,64,72,1.0,1.4433073693940606e-05,0.05902083932460176
Clean 8_7_p03_r0056,8,16,68,76,1.0,1.3116585702566136e-05,0.06118178033468018
Clean 8_7_p03_r0057,8,16,72,80,1.0,1.3406667768924014e-05,0.06219844638873037
Clean 8_7_p03_r0058,8,16,76,84,1.0,1.722538219501357e-05,0.061222334594143175
Clean 8_7_p03_r0059,8,16,80,88,1.0,1.719265692811372e-05,0.0589308346973417
Clean 8_7_p03_r0060,8,16,84,92,1.0,1.5881679433945214e-05,0.05669982137107439
Clean 8_7_p03_r0061,8,16,88,96,1.0,1.4668848828612146e-05,0.05574753269613964
Clean 8_7_p03_r0062,8,16,92,100,1.0,1.3865791343153119e-05,0.05631332896239947
Clean 8_7_p03_r0063,12,20,4,12,1.0,1.8845539875404934e-05,0.06251524069800603
Clean 8_7_p03_r0064,12,20,8,16,1.0,1.3151538466575255e-05,0.061765849697777216
Clean 8_7_p03_r0065,12,20,12,20,1.0,1.4513456709819763e-05,0.06233282755695806
Clean 8_7_p03_r0066,12,20,16,24,1.0,1.6102870432686082e-05,0.06409210796478586
Clean 8_7_p03_r0067,12,20,20,28,1.0,2.5663059558804457e-05,0.06782049890385249
Clean 8_7_p03_r0068,12,20,24,32,1.0,2.074530504520077e-05,0.06965244484022698
Clean 8_7_p03_r0069,12,20,28,36,1.0,1.8655156033870845e-05,0.06745839598252032
Clean 8_7_p03_r0070,12,20,32,40,1.0,1.4054567037336546e-05,0.06658618609766372
Clean 8_7_p03_r0071,12,20,36,44,1.0,1.4512153501748057e-05,0.06769031226439616
Clean 8_7_p03_r0072,12,20,40,48,1.0,1.4692730123455668e-05,0.06685234143901043
Clean 8_7_p03_r0073,12,20,44,52,1.0,1.3005710270833022e-05,0.06426842514701972
Clean 8_7_p03_r0074,12,20,48,56,1.0,1.4003385507294115e-05,0.06155840026273237
Clean 8_7_p03_r0075,12,20,52,60,1.0,1.292931446468623e-05,0.059000897657168115
Clean 8_7_p03_r0076,12,20,56,64,1.0,1.1176814413561859e-05,0.057434282772117956
Clean 8_7_p03_r0077,12,20,60,68,1.0,1.1819189289499244e-05,0.0573574424449554
Clean 8_7_p03_r0078,12,20,64,72,1.0,1.4525038596219225e-05,0.05876953861013341
Clean 8_7_p03_r0079,12,20,68,76,1.0,1.2591945803939758e-05,0.060581055586768226
Clean 8_7_p03_r0080,12,20,72,80,1.0,1.0718763592318433e-05,0.06104435599014065
Clean 8_7_p03_r0081,12,20,76,84,1.0,1.3563299273813756e-05,0.060186281143041406
Clean 8_7_p03_r0082,12,20,80,88,1.0,1.7074556809460697e-05,0.058443391548405554
Clean 8_7_p03_r0083,12,20,84,92,1.0,1.626468650391213e-05,0.056495952448475606
Clean 8_7_p03_r0084,12,20,88,96,1.0,1.4504960532407697e-05,0.055640750866952554
Clean 8_7_p03_r0085,12,20,92,100,1.0,1.366671612625031e-05,0.05601668030500839
Clean 8_7_p03_r0086,16,24,4,12,1.0,2.2584334308260046e-05,0.06287805180119921
Clean 8_7_p03_r0087,16,24,8,16,1.0,1.3225826861547547e-05,0.06178920878319218
Clean 8_7_p03_r0088,16,24,12,20,1.0,1.4965824783866137e-05,0.06268046894386224
Clean 8_7_p03_r0089,16,24,16,24,1.0,1.444347597238701e-05,0.06419978775591728
Clean 8_7_p03_r0090,16,24,20,28,1.0,1.982074227137484e-05,0.06703480553223969
Clean 8_7_p03_r0091,16,24,24,32,1.0,2.2055629664553094e-05,0.06989418623951703
Clean 8_7_p03_r0092,16,24,28,36,1.0,3.061105800941136e-05,0.06993184783891096
Clean 8_7_p03_r0093,16,24,32,40,1.0,2.9367515604930088e-05,0.06959626636940158
Clean 8_7_p03_r0094,16,24,36,44,1.0,2.333977962351478e-05,0.07014745430758393
Clean 8_7_p03_r0095,16,24,40,48,1.0,2.047535342518038e-05,0.06859087478036893
Clean 8_7_p03_r0096,16,24,44,52,1.0,1.6447887606994767e-05,0.06549244001585021
Clean 8_7_p03_r0097,16,24,48,56,1.0,1.8796521900274917e-05,0.06230323535750041
Clean 8_7_p03_r0098,16,24,52,60,1.0,1.4258538348644837e-05,0.05930093817201697
Clean 8_7_p03_r0099,16,24,56,64,1.0,1.2124562782688693e-05,0.058030652655697686
Clean 8_7_p03_r0100,16,24,60,68,1.0,5.280277289964408e-05,0.06049122903443774
Clean 8_7_p03_r0101,16,24,64,72,1.0,5.41193158174754e-05,0.06207443273807608
Clean 8_7_p03_r0102,16,24,68,76,1.0,1.682648544890609e-05,0.06120162823238375
Clean 8_7_p03_r0103,16,24,72,80,1.0,1.1968393668909414e-05,0.061334456126472196
Clean 8_7_p03_r0104,16,24,76,84,1.0,1.4014511604633374e-05,0.06067850483171655
Clean 8_7_p03_r0105,16,24,80,88,1.0,1.6972180054629077e-05,0.058678393924247986
Clean 8_7_p03_r0106,16,24,84,92,1.0,1.5736789464569875e-05,0.05662519188634377
Clean 8_7_p03_r0107,16,24,88,96,1.0,1.3986722097631624e-05,0.055509355765035504
Clean 8_7_p03_r0108,16,24,92,100,0.921875,1.3613303719025397e-05,0.05572534038460234
Clean 8_7_p03_r0109,20,28,4,12,1.0,2.478305932198656e-05,0.06307204694677088
Clean 8_7_p03_r0110,20,28,8,16,1.0,1.3807468234263032e-05,0.062093491593872445
Clean 8_7_p03_r0111,20,28,12,20,1.0,1.3995006768152406e-05,0.06294324333292932
Clean 8_7_p03_r0112,20,28,16,24,1.0,1.4353143265332213e-05,0.06422602027490629
Clean 8_7_p03_r0113,20,28,20,28,1.0,1.6648367272986685e-05,0.06621540040380407
Clean 8_7_p03_r0114,20,28,24,32,1.0,2.0023604071324725e-05,0.06843690104827393
Clean 8_7_p03_r0115,20,28,28,36,1.0,3.009042006196186e-05,0.06903598418490407
Clean 8_7_p03_r0116,20,28,32,40,1.0,3.121655425799142e-05,0.06893501684491009
Clean 8_7_p03_r0117,20,28,36,44,1.0,2.554417551904679e-05,0.06907226650451506
Clean 8_7_p03_r0118,20,28,40,48,1.0,1.9687685671875824e-05,0.06849937760859774
Clean 8_7_p03_r0119,20,28,44,52,1.0,1.921437119419918e-05,0.06717237944920787
Clean 8_7_p03_r0120,20,28,48,56,1.0,2.378186391118037e-05,0.06394606317719764
Clean 8_7_p03_r0121,20,28,52,60,1.0,1.465713349702922e-05,0.06037760168821323
Clean 8_7_p03_r0122,20,28,56,64,1.0,1.4201650158226208e-05,0.05939617322689495
Clean 8_7_p03_r0123,20,28,60,68,1.0,4.935372395388396e-05,0.06195345348699817
Clean 8_7_p03_r0124,20,28,64,72,1.0,5.343707662052741e-05,0.06274742843645999
Clean 8_7_p03_r0125,20,28,68,76,1.0,1.8121171896966938e-05,0.06097187600535084
Clean 8_7_p03_r0126,20,28,72,80,1.0,1.4508318456409152e-05,0.060955094404182925
Clean 8_7_p03_r0127,20,28,76,84,1.0,1.628917014657916e-05,0.060297375754213726
Clean 8_7_p03_r0128,20,28,80,88,1.0,1.5819957027281654e-05,0.05821279625037782
Clean 8_7_p03_r0129,20,28,84,92,1.0,1.4652593188862865e-05,0.056339640488018525
Clean 8_7_p03_r0130,20,28,88,96,1.0,1.3839320515061577e-05,0.055304196083742395
Clean 8_7_p03_r0131,20,28,92,100,0.90625,1.3445258375221088e-05,0.05553933524103815
Clean 8_7_p03_r0132,24,32,4,12,1.0,2.898017698055818e-05,0.0635606423536363
Clean 8_7_p03_r0133,24,32,8,16,1.0,1.4200763870785937e-05,0.06251866283388684
Clean 8_7_p03_r0134,24,32,12,20,1.0,1.375433216599996e-05,0.06301928592250854
Clean 8_7_p03_r0135,24,32,16,24,1.0,1.499402911608711e-05,0.06398055484937619
Clean 8_7_p03_r0136,24,32,20,28,1.0,1.5256799537513112e-05,0.06579848088229069
Clean 8_7_p03_r0137,24,32,24,32,1.0,1.409572070944412e-05,0.06709227490404016
Clean 8_7_p03_r0138,24,32,28,36,1.0,1.5375741423297588e-05,0.06707366427573791
Clean 8_7_p03_r0139,24,32,32,40,1.0,1.5919703610519055e-05,0.06666700485122495
Clean 8_7_p03_r0140,24,32,36,44,1.0,1.960151514499412e-05,0.06718817220426264
Clean 8_7_p03_r0141,24,32,40,48,1.0,7.105259911488418e-05,0.07052607001672036
Clean 8_7_p03_r0142,24,32,44,52,1.0,7.279394994664526e-05,0.06975658972114539
Clean 8_7_p03_r0143,24,32,48,56,1.0,2.1945876987803766e-05,0.06410340237496229
Clean 8_7_p03_r0144,24,32,52,60,1.0,1.2851408709421692e-05,0.061021003410387305
Clean 8_7_p03_r0145,24,32,56,64,1.0,1.2831378212051964e-05,0.059661321543591266
Clean 8_7_p03_r0146,24,32,60,68,1.0,1.7917284365865417e-05,0.05913552959061029
Clean 8_7_p03_r0147,24,32,64,72,1.0,1.872812341142449e-05,0.05914886417286764
Clean 8_7_p03_r0148,24,32,68,76,1.0,1.3155928272800315e-05,0.059485077441339414
Clean 8_7_p03_r0149,24,32,72,80,1.0,1.3853866637434477e-05,0.05978344417356948
Clean 8_7_p03_r0150,24,32,76,84,1.0,1.5045464367119075e-05,0.05926557512572578
Clean 8_7_p03_r0151,24,32,80,88,1.0,1.43206732084593e-05,0.05770426105944011
Clean 8_7_p03_r0152,24,32,84,92,1.0,1.4459205217039486e-05,0.05629435014344723
Clean 8_7_p03_r0153,24,32,88,96,1.0,1.5182806137490045e-05,0.05608938426939811
Clean 8_7_p03_r0154,24,32,92,100,0.984375,1.6293021628517236e-05,0.05655191585842471
Clean 8_7_p03_r0155,28,36,4,12,1.0,3.5952390205970567e-05,0.06470341164092784
Clean 8_7_p03_r0156,28,36,8,16,1.0,1.5048004561274299e-05,0.06312272885925727
Clean 8_7_p03_r0157,28,36,12,20,1.0,1.4565339561364802e-05,0.06315203946813006
Clean 8_7_p03_r0158,28,36,16,24,1.0,1.5003187361745646e-05,0.06392467554861953
Clean 8_7_p03_r0159,28,36,20,28,1.0,1.5495094917284678e-05,0.06578231530562914
Clean 8_7_p03_r0160,28,36,24,32,1.0,1.5193089964909727e-05,0.06743181978560803
Clean 8_7_p03_r0161,28,36,28,36,1.0,2.2433786972662672e-05,0.06861270933903611
Clean 8_7_p03_r0162,28,36,32,40,1.0,2.6702759160243925e-05,0.06851736322422508
Clean 8_7_p03_r0163,28,36,36,44,1.0,2.3187524451644385e-05,0.06808957536012246
Clean 8_7_p03_r0164,28,36,40,48,1.0,6.756670379130638e-05,0.07065924556264906
Clean 8_7_p03_r0165,28,36,44,52,1.0,7.386718346653401e-05,0.06883780248448386
Clean 8_7_p03_r0166,28,36,48,56,1.0,1.5426144041176475e-05,0.06322933305249083
Clean 8_7_p03_r0167,28,36,52,60,1.0,1.334577192489936e-05,0.06089877128910627
Clean 8_7_p03_r0168,28,36,56,64,1.0,1.2225908401915557e-05,0.059008723892333054
Clean 8_7_p03_r0169,28,36,60,68,1.0,1.1293453806192599e-05,0.058003053214958376
Clean 8_7_p03_r0170,28,36,64,72,1.0,1.2751935313346557e-05,0.058476650384101984
Clean 8_7_p03_r0171,28,36,68,76,1.0,1.2827025159549341e-05,0.05931416431781567
Clean 8_7_p03_r0172,28,36,72,80,1.0,1.2803450901134782e-05,0.05965174977168542
Clean 8_7_p03_r0173,28,36,76,84,1.0,1.2766908527503978e-05,0.05935372741824269
Clean 8_7_p03_r0174,28,36,80,88,1.0,1.4623473077362009e-05,0.058145929171845835
Clean 8_7_p03_r0175,28,36,84,92,1.0,1.5806853035393083e-05,0.05670513340456497
Clean 8_7_p03_r0176,28,36,88,96,1.0,1.556885389165729e-05,0.056486413232498055
Clean 8_7_p03_r0177,28,36,92,100,1.0,1.615627965186413e-05,0.05671075658918184
Clean 8_7_p03_r0178,28,36,96,104,0.875,9.940513137739255e-05,0.06083292914774396
Clean 8_7_p03_r0179,32,40,4,12,1.0,4.215614824210974e-05,0.06565212922923126
Clean 8_7_p03_r0180,32,40,8,16,1.0,1.4294541013996094e-05,0.06366866494641586
Clean 8_7_p03_r0181,32,40,12,20,1.0,1.488990593302641e-05,0.06358277530857587
Clean 8_7_p03_r0182,32,40,16,24,1.0,1.4749286270813345e-05,0.06423215830689435
Clean 8_7_p03_r0183,32,40,20,28,1.0,1.5102548721091467e-05,0.0657741137018801
Clean 8_7_p03_r0184,32,40,24,32,1.0,1.3910708603037696e-05,0.06732313541186438
Clean 8_7_p03_r0185,32,40,28,36,1.0,2.1593280652928003e-05,0.06781670896315747
Clean 8_7_p03_r0186,32,40,32,40,1.0,2.605693572986456e-05,0.06767139266806718
Clean 8_7_p03_r0187,32,40,36,44,1.0,1.5542101444227572e-05,0.06746239366650823
Clean 8_7_p03_r0188,32,40,40,48,1.0,1.1674448085395386e-05,0.0672729428651219
Clean 8_7_p03_r0189,32,40,44,52,1.0,1.3927057111387421e-05,0.06565078004901378
Clean 8_7_p03_r0190,32,40,48,56,1.0,1.2686143860920953e-05,0.06297627795861814
Clean 8_7_p03_r0191,32,40,52,60,1.0,1.412981384479882e-05,0.06098720173786197
Clean 8_7_p03_r0192,32,40,56,64,1.0,1.3159740367566476e-05,0.05907550434877011
Clean 8_7_p03_r0193,32,40,60,68,1.0,1.2454140613429666e-05,0.05834736242135629
Clean 8_7_p03_r0194,32,40,64,72,1.0,1.4621506360587181e-05,0.058761421855314876
Clean 8_7_p03_r0195,32,40,68,76,1.0,1.3915186143613767e-05,0.05943014392354191
Clean 8_7_p03_r0196,32,40,72,80,1.0,1.2740959755266785e-05,0.05991793786335036
Clean 8_7_p03_r0197,32,40,76,84,1.0,1.2125906194447253e-05,0.059635352318169146
Clean 8_7_p03_r0198,32,40,80,88,1.0,1.3801764362812279e-05,0.0585331923573286
Clean 8_7_p03_r0199,32,40,84,92,1.0,1.4361201041271472e-05,0.05692157543046172
Clean 8_7_p03_r0200,32,40,88,96,1.0,1.2936440565980066e-05,0.05581845296107482
Clean 8_7_p03_r0201,32,40,92,100,1.0,1.302359184898399e-05,0.05575672849630531
Clean 8_7_p03_r0202,36,44,4,12,1.0,4.795118674351615e-05,0.06612778689800516
Clean 8_7_p03_r0203,36,44,8,16,1.0,1.4973830345042492e-05,0.06377234074019472
Clean 8_7_p03_r0204,36,44,12,20,1.0,1.5187255468107535e-05,0.06391829596267619
Clean 8_7_p03_r0205,36,44,16,24,1.0,1.3627666417597392e-05,0.06468816436036547
Clean 8_7_p03_r0206,36,44,20,28,1.0,1.4880853654960505e-05,0.06586615414440807
Clean 8_7_p03_r0207,36,44,24,32,1.0,1.246389733181213e-05,0.06690728233270368
Clean 8_7_p03_r0208,36,44,28,36,1.0,1.1006114042459052e-05,0.06629232529371598
Clean 8_7_p03_r0209,36,44,32,40,1.0,1.1861179685331539e-05,0.06583808908792399
Clean 8_7_p03_r0210,36,44,36,44,1.0,1.1676698478608546e-05,0.06653294503729233
Clean 8_7_p03_r0211,36,44,40,48,1.0,1.2301607385900869e-05,0.06655511875176488
Clean 8_7_p03_r0212,36,44,44,52,1.0,1.279344345424287e-05,0.06518695999206192
Clean 8_7_p03_r0213,36,44,48,56,1.0,1.2237032968345484e-05,0.06292960362263071
Clean 8_7_p03_r0214,36,44,52,60,1.0,1.3391510665889845e-05,0.060773014868695845
Clean 8_7_p03_r0215,36,44,56,64,1.0,1.3838168005368911e-05,0.05879690344404808
Clean 8_7_p03_r0216,36,44,60,68,1.0,1.4176859662612696e-05,0.058282783786905316
Clean 8_7_p03_r0217,36,44,64,72,1.0,1.5805859340375787e-05,0.058765771410174764
Clean 8_7_p03_r0218,36,44,68,76,1.0,1.7504682844915876e-05,0.05995742965898542
Clean 8_7_p03_r0219,36,44,72,80,1.0,1.9906324669638226e-05,0.06117977472196516
Clean 8_7_p03_r0220,36,44,76,84,1.0,1.9489911127189923e-05,0.060521006358539825
Clean 8_7_p03_r0221,36,44,80,88,1.0,1.4667973818380173e-05,0.05883310185726216
Clean 8_7_p03_r0222,36,44,84,92,1.0,1.3726551059088194e-05,0.05718558412326307
Clean 8_7_p03_r0223,36,44,88,96,1.0,1.1662639948428946e-05,0.055892624743846465
Clean 8_7_p03_r0224,36,44,92,100,1.0,1.1683452544276332e-05,0.05568494129116803
Clean 8_7_p03_r0225,40,48,4,12,0.90625,3.8297881988061344e-05,0.0657086556235031
Clean 8_7_p03_r0226,40,48,8,16,1.0,1.6206883698078526e-05,0.06357634690710232
Clean 8_7_p03_r0227,40,48,12,20,1.0,1.4748606599591589e-05,0.06375480768531361
Clean 8_7_p03_r0228,40,48,16,24,1.0,1.4451175545205977e-05,0.06472919028336634
Clean 8_7_p03_r0229,40,48,20,28,1.0,1.4646284655517473e-05,0.06593626738612232
Clean 8_7_p03_r0230,40,48,24,32,1.0,1.2386344223330214e-05,0.0669321866982583
Clean 8_7_p03_r0231,40,48,28,36,1.0,1.2219505452223978e-05,0.06628607347679802
Clean 8_7_p03_r0232,40,48,32,40,1.0,1.2086651013076352e-05,0.06580404088873963
Clean 8_7_p03_r0233,40,48,36,44,1.0,1.2254818224021325e-05,0.0662978092483663
Clean 8_7_p03_r0234,40,48,40,48,1.0,1.2524871815954944e-05,0.06627010750208598
Clean 8_7_p03_r0235,40,48,44,52,1.0,1.2609789015957825e-05,0.06525015328448572
Clean 8_7_p03_r0236,40,48,48,56,1.0,1.3020527491415105e-05,0.06307231142003868
Clean 8_7_p03_r0237,40,48,52,60,1.0,1.3171642208862278e-05,0.060512686895372314
Clean 8_7_p03_r0238,40,48,56,64,1.0,1.3337743985044539e-05,0.058714534705444736
Clean 8_7_p03_r0239,40,48,60,68,1.0,5.589785538594219e-05,0.06054180713041171
Clean 8_7_p03_r0240,40,48,64,72,1.0,0.00018937386482822504,0.06596844471493572
Clean 8_7_p03_r0241,40,48,68,76,1.0,0.0003256933230134441,0.07195695275631313
Clean 8_7_p03_r0242,40,48,72,80,1.0,0.00030629348404011546,0.0734412633233828
Clean 8_7_p03_r0243,40,48,76,84,1.0,0.0001892725224656063,0.06680536642992982
Clean 8_7_p03_r0244,40,48,80,88,1.0,2.5457232545891232e-05,0.06066825413991432
Clean 8_7_p03_r0245,40,48,84,92,1.0,2.113115718005723e-05,0.05830295513926175
Clean 8_7_p03_r0246,40,48,88,96,1.0,1.314166554442187e-05,0.05612881895587959
Clean 8_7_p03_r0247,40,48,92,100,1.0,1.3473667002087761e-05,0.05579802509756033
Clean 8_7_p03_r0248,44,52,4,12,0.90625,4.223556320402248e-05,0.06481373429734276
Clean 8_7_p03_r0249,44,52,8,16,1.0,1.591267073973e-05,0.0626306803421957
Clean 8_7_p03_r0250,44,52,12,20,1.0,1.4195001642441791e-05,0.06310929146397432
Clean 8_7_p03_r0251,44,52,16,24,1.0,1.6072422823211076e-05,0.06440231730412749
Clean 8_7_p03_r0252,44,52,20,28,1.0,1.517488128997072e-05,0.06603905362108875
Clean 8_7_p03_r0253,44,52,24,32,1.0,1.4107502161245194e-05,0.06708366411274977
Clean 8_7_p03_r0254,44,52,28,36,1.0,1.7237432332423053e-05,0.06627612010631893
Clean 8_7_p03_r0255,44,52,32,40,1.0,0.00010269776853865432,0.06877767207078328
Clean 8_7_p03_r0256,44,52,36,44,1.0,0.0002803072640812541,0.07452564910933933
Clean 8_7_p03_r0257,44,52,40,48,1.0,0.00042644617711846234,0.07854351283246959
Clean 8_7_p03_r0258,44,52,44,52,1.0,0.00035446820903841633,0.07572062476275958
Clean 8_7_p03_r0259,44,52,48,56,1.0,0.00012855119534671458,0.06678044370951046
Clean 8_7_p03_r0260,44,52,52,60,1.0,1.4607219718236261e-05,0.061022559110598444
Clean 8_7_p03_r0261,44,52,56,64,1.0,1.4822184616340098e-05,0.05961125648446089
Clean 8_7_p03_r0262,44,52,60,68,1.0,0.00012902700324971003,0.06561882966695613
Clean 8_7_p03_r0263,44,52,64,72,1.0,0.00025591875047017754,0.07903815594851049
Clean 8_7_p03_r0264,44,52,68,76,1.0,0.00016932111416546067,0.08865174659048596
Clean 8_7_p03_r0265,44,52,72,80,1.0,0.00013009633716947676,0.08814574706144865
Clean 8_7_p03_r0266,44,52,76,84,1.0,0.0003149630257975646,0.07424583725840282
Clean 8_7_p03_r0267,44,52,80,88,1.0,3.57264405440683e-05,0.061858865756094755
Clean 8_7_p03_r0268,44,52,84,92,1.0,2.144952019296593e-05,0.058740020655617044
Clean 8_7_p03_r0269,44,52,88,96,1.0,1.428514870697076e-05,0.056320805936223316
Clean 8_7_p03_r0270,44,52,92,100,0.96875,1.4486384501440164e-05,0.05593859943617114
Clean 8_7_p03_r0271,48,56,8,16,0.890625,1.890971438664165e-05,0.06302324630126725
Clean 8_7_p03_r0272,48,56,12,20,0.984375,1.6648195324984177e-05,0.06379246677734206
Clean 8_7_p03_r0273,48,56,16,24,1.0,1.7002133206222617e-05,0.0649431591052122
Clean 8_7_p03_r0274,48,56,20,28,1.0,1.7041101850074312e-05,0.06667256696178671
Clean 8_7_p03_r0275,48,56,24,32,1.0,1.9407715840290082e-05,0.06843921451586522
Clean 8_7_p03_r0276,48,56,28,36,1.0,5.117106450845489e-05,0.0699010806307186
Clean 8_7_p03_r0277,48,56,32,40,1.0,0.000426857048885842,0.08093028882663104
Clean 8_7_p03_r0278,48,56,36,44,1.0,0.000513523930330241,0.09612834842750731
Clean 8_7_p03_r0279,48,56,40,48,1.0,0.0004123065611370646,0.10269118867252025
Clean 8_7_p03_r0280,48,56,44,52,1.0,0.00046656911232084724,0.09503280586305647
Clean 8_7_p03_r0281,48,56,48,56,1.0,0.0003392730715677062,0.07529822359941057
Clean 8_7_p03_r0282,48,56,52,60,1.0,2.5498230054628453e-05,0.06334519130943361
Clean 8_7_p03_r0283,48,56,56,64,1.0,1.858258842995817e-05,0.06124091253860993
Clean 8_7_p03_r0284,48,56,60,68,1.0,0.00012192810280545455,0.0670824137849841
Clean 8_7_p03_r0285,48,56,64,72,1.0,0.00027133458043561356,0.08357427804114093
Clean 8_7_p03_r0286,48,56,68,76,1.0,0.00011908250477629772,0.09598698037917508
Clean 8_7_p03_r0287,48,56,72,80,1.0,0.00015931839465809715,0.09236646570471779
Clean 8_7_p03_r0288,48,56,76,84,1.0,0.0003199336394587042,0.07519493986961888
Clean 8_7_p03_r0289,48,56,80,88,1.0,3.769477891715142e-05,0.061988757389207665
Clean 8_7_p03_r0290,48,56,84,92,1.0,1.7830335455367535e-05,0.059009261643436034
Clean 8_7_p03_r0291,48,56,88,96,1.0,1.5726175672683718e-05,0.05725295644586687
Clean 8_7_p03_r0292,48,56,92,100,0.90625,1.3193623107128803e-05,0.05664205594530054
