roi_id,r0,r1,c0,c1,coverage,spectral_variance,mean_reflectance
sio2 all 20 dish white_p09_r0001,32,64,32,64,1.0,2.4380610741040146e-05,0.024089500839001132
sio2 all 20 dish white_p09_r0002,64,96,32,64,1.0,1.2102884393163307e-05,0.02157915728121175
