roi_id,r0,r1,c0,c1,coverage,spectral_variance,mean_reflectance
bare silicon all_p08_r0065,20,28,4,12,1.0,0.00011256206412762876,0.029131940239685565
bare silicon all_p08_r0066,20,28,8,16,1.0,3.7311831763898866e-06,0.024787635934814863
bare silicon all_p08_r0067,20,28,12,20,1.0,2.466617787678909e-06,0.023779045749235474
bare silicon all_p08_r0068,20,28,16,24,1.0,2.4441811483861924e-06,0.02325645315355849
bare silicon all_p08_r0069,20,28,20,28,1.0,2.639339978109922e-06,0.02300897783098823
bare silicon all_p08_r0070,20,28,24,32,1.0,2.621500462062671e-06,0.022913881959113733
bare silicon all_p08_r0071,20,28,28,36,1.0,2.676780226279634e-06,0.023041612679394016
bare silicon all_p08_r0072,20,28,32,40,1.0,2.7525360570144463e-06,0.022854364112192216
bare silicon all_p08_r0073,20,28,36,44,1.0,2.6188959250226822e-06,0.02275732757638822
bare silicon all_p08_r0074,20,28,40,48,1.0,2.5983114272790828e-06,0.022906559212453208
bare silicon all_p08_r0075,20,28,44,52,1.0,3.00743363779032e-06,0.023172117738570423
bare silicon all_p08_r0076,20,28,48,56,1.0,3.369330416353896e-06,0.023464090511846784
bare silicon all_p08_r0077,20,28,52,60,1.0,3.6100921725900126e-06,0.023686226794785714
bare silicon all_p08_r0078,20,28,56,64,1.0,4.2355570139139405e-06,0.023896101446264025
bare silicon all_p08_r0079,20,28,60,68,1.0,5.962692432970597e-06,0.02432988726957725
bare silicon all_p08_r0080,20,28,64,72,0.984375,1.7713396435652865e-05,0.025768302940644014
bare silicon all_p08_r0081,20,28,68,76,0.875,2.9902461941432063e-05,0.02757615194635114
bare silicon all_p08_r0082,24,32,4,12,0.90625,0.00019174426727492993,0.030941734471443993
bare silicon all_p08_r0083,24,32,8,16,1.0,3.782694069171804e-06,0.025571831643256934
bare silicon all_p08_r0084,24,32,12,20,1.0,3.0083379778681318e-06,0.02480212984025488
bare silicon all_p08_r0085,24,32,16,24,1.0,3.012146946280924e-06,0.024511543707244163
bare silicon all_p08_r0086,24,32,20,28,1.0,3.0997154371652482e-06,0.024425029858878386
bare silicon all_p08_r0087,24,32,24,32,1.0,3.099834986799649e-06,0.024257110833512507
bare silicon all_p08_r0088,24,32,28,36,1.0,2.9293589221509562e-06,0.024132942913746364
bare silicon all_p08_r0089,24,32,32,40,1.0,2.6259368786062883e-06,0.023775690736266734
bare silicon all_p08_r0090,24,32,36,44,1.0,2.3866128461492074e-06,0.023522366534018867
bare silicon all_p08_r0091,24,32,40,48,1.0,2.8021027580309848e-06,0.023749680263459975
bare silicon all_p08_r0092,24,32,44,52,1.0,2.8941225861178955e-06,0.02420028672770257
bare silicon all_p08_r0093,24,32,48,56,1.0,3.5843231152125365e-06,0.024751028771736024
bare silicon all_p08_r0094,24,32,52,60,1.0,7.629332182557235e-06,0.02551583444213191
bare silicon all_p08_r0095,24,32,56,64,0.96875,2.6602506848274848e-05,0.02698038666639448
bare silicon all_p08_r0096,28,36,8,16,1.0,5.920244979385811e-05,0.02788961423485399
bare silicon all_p08_r0097,28,36,12,20,1.0,3.124325312388294e-06,0.025856854676922156
bare silicon all_p08_r0098,28,36,16,24,1.0,3.2224539681045856e-06,0.025883232731439356
bare silicon all_p08_r0099,28,36,20,28,1.0,3.3046219636206556e-06,0.025748410483194942
bare silicon all_p08_r0100,28,36,24,32,1.0,2.89812871721358e-06,0.02533972465700423
bare silicon all_p08_r0101,28,36,28,36,1.0,2.9507314792334587e-06,0.02510317772240919
bare silicon all_p08_r0102,28,36,32,40,1.0,3.0788242036290646e-06,0.024802728686401057
bare silicon all_p08_r0103,28,36,36,44,1.0,3.6531804449693142e-06,0.02468854032485015
bare silicon all_p08_r0104,28,36,40,48,1.0,5.032750711759065e-06,0.025151590711714866
bare silicon all_p08_r0105,28,36,44,52,1.0,1.344819123991144e-05,0.026308879022460343
bare silicon all_p08_r0106,28,36,48,56,0.921875,2.7103324303035758e-05,0.027820478247376258
bare silicon all_p08_r0107,32,40,8,16,0.9375,0.00023000234193203324,0.03232995487564031
bare silicon all_p08_r0108,32,40,12,20,1.0,3.76269679238103e-06,0.026847082042800566
bare silicon all_p08_r0109,32,40,16,24,1.0,3.3744521196533425e-06,0.026710052063136043
bare silicon all_p08_r0110,32,40,20,28,1.0,3.6163542882649303e-06,0.026720287102424797
bare silicon all_p08_r0111,32,40,24,32,1.0,3.999994652050236e-06,0.02643439768346169
bare silicon all_p08_r0112,32,40,28,36,1.0,4.247011024390395e-06,0.026180291297542742
bare silicon all_p08_r0113,32,40,32,40,1.0,5.489142892038967e-06,0.026227851345519648
bare silicon all_p08_r0114,32,40,36,44,0.984375,1.5619830661532316e-05,0.027167317779028567
bare silicon all_p08_r0115,32,40,40,48,0.859375,2.4806421309434923e-05,0.028349870586839753
bare silicon all_p08_r0116,36,44,12,20,1.0,7.100424792917032e-05,0.02958931076863666
bare silicon all_p08_r0117,36,44,16,24,1.0,1.4231488067266804e-05,0.02838429098008675
bare silicon all_p08_r0118,36,44,20,28,1.0,2.2562002534258666e-05,0.029075974344098962
bare silicon all_p08_r0119,36,44,24,32,1.0,1.4979588535124596e-05,0.028629007137189043
bare silicon all_p08_r0120,36,44,28,36,0.96875,1.63223205758599e-05,0.028743827904768086
bare silicon all_p08_r0121,40,48,12,20,0.90625,0.00017526712788616124,0.0340954309592989
bare silicon all_p08_r0122,40,48,16,24,1.0,4.0146831239246006e-05,0.03194972019144149
bare silicon all_p08_r0123,40,48,20,28,0.953125,6.718136930973692e-05,0.03426170804410163
