roi_id,r0,r1,c0,c1,coverage,spectral_variance,mean_reflectance
sio2 all 20 dish white_p04_r0027,16,24,64,72,0.9375,1.067142614004175e-05,0.02792561700394036
sio2 all 20 dish white_p04_r0028,20,28,24,32,0.984375,6.632048832430918e-06,0.02902421996428332
sio2 all 20 dish white_p04_r0029,20,28,28,36,1.0,8.654065881583845e-06,0.028865607500443532
sio2 all 20 dish white_p04_r0030,20,28,32,40,1.0,8.109091247467474e-06,0.02766934555217065
sio2 all 20 dish white_p04_r0031,20,28,36,44,1.0,3.165250012809517e-06,0.0263278745401167
sio2 all 20 dish white_p04_r0032,20,28,40,48,1.0,2.844082251426645e-06,0.025969415379730083
sio2 all 20 dish white_p04_r0033,20,28,44,52,1.0,2.89407869546626e-06,0.025681979355680784
sio2 all 20 dish white_p04_r0034,20,28,48,56,1.0,3.228639352487915e-06,0.025439940250833657
sio2 all 20 dish white_p04_r0035,20,28,52,60,1.0,3.5102717871375394e-06,0.02541943205755629
sio2 all 20 dish white_p04_r0036,20,28,56,64,1.0,3.3728640883058688e-06,0.025423836481515416
sio2 all 20 dish white_p04_r0037,20,28,60,68,1.0,3.719205456339888e-06,0.025505591602660832
sio2 all 20 dish white_p04_r0038,20,28,64,72,1.0,4.2889347972425085e-06,0.02567697191298266
sio2 all 20 dish white_p04_r0039,20,28,68,76,1.0,8.180376883847433e-06,0.02606560801265563
sio2 all 20 dish white_p04_r0040,20,28,72,80,0.890625,1.467212555159716e-05,0.026831751163358057
sio2 all 20 dish white_p04_r0041,24,32,20,28,0.953125,2.286744005572865e-05,0.02857122145173586
sio2 all 20 dish white_p04_r0042,24,32,24,32,1.0,6.393560252848255e-06,0.027627202615964398
sio2 all 20 dish white_p04_r0043,24,32,28,36,1.0,1.019878588883533e-05,0.02769148611010784
sio2 all 20 dish white_p04_r0044,24,32,32,40,1.0,9.242031573169615e-06,0.026913258386258042
sio2 all 20 dish white_p04_r0045,24,32,36,44,1.0,4.2659035232286585e-06,0.02549901861233409
sio2 all 20 dish white_p04_r0046,24,32,40,48,1.0,3.1578980359033086e-06,0.024743610333363447
sio2 all 20 dish white_p04_r0047,24,32,44,52,1.0,3.1683368804612698e-06,0.024402297646956984
sio2 all 20 dish white_p04_r0048,24,32,48,56,1.0,3.144597691911892e-06,0.024156143706512496
sio2 all 20 dish white_p04_r0049,24,32,52,60,1.0,3.104910615591213e-06,0.024112772228190023
sio2 all 20 dish white_p04_r0050,24,32,56,64,1.0,2.9360988898103486e-06,0.024176282128217555
sio2 all 20 dish white_p04_r0051,24,32,60,68,1.0,2.9610391040918426e-06,0.024201263392978678
sio2 all 20 dish white_p04_r0052,24,32,64,72,1.0,3.392585749686505e-06,0.02432077359055937
sio2 all 20 dish white_p04_r0053,24,32,68,76,1.0,7.068881627820221e-06,0.02537046145830695
sio2 all 20 dish white_p04_r0054,24,32,72,80,1.0,7.268858983558099e-06,0.025742372361063724
sio2 all 20 dish white_p04_r0055,24,32,76,84,0.984375,1.3459695695828734e-05,0.0265002045441364
sio2 all 20 dish white_p04_r0056,28,36,20,28,0.984375,6.254015752558317e-06,0.026720094759764806
sio2 all 20 dish white_p04_r0057,28,36,24,32,1.0,4.5795505897027565e-06,0.025792788459288306
sio2 all 20 dish white_p04_r0058,28,36,28,36,1.0,3.4830702284309693e-06,0.02530950932729493
sio2 all 20 dish white_p04_r0059,28,36,32,40,1.0,4.2900082904510415e-06,0.025132132218488302
sio2 all 20 dish white_p04_r0060,28,36,36,44,1.0,4.2941439175275584e-06,0.02439032777606898
sio2 all 20 dish white_p04_r0061,28,36,40,48,1.0,2.6049318229964723e-06,0.02360744514122332
sio2 all 20 dish white_p04_r0062,28,36,44,52,1.0,2.283279076464419e-06,0.023323800565404573
sio2 all 20 dish white_p04_r0063,28,36,48,56,1.0,2.3058635581486953e-06,0.023087762076653553
sio2 all 20 dish white_p04_r0064,28,36,52,60,1.0,2.494435809411772e-06,0.02299155336852338
sio2 all 20 dish white_p04_r0065,28,36,56,64,1.0,2.743883469742689e-06,0.022987524551778462
sio2 all 20 dish white_p04_r0066,28,36,60,68,1.0,2.787775071172914e-06,0.02293096103256738
sio2 all 20 dish white_p04_r0067,28,36,64,72,1.0,4.018354598317013e-06,0.022870001120753315
sio2 all 20 dish white_p04_r0068,28,36,68,76,1.0,1.0241461763418061e-05,0.02388776658678447
sio2 all 20 dish white_p04_r0069,28,36,72,80,1.0,9.219865962704817e-06,0.02432216372888985
sio2 all 20 dish white_p04_r0070,28,36,76,84,1.0,7.289170431773092e-06,0.02466880885246801
sio2 all 20 dish white_p04_r0071,28,36,80,88,1.0,1.3869499751817232e-05,0.02683654721280092
sio2 all 20 dish white_p04_r0072,28,36,84,92,0.921875,1.4233533159999191e-05,0.02821514271444819
sio2 all 20 dish white_p04_r0073,32,40,16,24,0.984375,2.7536441266961588e-05,0.02741371175670387
sio2 all 20 dish white_p04_r0074,32,40,20,28,1.0,4.4804453064651136e-06,0.024748633340646135
sio2 all 20 dish white_p04_r0075,32,40,24,32,1.0,3.0555905202329022e-06,0.024200425813361806
sio2 all 20 dish white_p04_r0076,32,40,28,36,1.0,2.7250809085963914e-06,0.02399570943745698
sio2 all 20 dish white_p04_r0077,32,40,32,40,0.859375,2.477530633230954e-06,0.023771448127225255
sio2 all 20 dish white_p04_r0078,32,40,40,48,0.90625,2.4402939700939416e-06,0.023082483931772566
sio2 all 20 dish white_p04_r0079,32,40,44,52,1.0,2.285754191314469e-06,0.02315319965481394
sio2 all 20 dish white_p04_r0080,32,40,48,56,1.0,2.2483314459725926e-06,0.02277211161605432
sio2 all 20 dish white_p04_r0081,32,40,52,60,1.0,2.231330622448098e-06,0.022278665412174867
sio2 all 20 dish white_p04_r0082,32,40,56,64,1.0,2.520232165955251e-06,0.021865110500336203
sio2 all 20 dish white_p04_r0083,32,40,60,68,1.0,2.8324040093590113e-06,0.021502583429826885
sio2 all 20 dish white_p04_r0084,32,40,64,72,1.0,2.886758045322244e-06,0.02122816588409609
sio2 all 20 dish white_p04_r0085,32,40,68,76,1.0,2.9049335905114936e-06,0.021314027875093088
sio2 all 20 dish white_p04_r0086,32,40,72,80,1.0,3.168871698816632e-06,0.021872828550345856
sio2 all 20 dish white_p04_r0087,32,40,76,84,1.0,4.370681739080891e-06,0.022830272488923414
sio2 all 20 dish white_p04_r0088,32,40,80,88,1.0,5.909771457858769e-06,0.02418910460597896
sio2 all 20 dish white_p04_r0089,32,40,84,92,1.0,6.103814722586095e-06,0.02559491376635357
sio2 all 20 dish white_p04_r0090,32,40,88,96,0.984375,6.5561881771053605e-06,0.027360727151227594
sio2 all 20 dish white_p04_r0091,36,44,12,20,0.984375,3.697808472234028e-05,0.026969010263482716
sio2 all 20 dish white_p04_r0092,36,44,16,24,1.0,5.358456530034512e-06,0.024290521249272053
sio2 all 20 dish white_p04_r0093,36,44,20,28,1.0,2.4163589600257397e-06,0.023428698798474836
sio2 all 20 dish white_p04_r0094,36,44,24,32,1.0,2.439611491163979e-06,0.02328304233605528
sio2 all 20 dish white_p04_r0095,36,44,44,52,0.90625,2.1384295354157083e-06,0.023083275859165562
sio2 all 20 dish white_p04_r0096,36,44,48,56,1.0,2.2255861610530382e-06,0.0226308245132004
sio2 all 20 dish white_p04_r0097,36,44,52,60,1.0,2.476137810492031e-06,0.021719567622811797
sio2 all 20 dish white_p04_r0098,36,44,56,64,1.0,2.7465256796891294e-06,0.020774301873823516
sio2 all 20 dish white_p04_r0099,36,44,60,68,1.0,2.5806205295126126e-06,0.02012884269194404
sio2 all 20 dish white_p04_r0100,36,44,64,72,1.0,2.4611963995716647e-06,0.019930928492980927
sio2 all 20 dish white_p04_r0101,36,44,68,76,1.0,2.285703829582218e-06,0.020118957018833376
sio2 all 20 dish white_p04_r0102,36,44,72,80,1.0,2.465612710419021e-06,0.02069895025834845
sio2 all 20 dish white_p04_r0103,36,44,76,84,1.0,4.406814344995656e-06,0.022070761246570227
sio2 all 20 dish white_p04_r0104,36,44,80,88,1.0,3.7051363731546183e-06,0.023319836180690678
sio2 all 20 dish white_p04_r0105,36,44,84,92,1.0,3.5133763436147066e-06,0.0243809337628035
sio2 all 20 dish white_p04_r0106,36,44,88,96,1.0,3.8349719783496225e-06,0.025934816728628397
sio2 all 20 dish white_p04_r0107,36,44,92,100,1.0,5.449974930147474e-06,0.027741996620631895
sio2 all 20 dish white_p04_r0108,36,44,96,104,0.96875,8.262992737185464e-06,0.030133879533716813
sio2 all 20 dish white_p04_r0109,40,48,8,16,0.9375,6.0609901450115605e-05,0.027988710145854648
sio2 all 20 dish white_p04_r0110,40,48,12,20,1.0,4.784211416802403e-06,0.02443188673624886
sio2 all 20 dish white_p04_r0111,40,48,16,24,1.0,2.699524550227038e-06,0.023053819903434237
sio2 all 20 dish white_p04_r0112,40,48,20,28,1.0,1.9439955150443933e-06,0.02265760396680079
sio2 all 20 dish white_p04_r0113,40,48,24,32,0.890625,2.0556528418794616e-06,0.02264807666909547
sio2 all 20 dish white_p04_r0114,40,48,48,56,1.0,2.723433973904796e-06,0.02170098746952326
sio2 all 20 dish white_p04_r0115,40,48,52,60,1.0,2.630271954598447e-06,0.02099152242972425
sio2 all 20 dish white_p04_r0116,40,48,56,64,1.0,2.353308588859498e-06,0.020022845749078297
sio2 all 20 dish white_p04_r0117,40,48,60,68,1.0,1.951142644782556e-06,0.01927197641852084
sio2 all 20 dish white_p04_r0118,40,48,64,72,1.0,1.8540948943223666e-06,0.01906491176582561
sio2 all 20 dish white_p04_r0119,40,48,68,76,1.0,1.969910993247218e-06,0.01931281054582785
sio2 all 20 dish white_p04_r0120,40,48,72,80,1.0,2.3512603140645393e-06,0.019919254624659394
sio2 all 20 dish white_p04_r0121,40,48,76,84,1.0,4.730993038304672e-06,0.021251324524960133
sio2 all 20 dish white_p04_r0122,40,48,80,88,1.0,4.520582064788725e-06,0.02255554268158762
sio2 all 20 dish white_p04_r0123,40,48,84,92,1.0,3.756443163081522e-06,0.023536188523912958
sio2 all 20 dish white_p04_r0124,40,48,88,96,1.0,3.6308970480870616e-06,0.024824688242569105
sio2 all 20 dish white_p04_r0125,40,48,92,100,1.0,4.168089013951393e-06,0.026453293069241227
sio2 all 20 dish white_p04_r0126,40,48,96,104,1.0,5.208972104054262e-06,0.028525978397029306
sio2 all 20 dish white_p04_r0127,40,48,100,108,1.0,6.4149762941175065e-06,0.03088392185322039
sio2 all 20 dish white_p04_r0128,40,48,104,112,0.9375,6.404221274331347e-06,0.03303902475578447
sio2 all 20 dish white_p04_r0129,44,52,8,16,1.0,0.000336698847176675,0.033571459070997525
sio2 all 20 dish white_p04_r0130,44,52,12,20,1.0,7.3856598782074975e-06,0.023951292219956705
sio2 all 20 dish white_p04_r0131,44,52,16,24,1.0,2.4604179058331186e-06,0.022423267990442478
sio2 all 20 dish white_p04_r0132,44,52,20,28,1.0,1.9145714240899002e-06,0.022046511045376208
sio2 all 20 dish white_p04_r0133,44,52,48,56,1.0,2.878479770236063e-06,0.020645988102066103
sio2 all 20 dish white_p04_r0134,44,52,52,60,1.0,3.651519985815609e-06,0.020776865337393598
sio2 all 20 dish white_p04_r0135,44,52,56,64,1.0,3.2695080092750764e-06,0.020158525831996475
sio2 all 20 dish white_p04_r0136,44,52,60,68,1.0,2.108345842657974e-06,0.01944396107008599
sio2 all 20 dish white_p04_r0137,44,52,64,72,1.0,2.0058383921846107e-06,0.019007828386808603
sio2 all 20 dish white_p04_r0138,44,52,68,76,1.0,1.7296375494012214e-06,0.01883465104584402
sio2 all 20 dish white_p04_r0139,44,52,72,80,1.0,2.1542285962654043e-06,0.01915982420624668
sio2 all 20 dish white_p04_r0140,44,52,76,84,1.0,2.560572556373179e-06,0.01987052895351041
sio2 all 20 dish white_p04_r0141,44,52,80,88,1.0,3.228653537446173e-06,0.02094272515896133
sio2 all 20 dish white_p04_r0142,44,52,84,92,1.0,3.666006612238631e-06,0.022228589412145734
sio2 all 20 dish white_p04_r0143,44,52,88,96,1.0,3.6251537445885705e-06,0.02374638629676357
sio2 all 20 dish white_p04_r0144,44,52,92,100,1.0,3.6487923127420006e-06,0.02549861396778921
sio2 all 20 dish white_p04_r0145,44,52,96,104,1.0,4.273608117061886e-06,0.02743814006843068
sio2 all 20 dish white_p04_r0146,44,52,100,108,1.0,4.615601711025451e-06,0.029659320405878223
sio2 all 20 dish white_p04_r0147,44,52,104,112,1.0,5.1511437206197375e-06,0.032081853307934075
sio2 all 20 dish white_p04_r0148,44,52,108,116,1.0,5.347534123023091e-06,0.034184358122848375
sio2 all 20 dish white_p04_r0149,44,52,112,120,0.875,5.962725669233635e-06,0.03586568633814738
sio2 all 20 dish white_p04_r0150,48,56,4,12,0.984375,0.0003746783759041146,0.03998773208942111
sio2 all 20 dish white_p04_r0151,48,56,8,16,1.0,0.00034364403555275214,0.03386055230501098
sio2 all 20 dish white_p04_r0152,48,56,12,20,1.0,9.240078396572348e-06,0.023517344086385228
sio2 all 20 dish white_p04_r0153,48,56,16,24,1.0,2.148955341290805e-06,0.021881260790795623
sio2 all 20 dish white_p04_r0154,48,56,20,28,1.0,2.033611107730539e-06,0.02145099217551581
sio2 all 20 dish white_p04_r0155,48,56,48,56,1.0,8.829344858857946e-06,0.02140925130731907
sio2 all 20 dish white_p04_r0156,48,56,52,60,1.0,8.987275989512711e-06,0.022563701848313467
sio2 all 20 dish white_p04_r0157,48,56,56,64,1.0,9.821351697873765e-06,0.022168543225353932
sio2 all 20 dish white_p04_r0158,48,56,60,68,1.0,8.743067826836786e-06,0.020929194857183007
sio2 all 20 dish white_p04_r0159,48,56,64,72,1.0,3.5840019562249163e-06,0.01946466545173215
sio2 all 20 dish white_p04_r0160,48,56,68,76,1.0,1.6236469844066736e-06,0.018798814737876115
sio2 all 20 dish white_p04_r0161,48,56,72,80,1.0,1.7964060245927989e-06,0.018807926423101275
sio2 all 20 dish white_p04_r0162,48,56,76,84,1.0,1.900987495382972e-06,0.019194800529249392
sio2 all 20 dish white_p04_r0163,48,56,80,88,1.0,2.135907868823743e-06,0.02001027867196485
sio2 all 20 dish white_p04_r0164,48,56,84,92,1.0,3.445064399658343e-06,0.021435259894398064
sio2 all 20 dish white_p04_r0165,48,56,88,96,1.0,3.4712617251557097e-06,0.023124166296196152
sio2 all 20 dish white_p04_r0166,48,56,92,100,1.0,3.2053131566989075e-06,0.024713817506651064
sio2 all 20 dish white_p04_r0167,48,56,96,104,1.0,5.154355961328182e-06,0.026972972486030956
sio2 all 20 dish white_p04_r0168,48,56,100,108,1.0,5.648010218196093e-06,0.029756893582166426
sio2 all 20 dish white_p04_r0169,48,56,104,112,1.0,5.8837271563530255e-06,0.032375717422094906
sio2 all 20 dish white_p04_r0170,48,56,108,116,1.0,6.627582118534566e-06,0.034917711052916404
sio2 all 20 dish white_p04_r0171,48,56,112,120,1.0,4.73941754934238e-06,0.03655070525799138
sio2 all 20 dish white_p04_r0172,48,56,116,124,0.96875,3.258369103271056e-06,0.03678218300509638
sio2 all 20 dish white_p04_r0173,52,60,4,12,1.0,2.6149191504304856e-05,0.027014917885692564
sio2 all 20 dish white_p04_r0174,52,60,8,16,1.0,2.4641015765332806e-05,0.02506111285467101
sio2 all 20 dish white_p04_r0175,52,60,12,20,1.0,4.718118222988404e-06,0.022573606028129113
sio2 all 20 dish white_p04_r0176,52,60,16,24,1.0,1.8675972905335071e-06,0.0214716083910968
sio2 all 20 dish white_p04_r0177,52,60,20,28,1.0,1.5201719204586642e-06,0.02105323377110452
sio2 all 20 dish white_p04_r0178,52,60,48,56,0.984375,7.983156650254874e-06,0.022606123311839824
sio2 all 20 dish white_p04_r0179,52,60,52,60,1.0,2.6200589403742563e-06,0.024014650933133586
sio2 all 20 dish white_p04_r0180,52,60,56,64,1.0,3.2023912510267562e-06,0.0238136675688479
sio2 all 20 dish white_p04_r0181,52,60,60,68,1.0,9.897003563802684e-06,0.02199347340782449
sio2 all 20 dish white_p04_r0182,52,60,64,72,1.0,5.41846947641779e-06,0.01929700067346922
sio2 all 20 dish white_p04_r0183,52,60,68,76,1.0,1.9043181049914048e-06,0.018549271237708997
sio2 all 20 dish white_p04_r0184,52,60,72,80,1.0,2.1405389983040877e-06,0.019000132031192878
sio2 all 20 dish white_p04_r0185,52,60,76,84,1.0,6.013183885909382e-06,0.01992309923109979
sio2 all 20 dish white_p04_r0186,52,60,80,88,1.0,1.247006301170163e-05,0.021483387342793852
sio2 all 20 dish white_p04_r0187,52,60,84,92,1.0,8.872140375984544e-06,0.022298380403684665
sio2 all 20 dish white_p04_r0188,52,60,88,96,1.0,3.5444008152409156e-06,0.022949455774088266
sio2 all 20 dish white_p04_r0189,52,60,92,100,1.0,3.486037887340532e-06,0.024538196001378795
sio2 all 20 dish white_p04_r0190,52,60,96,104,1.0,6.910399920855699e-06,0.027294775419637946
sio2 all 20 dish white_p04_r0191,52,60,100,108,1.0,1.0843220468126222e-05,0.031233328020669263
sio2 all 20 dish white_p04_r0192,52,60,104,112,1.0,1.0680764153375774e-05,0.034349501056743656
sio2 all 20 dish white_p04_r0193,52,60,108,116,1.0,1.6373490583754227e-05,0.03750033623055316
sio2 all 20 dish white_p04_r0194,52,60,112,120,1.0,1.604254551764684e-05,0.039690890636418355
sio2 all 20 dish white_p04_r0195,52,60,116,124,1.0,1.2930041061385821e-05,0.03815221519904404
sio2 all 20 dish white_p04_r0196,56,64,4,12,0.859375,6.5018965751932975e-06,0.025181944396782265
sio2 all 20 dish white_p04_r0197,56,64,8,16,0.984375,3.7456102206434664e-06,0.023586998403018745
sio2 all 20 dish white_p04_r0198,56,64,12,20,1.0,2.6095585039705184e-06,0.022397660151979446
sio2 all 20 dish white_p04_r0199,56,64,16,24,1.0,2.0478030110345197e-06,0.021575822677847155
sio2 all 20 dish white_p04_r0200,56,64,20,28,0.9375,1.741180932714498e-06,0.02125785882872655
sio2 all 20 dish white_p04_r0201,56,64,48,56,0.953125,6.387891987867752e-06,0.02265743202519942
sio2 all 20 dish white_p04_r0202,56,64,52,60,1.0,2.592278830232503e-06,0.02363504379245622
sio2 all 20 dish white_p04_r0203,56,64,56,64,1.0,5.404170553567356e-06,0.022904822347001016
sio2 all 20 dish white_p04_r0204,56,64,60,68,1.0,1.1082617827149517e-05,0.02083785179182461
sio2 all 20 dish white_p04_r0205,56,64,64,72,1.0,4.487184722772506e-06,0.01853152171153358
sio2 all 20 dish white_p04_r0206,56,64,68,76,1.0,1.8078424252265558e-06,0.01814205259356506
sio2 all 20 dish white_p04_r0207,56,64,72,80,1.0,3.75618916240407e-06,0.019250399499115264
sio2 all 20 dish white_p04_r0208,56,64,76,84,1.0,5.975295590498149e-05,0.023998441796400663
sio2 all 20 dish white_p04_r0209,56,64,80,88,1.0,0.00011094693782923349,0.030738400904937162
sio2 all 20 dish white_p04_r0210,56,64,84,92,1.0,9.642275225594962e-05,0.028942332314565274
sio2 all 20 dish white_p04_r0211,56,64,88,96,1.0,1.2520284649880595e-05,0.024327664278320088
sio2 all 20 dish white_p04_r0212,56,64,92,100,1.0,9.608503156059364e-06,0.026019272770578614
sio2 all 20 dish white_p04_r0213,56,64,96,104,1.0,1.146664406722466e-05,0.029437096573186352
sio2 all 20 dish white_p04_r0214,56,64,100,108,1.0,2.4637686332296932e-05,0.03411493204233546
sio2 all 20 dish white_p04_r0215,56,64,104,112,1.0,1.9816546396579567e-05,0.03795178542451028
sio2 all 20 dish white_p04_r0216,56,64,108,116,1.0,1.3647361229516588e-05,0.04072383401601123
sio2 all 20 dish white_p04_r0217,56,64,112,120,1.0,1.0374934056944034e-05,0.04252186146599675
sio2 all 20 dish white_p04_r0218,56,64,116,124,0.921875,1.455970729536825e-05,0.040290169945406504
sio2 all 20 dish white_p04_r0219,60,68,12,20,0.9375,6.650237403934742e-06,0.023549146589161213
sio2 all 20 dish white_p04_r0220,60,68,16,24,1.0,3.6204766709136307e-06,0.022437716603912763
sio2 all 20 dish white_p04_r0221,60,68,48,56,0.96875,8.238001044017225e-06,0.021105920667975328
sio2 all 20 dish white_p04_r0222,60,68,52,60,1.0,9.133838053364186e-06,0.02164843535170755
sio2 all 20 dish white_p04_r0223,60,68,56,64,1.0,8.368590633396683e-06,0.0206176394470743
sio2 all 20 dish white_p04_r0224,60,68,60,68,1.0,4.606026268067673e-06,0.01929244606661064
sio2 all 20 dish white_p04_r0225,60,68,64,72,1.0,1.9526140628641783e-06,0.01844655138100895
sio2 all 20 dish white_p04_r0226,60,68,68,76,1.0,2.0122082293355115e-06,0.018437954657624378
sio2 all 20 dish white_p04_r0227,60,68,72,80,1.0,1.340069657467899e-05,0.020165377275393796
sio2 all 20 dish white_p04_r0228,60,68,76,84,1.0,0.0001753883706314321,0.029851918544298126
sio2 all 20 dish white_p04_r0229,60,68,80,88,1.0,0.00012259113090684831,0.03973822280016205
sio2 all 20 dish white_p04_r0230,60,68,84,92,1.0,0.0001274813079038382,0.034058374476146014
sio2 all 20 dish white_p04_r0231,60,68,88,96,1.0,1.5461040316367764e-05,0.02579754260042805
sio2 all 20 dish white_p04_r0232,60,68,92,100,1.0,1.1199243479292697e-05,0.02724789956631072
sio2 all 20 dish white_p04_r0233,60,68,96,104,1.0,2.009264178208635e-05,0.03242619160828328
sio2 all 20 dish white_p04_r0234,60,68,100,108,1.0,4.3132505884050673e-05,0.03924939132412657
sio2 all 20 dish white_p04_r0235,60,68,104,112,1.0,2.733112251106134e-05,0.04284889232440347
sio2 all 20 dish white_p04_r0236,60,68,108,116,1.0,9.492457097002003e-06,0.04296951926244951
sio2 all 20 dish white_p04_r0237,64,72,44,52,0.953125,2.365277840232994e-06,0.02012537404281862
sio2 all 20 dish white_p04_r0238,64,72,48,56,1.0,2.789502726205721e-06,0.019734841377956714
sio2 all 20 dish white_p04_r0239,64,72,52,60,1.0,3.0896060084948365e-06,0.019571344606216526
sio2 all 20 dish white_p04_r0240,64,72,56,64,1.0,2.1803524997866027e-06,0.019200424539469373
sio2 all 20 dish white_p04_r0241,64,72,60,68,1.0,1.567778297253743e-06,0.019052889685540003
sio2 all 20 dish white_p04_r0242,64,72,64,72,1.0,1.7475592028645443e-06,0.018939425456075996
sio2 all 20 dish white_p04_r0243,64,72,68,76,1.0,3.227204832759908e-06,0.019267081022029953
sio2 all 20 dish white_p04_r0244,64,72,72,80,1.0,1.8840432562898877e-05,0.02182066033907898
sio2 all 20 dish white_p04_r0245,64,72,76,84,1.0,0.00013011311308769064,0.02983800730186893
sio2 all 20 dish white_p04_r0246,64,72,80,88,1.0,9.764532588003577e-05,0.03570695607080032
sio2 all 20 dish white_p04_r0247,64,72,84,92,1.0,6.642933332120305e-05,0.03282875840099276
sio2 all 20 dish white_p04_r0248,64,72,88,96,1.0,2.9770170371955565e-05,0.02871284844000618
sio2 all 20 dish white_p04_r0249,64,72,92,100,1.0,1.1591342348689871e-05,0.028306846111920123
sio2 all 20 dish white_p04_r0250,64,72,96,104,1.0,2.670277694590676e-05,0.033394139413444414
sio2 all 20 dish white_p04_r0251,64,72,100,108,1.0,2.8536507874837142e-05,0.04089922845691231
sio2 all 20 dish white_p04_r0252,64,72,104,112,1.0,1.9046611615968758e-05,0.04387480038855486
sio2 all 20 dish white_p04_r0253,68,76,44,52,1.0,2.2168755436812193e-06,0.021221730256850816
sio2 all 20 dish white_p04_r0254,68,76,48,56,1.0,2.617729594571201e-06,0.020552915442690348
sio2 all 20 dish white_p04_r0255,68,76,52,60,1.0,2.134352636992145e-06,0.019920243644920795
sio2 all 20 dish white_p04_r0256,68,76,56,64,1.0,1.6659838371954085e-06,0.019629768299587652
sio2 all 20 dish white_p04_r0257,68,76,60,68,1.0,1.7250419612002522e-06,0.0195067381740695
sio2 all 20 dish white_p04_r0258,68,76,64,72,1.0,1.7802272396663633e-06,0.019434277470524387
sio2 all 20 dish white_p04_r0259,68,76,68,76,1.0,2.8842727659129675e-06,0.01980184636969767
sio2 all 20 dish white_p04_r0260,68,76,72,80,1.0,1.4912130981949318e-05,0.02226317338508832
sio2 all 20 dish white_p04_r0261,68,76,76,84,1.0,1.8963453336816523e-05,0.026443621233492906
sio2 all 20 dish white_p04_r0262,68,76,80,88,1.0,8.683076659563791e-06,0.029748384560251095
sio2 all 20 dish white_p04_r0263,68,76,84,92,1.0,9.871324417434227e-06,0.031940067812548406
sio2 all 20 dish white_p04_r0264,68,76,88,96,1.0,2.896605698204242e-05,0.032818584204687924
sio2 all 20 dish white_p04_r0265,68,76,92,100,1.0,1.9356302632325083e-05,0.03196444884473603
sio2 all 20 dish white_p04_r0266,68,76,96,104,1.0,1.8735172511872588e-05,0.03426382056544526
sio2 all 20 dish white_p04_r0267,68,76,100,108,1.0,1.2707364238870184e-05,0.03810766912765968
sio2 all 20 dish white_p04_r0268,68,76,104,112,0.9375,1.798293404660235e-05,0.04042492987232053
sio2 all 20 dish white_p04_r0269,72,80,40,48,0.96875,2.0487779534961844e-06,0.021886046201825042
sio2 all 20 dish white_p04_r0270,72,80,44,52,1.0,1.881234511157631e-06,0.02166660217991719
