roi_id,r0,r1,c0,c1,coverage,spectral_variance,mean_reflectance
sio2 all 20 dish white_p13_r0035,24,32,32,40,1.0,2.5280608784950376e-06,0.02309816965833459
sio2 all 20 dish white_p13_r0036,24,32,36,44,1.0,2.623660336306563e-06,0.023369581019488304
sio2 all 20 dish white_p13_r0037,24,32,40,48,1.0,4.794139059716767e-06,0.024092820899603275
sio2 all 20 dish white_p13_r0038,24,32,44,52,1.0,3.387292655821844e-05,0.02611723828358209
sio2 all 20 dish white_p13_r0039,24,32,48,56,0.984375,0.0019218249934181324,0.03669511833951012
sio2 all 20 dish white_p13_r0040,28,36,12,20,0.921875,2.6991321668642317e-06,0.021257732218523735
sio2 all 20 dish white_p13_r0041,28,36,16,24,0.984375,2.2109277236032346e-06,0.020906739475479188
sio2 all 20 dish white_p13_r0042,28,36,20,28,0.96875,2.1926256246364167e-06,0.020799463519687592
sio2 all 20 dish white_p13_r0043,28,36,24,32,0.859375,2.4936557383398217e-06,0.021002434488507672
sio2 all 20 dish white_p13_r0044,28,36,28,36,0.875,2.559470588348971e-06,0.02164173698083792
sio2 all 20 dish white_p13_r0045,28,36,32,40,1.0,2.4673241011478663e-06,0.022118402696297466
sio2 all 20 dish white_p13_r0046,28,36,36,44,1.0,2.3922903002922204e-06,0.022400516123817455
sio2 all 20 dish white_p13_r0047,28,36,40,48,1.0,2.6937206795557276e-06,0.02278054485311327
sio2 all 20 dish white_p13_r0048,28,36,44,52,1.0,4.752492853054901e-06,0.023710696240024087
sio2 all 20 dish white_p13_r0049,28,36,48,56,1.0,1.6073065735827294e-05,0.025699141896140486
sio2 all 20 dish white_p13_r0050,28,36,52,60,0.953125,0.0005556559550626871,0.033944661541627646
sio2 all 20 dish white_p13_r0051,32,40,36,44,1.0,2.2307219286040967e-06,0.021439530085185354
sio2 all 20 dish white_p13_r0052,32,40,40,48,1.0,2.247173904685641e-06,0.02175576181399161
sio2 all 20 dish white_p13_r0053,32,40,44,52,1.0,2.7103785435169443e-06,0.02246713615535148
sio2 all 20 dish white_p13_r0054,32,40,48,56,1.0,5.387540199082639e-06,0.02383172540107646
sio2 all 20 dish white_p13_r0055,32,40,52,60,1.0,2.9855800867591622e-05,0.026547116267498297
sio2 all 20 dish white_p13_r0056,36,44,40,48,1.0,2.1798812338960313e-06,0.02086169896702463
sio2 all 20 dish white_p13_r0057,36,44,44,52,1.0,2.407517962661909e-06,0.021502974876638183
sio2 all 20 dish white_p13_r0058,36,44,48,56,1.0,3.933117739623273e-06,0.022648965428362904
sio2 all 20 dish white_p13_r0059,36,44,52,60,1.0,5.966125844672798e-06,0.024246324704468514
sio2 all 20 dish white_p13_r0060,36,44,56,64,0.984375,0.00014555716549301812,0.028700586464305938
sio2 all 20 dish white_p13_r0061,40,48,44,52,1.0,2.3415750019519143e-06,0.020665559228861156
sio2 all 20 dish white_p13_r0062,40,48,48,56,1.0,3.1485506732984045e-06,0.0216586508745217
sio2 all 20 dish white_p13_r0063,40,48,52,60,1.0,3.7067331202407677e-06,0.02295771866125177
sio2 all 20 dish white_p13_r0064,40,48,56,64,1.0,1.244242047989836e-05,0.02466092743173508
sio2 all 20 dish white_p13_r0065,40,48,60,68,0.953125,0.0011937902734284248,0.03581932606624837
sio2 all 20 dish white_p13_r0066,44,52,44,52,1.0,2.136181936149315e-06,0.019861710177749573
sio2 all 20 dish white_p13_r0067,44,52,48,56,1.0,2.484817959101993e-06,0.02091931040947885
sio2 all 20 dish white_p13_r0068,44,52,52,60,1.0,2.7760908306911242e-06,0.022129905873201305
sio2 all 20 dish white_p13_r0069,44,52,56,64,1.0,2.9253467508640034e-06,0.023185219472898127
sio2 all 20 dish white_p13_r0070,44,52,60,68,1.0,4.677348369052028e-05,0.02561774064158748
sio2 all 20 dish white_p13_r0071,48,56,44,52,1.0,2.0974665352624753e-06,0.01938080349657729
sio2 all 20 dish white_p13_r0072,48,56,48,56,1.0,2.5597929168268466e-06,0.020669922050573882
sio2 all 20 dish white_p13_r0073,48,56,52,60,1.0,3.023720385086665e-06,0.02203943205192915
sio2 all 20 dish white_p13_r0074,48,56,56,64,1.0,2.0198484316323183e-06,0.023005138173830375
sio2 all 20 dish white_p13_r0075,48,56,60,68,0.953125,4.365194963188157e-06,0.024029845440232737
sio2 all 20 dish white_p13_r0076,52,60,44,52,1.0,2.505095753905583e-06,0.01944485505107408
sio2 all 20 dish white_p13_r0077,52,60,48,56,0.96875,3.134315373169584e-06,0.020829076828862904
sio2 all 20 dish white_p13_r0078,52,60,52,60,0.953125,5.590098414341642e-06,0.022846361944763322
sio2 all 20 dish white_p13_r0079,52,60,56,64,0.875,4.008647723115886e-06,0.024054191158004806
sio2 all 20 dish white_p13_r0080,56,64,44,52,0.859375,2.9059349759923244e-06,0.019961671547377564
