roi_id,r0,r1,c0,c1,coverage,spectral_variance,mean_reflectance
Clean 8_7_p04_r0132,48,56,36,44,1.0,1.6340565099043574e-05,0.04825768669530559
Clean 8_7_p04_r0133,48,56,40,48,1.0,1.4494224055062739e-05,0.04810026865066086
Clean 8_7_p04_r0134,48,56,44,52,1.0,1.0618769888765513e-05,0.047615652878869534
Clean 8_7_p04_r0135,48,56,48,56,1.0,1.1251731917010533e-05,0.04830530052959435
Clean 8_7_p04_r0136,48,56,52,60,1.0,1.1784046326864207e-05,0.04978684210040489
Clean 8_7_p04_r0137,48,56,56,64,1.0,1.1674522187783886e-05,0.05141832529150921
Clean 8_7_p04_r0138,48,56,60,68,1.0,1.1973747368525222e-05,0.052752127481715295
Clean 8_7_p04_r0139,48,56,64,72,1.0,1.4683421736112121e-05,0.05478092508320945
Clean 8_7_p04_r0140,48,56,68,76,1.0,1.6448050590226536e-05,0.05709225534538316
Clean 8_7_p04_r0141,48,56,72,80,1.0,1.4353998795310586e-05,0.058108020175166475
Clean 8_7_p04_r0142,52,60,12,20,0.90625,1.1291457725611099e-05,0.04556545795645318
Clean 8_7_p04_r0143,52,60,16,24,1.0,1.0643356951057192e-05,0.044879567203755334
Clean 8_7_p04_r0144,52,60,20,28,1.0,1.0148653879634137e-05,0.044822925344029145
Clean 8_7_p04_r0145,52,60,24,32,1.0,1.0939945506240628e-05,0.04527549070707895
Clean 8_7_p04_r0146,52,60,28,36,1.0,1.2052908743647287e-05,0.046104048904077204
Clean 8_7_p04_r0147,52,60,32,40,1.0,1.4132254929989392e-05,0.04771715063542082
Clean 8_7_p04_r0148,52,60,36,44,1.0,1.4060360990440296e-05,0.049290608773819834
Clean 8_7_p04_r0149,52,60,40,48,1.0,1.3068513775955613e-05,0.048868207106156046
Clean 8_7_p04_r0150,52,60,44,52,1.0,1.0453124941873755e-05,0.048035900188004965
Clean 8_7_p04_r0151,52,60,48,56,1.0,1.0997744285064812e-05,0.04878996195020175
Clean 8_7_p04_r0152,52,60,52,60,1.0,1.2401482719036998e-05,0.050901209258376434
Clean 8_7_p04_r0153,52,60,56,64,1.0,1.0413501668998837e-05,0.05265755257347162
Clean 8_7_p04_r0154,52,60,60,68,1.0,1.0469847891228537e-05,0.053453552084131106
Clean 8_7_p04_r0155,52,60,64,72,1.0,1.5097269862021899e-05,0.05551343278318723
Clean 8_7_p04_r0156,52,60,68,76,1.0,1.4554535947817393e-05,0.05785310586556515
Clean 8_7_p04_r0157,52,60,72,80,1.0,1.620620790150313e-05,0.058771673852972814
Clean 8_7_p04_r0158,56,64,16,24,1.0,1.3211922990069205e-05,0.04565491325000495
Clean 8_7_p04_r0159,56,64,20,28,1.0,1.2445889854029807e-05,0.04533842845163346
Clean 8_7_p04_r0160,56,64,24,32,1.0,1.1897825643864112e-05,0.045798907427455085
Clean 8_7_p04_r0161,56,64,28,36,1.0,1.4312805888157798e-05,0.047111704884779816
Clean 8_7_p04_r0162,56,64,32,40,1.0,1.4484685851840363e-05,0.04823847511650596
Clean 8_7_p04_r0163,56,64,36,44,1.0,1.179250980187294e-05,0.048261863362301635
Clean 8_7_p04_r0164,56,64,40,48,1.0,1.1269713549097472e-05,0.04828119487416732
Clean 8_7_p04_r0165,56,64,44,52,1.0,1.2372863658500278e-05,0.048828962103055866
Clean 8_7_p04_r0166,56,64,48,56,1.0,1.3233319359591539e-05,0.050224170158039316
Clean 8_7_p04_r0167,56,64,52,60,1.0,1.2659615237229194e-05,0.05230586080476151
Clean 8_7_p04_r0168,56,64,56,64,1.0,1.0499952240798363e-05,0.05345498678453249
Clean 8_7_p04_r0169,56,64,60,68,1.0,1.2359636404205016e-05,0.054380748760633896
Clean 8_7_p04_r0170,56,64,64,72,1.0,1.4808199424676125e-05,0.05616265194265611
Clean 8_7_p04_r0171,56,64,68,76,1.0,1.4682791252843055e-05,0.05768582328426376
Clean 8_7_p04_r0172,60,68,16,24,1.0,1.1847774839022807e-05,0.04683098481718759
Clean 8_7_p04_r0173,60,68,20,28,1.0,1.2978757939005173e-05,0.04635695681623905
Clean 8_7_p04_r0174,60,68,24,32,1.0,1.2512038923402285e-05,0.04702973757369752
Clean 8_7_p04_r0175,60,68,28,36,1.0,1.4999273490449718e-05,0.048946749059408934
Clean 8_7_p04_r0176,60,68,32,40,1.0,1.5653945124157082e-05,0.04973637200833815
Clean 8_7_p04_r0177,60,68,36,44,1.0,1.3819383461822626e-05,0.049023661195432014
Clean 8_7_p04_r0178,60,68,40,48,1.0,1.641712318885993e-05,0.04963751036900588
Clean 8_7_p04_r0179,60,68,44,52,1.0,1.9084118601590428e-05,0.05125711395793124
Clean 8_7_p04_r0180,60,68,48,56,1.0,1.6722596954580043e-05,0.05268704655069558
Clean 8_7_p04_r0181,60,68,52,60,1.0,1.4055228437736157e-05,0.05396825213240716
Clean 8_7_p04_r0182,60,68,56,64,1.0,1.4559259013343853e-05,0.05510905640954171
Clean 8_7_p04_r0183,60,68,60,68,1.0,1.4375890791991062e-05,0.056225570641864904
Clean 8_7_p04_r0184,60,68,64,72,1.0,1.8518575291575487e-05,0.0578147043433154
Clean 8_7_p04_r0185,64,72,16,24,1.0,1.3403591387036142e-05,0.04793974679165657
Clean 8_7_p04_r0186,64,72,20,28,1.0,1.3394849751328792e-05,0.047746754610588804
Clean 8_7_p04_r0187,64,72,24,32,1.0,1.2612393058375223e-05,0.04851620802439515
Clean 8_7_p04_r0188,64,72,28,36,1.0,1.3244973372208007e-05,0.049652773538948126
Clean 8_7_p04_r0189,64,72,32,40,1.0,1.3383484969232427e-05,0.05033686423508346
Clean 8_7_p04_r0190,64,72,36,44,1.0,1.5045438443344206e-05,0.05066849649297474
Clean 8_7_p04_r0191,64,72,40,48,1.0,2.0492432692767246e-05,0.05235221483351599
Clean 8_7_p04_r0192,64,72,44,52,1.0,1.7921464964462393e-05,0.05419804119344414
Clean 8_7_p04_r0193,64,72,48,56,1.0,1.4947111020127158e-05,0.05483600486303042
Clean 8_7_p04_r0194,64,72,52,60,1.0,1.4963854277429943e-05,0.05550607907464903
Clean 8_7_p04_r0195,64,72,56,64,1.0,1.4726227987609947e-05,0.056694730400928414
Clean 8_7_p04_r0196,64,72,60,68,1.0,1.544305546518996e-05,0.05798381067788423
Clean 8_7_p04_r0197,68,76,12,20,0.890625,1.7472791759755545e-05,0.05118853318289758
Clean 8_7_p04_r0198,68,76,16,24,1.0,1.5006863357213346e-05,0.049575461334934526
Clean 8_7_p04_r0199,68,76,20,28,1.0,1.3098159300475875e-05,0.04920425081219493
Clean 8_7_p04_r0200,68,76,24,32,1.0,1.2206640624748258e-05,0.049825052693668256
Clean 8_7_p04_r0201,68,76,28,36,1.0,1.2430084920864961e-05,0.05008585468696238
Clean 8_7_p04_r0202,68,76,32,40,1.0,1.2215567608761836e-05,0.05085697120614476
Clean 8_7_p04_r0203,68,76,36,44,1.0,1.3695523482152185e-05,0.052392383030847194
Clean 8_7_p04_r0204,68,76,40,48,1.0,1.5968166006382425e-05,0.05428879481358217
Clean 8_7_p04_r0205,68,76,44,52,1.0,1.4398255854167619e-05,0.05582239276679039
Clean 8_7_p04_r0206,68,76,48,56,1.0,1.4821195621755513e-05,0.056703436619763514
Clean 8_7_p04_r0207,68,76,52,60,1.0,1.5428633255820837e-05,0.057246987430799645
Clean 8_7_p04_r0208,68,76,56,64,1.0,1.5135596000208831e-05,0.05802015806911179
Clean 8_7_p04_r0209,68,76,60,68,0.890625,1.4897167620450267e-05,0.059344682467962685
Clean 8_7_p04_r0210,72,80,16,24,1.0,1.7356098512070796e-05,0.05136292066302124
Clean 8_7_p04_r0211,72,80,20,28,1.0,1.539500438864616e-05,0.050934901207967315
Clean 8_7_p04_r0212,72,80,24,32,1.0,1.427501991598067e-05,0.05130060907555772
Clean 8_7_p04_r0213,72,80,28,36,1.0,1.4776607823850808e-05,0.05148765893293146
Clean 8_7_p04_r0214,72,80,32,40,1.0,1.6024990654753513e-05,0.052831951429260504
Clean 8_7_p04_r0215,72,80,36,44,1.0,1.4362615535288122e-05,0.05449224718277714
Clean 8_7_p04_r0216,72,80,40,48,1.0,1.3420296009363419e-05,0.05557825844201578
Clean 8_7_p04_r0217,72,80,44,52,1.0,1.4125102787114231e-05,0.05672838302353936
Clean 8_7_p04_r0218,72,80,48,56,1.0,1.5702056298025076e-05,0.05826963272831944
Clean 8_7_p04_r0219,72,80,52,60,1.0,1.7373471862156917e-05,0.05932494119501692
Clean 8_7_p04_r0220,72,80,56,64,0.90625,1.662134517256451e-05,0.060020090388605674
Clean 8_7_p04_r0221,76,84,16,24,1.0,1.5196087967109156e-05,0.052847771886937185
Clean 8_7_p04_r0222,76,84,20,28,1.0,1.446790834836478e-05,0.05260507889078208
Clean 8_7_p04_r0223,76,84,24,32,1.0,1.5509910859405154e-05,0.05299877537286672
Clean 8_7_p04_r0224,76,84,28,36,1.0,1.8387562417554754e-05,0.05381379757036161
Clean 8_7_p04_r0225,76,84,32,40,1.0,1.6747491936625947e-05,0.05547817616489502
Clean 8_7_p04_r0226,76,84,36,44,1.0,1.293208417476171e-05,0.0565097270388551
Clean 8_7_p04_r0227,76,84,40,48,1.0,1.2735990801683527e-05,0.05705283420945077
Clean 8_7_p04_r0228,76,84,44,52,1.0,1.5905468272967532e-05,0.05808449168913377
Clean 8_7_p04_r0229,76,84,48,56,1.0,1.8605093698374196e-05,0.05985051594826066
Clean 8_7_p04_r0230,76,84,52,60,0.90625,1.8837257719111137e-05,0.06145595911257712
Clean 8_7_p04_r0231,80,88,16,24,1.0,1.8992215549009055e-05,0.054738532737003215
Clean 8_7_p04_r0232,80,88,20,28,1.0,1.7817982014514535e-05,0.05462887734119543
Clean 8_7_p04_r0233,80,88,24,32,1.0,1.8549918355107148e-05,0.05544591476914739
Clean 8_7_p04_r0234,80,88,28,36,1.0,1.849011075606495e-05,0.056685312984858974
Clean 8_7_p04_r0235,80,88,32,40,1.0,1.693017378536515e-05,0.058036322044230766
Clean 8_7_p04_r0236,80,88,36,44,1.0,1.4904385150878418e-05,0.05834847662371788
Clean 8_7_p04_r0237,80,88,40,48,1.0,1.3123348615190289e-05,0.05861238318095585
Clean 8_7_p04_r0238,80,88,44,52,1.0,1.5509122039449208e-05,0.05979401819594187
Clean 8_7_p04_r0239,80,88,48,56,0.90625,1.793000410283701e-05,0.061522942268379746
Clean 8_7_p04_r0240,84,92,16,24,0.984375,2.0830081560097216e-05,0.057480184225810284
Clean 8_7_p04_r0241,84,92,20,28,1.0,1.9211187529879855e-05,0.057508746006823826
Clean 8_7_p04_r0242,84,92,24,32,1.0,2.040067896886681e-05,0.05819885770947965
Clean 8_7_p04_r0243,84,92,28,36,1.0,1.744255159854971e-05,0.059033577850944
Clean 8_7_p04_r0244,84,92,32,40,1.0,1.671586135180902e-05,0.05998251208771135
Clean 8_7_p04_r0245,84,92,36,44,1.0,1.663326709251783e-05,0.06020633979429202
Clean 8_7_p04_r0246,84,92,40,48,1.0,1.6330646198559622e-05,0.06073488027504836
Clean 8_7_p04_r0247,84,92,44,52,0.90625,1.7273665519108524e-05,0.06180250126927436
Clean 8_7_p04_r0248,88,96,20,28,1.0,2.341780686301415e-05,0.06075697582627869
Clean 8_7_p04_r0249,88,96,24,32,1.0,2.152901990291415e-05,0.06103270094506944
Clean 8_7_p04_r0250,88,96,28,36,1.0,1.960237346458351e-05,0.061448286202624824
Clean 8_7_p04_r0251,88,96,32,40,1.0,1.7977378645064526e-05,0.062009725838724016
Clean 8_7_p04_r0252,88,96,36,44,1.0,1.6710417561445894e-05,0.062308159065474496
Clean 8_7_p04_r0253,88,96,40,48,0.90625,1.6054956846843785e-05,0.06298857801461837
Clean 8_7_p04_r0254,92,100,20,28,1.0,2.954858133782136e-05,0.0647795654485304
Clean 8_7_p04_r0255,92,100,24,32,1.0,2.5823353570520812e-05,0.0651484385137595
Clean 8_7_p04_r0256,92,100,28,36,1.0,1.8037501409773765e-05,0.06447255421490374
Clean 8_7_p04_r0257,92,100,32,40,1.0,1.6978311316045296e-05,0.0643766282854698
Clean 8_7_p04_r0258,92,100,36,44,0.90625,1.6067672646403157e-05,0.06462667434645902
Clean 8_7_p04_r0259,96,104,20,28,0.984375,3.793472804826345e-05,0.06761330691314926
Clean 8_7_p04_r0260,96,104,24,32,1.0,2.233838241495166e-05,0.06719026368393817
Clean 8_7_p04_r0261,96,104,28,36,1.0,1.847527673804131e-05,0.06681963983524784
Clean 8_7_p04_r0262,96,104,32,40,0.90625,2.0658492457327996e-05,0.0667380948725196
Clean 8_7_p04_r0263,100,108,24,32,0.984375,2.2486548095125954e-05,0.06843041746608995
Clean 8_7_p04_r0264,100,108,28,36,0.90625,2.1342947684746548e-05,0.06886875161407809
