roi_id,r0,r1,c0,c1,coverage,spectral_variance,mean_reflectance
Dish on White 1_p01_r0001,32,64,128,160,0.9990234375,9.398693539321246e-05,0.02440655930454674
Dish on White 1_p01_r0002,64,96,32,64,1.0,4.852709848816472e-06,0.018598925049316192
Dish on White 1_p01_r0003,64,96,64,96,0.9541015625,2.666322179412871e-05,0.020531154896068767
Dish on White 1_p01_r0004,64,96,128,160,0.962890625,1.410022620704867e-05,0.019537194978756396
