roi_id,r0,r1,c0,c1,coverage,spectral_variance,mean_reflectance
bare silicon all_p06_r0064,44,52,48,56,1.0,7.478086238673682e-06,0.02596224924525357
bare silicon all_p06_r0065,44,52,52,60,0.953125,0.00036478368403241023,0.03585263725037899
bare silicon all_p06_r0066,48,56,12,20,0.96875,0.00024791867894828986,0.030482500354714292
bare silicon all_p06_r0067,48,56,16,24,1.0,2.833020528637819e-06,0.02572134047943921
bare silicon all_p06_r0068,48,56,20,28,1.0,2.494794761558963e-06,0.024938126203389557
bare silicon all_p06_r0069,48,56,24,32,1.0,2.085135355714549e-06,0.02432035920416035
bare silicon all_p06_r0070,48,56,28,36,1.0,2.1882877675433764e-06,0.02386960605251289
bare silicon all_p06_r0071,48,56,32,40,1.0,2.048008212516551e-06,0.023322237524025072
bare silicon all_p06_r0072,48,56,36,44,1.0,1.9328755387055845e-06,0.02303827062914229
bare silicon all_p06_r0073,48,56,40,48,1.0,1.9174348900460703e-06,0.023050509500331252
bare silicon all_p06_r0074,48,56,44,52,1.0,2.4707400776012764e-06,0.023566170727339256
bare silicon all_p06_r0075,48,56,48,56,1.0,5.014166925984721e-06,0.02498970363825426
bare silicon all_p06_r0076,48,56,52,60,1.0,0.00016666011613845398,0.03123170536562568
bare silicon all_p06_r0077,52,60,12,20,1.0,2.3613613660338123e-05,0.026285745510727043
bare silicon all_p06_r0078,52,60,16,24,1.0,2.4921027629251145e-06,0.0250586735845809
bare silicon all_p06_r0079,52,60,20,28,1.0,2.582460028142911e-06,0.024417014208988473
bare silicon all_p06_r0080,52,60,24,32,1.0,2.159923584478775e-06,0.023464441556745676
bare silicon all_p06_r0081,52,60,28,36,1.0,2.1203210390481204e-06,0.022993135667900035
bare silicon all_p06_r0082,52,60,32,40,1.0,2.0538178229640495e-06,0.02269675763519331
bare silicon all_p06_r0083,52,60,36,44,1.0,1.7753131429277889e-06,0.02243552546733898
bare silicon all_p06_r0084,52,60,40,48,1.0,1.7177747916078038e-06,0.022451122680936367
bare silicon all_p06_r0085,52,60,44,52,1.0,2.378481113937988e-06,0.02296896397395043
bare silicon all_p06_r0086,52,60,48,56,1.0,4.120117189437567e-06,0.024232373851017217
bare silicon all_p06_r0087,52,60,52,60,1.0,3.251335448936665e-05,0.02755342249261179
bare silicon all_p06_r0088,56,64,8,16,0.921875,0.0003280361106342661,0.031272871837268686
bare silicon all_p06_r0089,56,64,12,20,1.0,2.7275068250710883e-06,0.02479374659281369
bare silicon all_p06_r0090,56,64,16,24,1.0,2.1342703471207273e-06,0.02416787576884821
bare silicon all_p06_r0091,56,64,20,28,1.0,2.5083348650000978e-06,0.023619278899701904
bare silicon all_p06_r0092,56,64,24,32,1.0,2.11391877921372e-06,0.022755473958600673
bare silicon all_p06_r0093,56,64,28,36,1.0,1.8559193530953832e-06,0.022262543710739637
bare silicon all_p06_r0094,56,64,32,40,1.0,1.773761033310526e-06,0.02208388148362829
bare silicon all_p06_r0095,56,64,36,44,1.0,1.5550648378366788e-06,0.02191179266270134
bare silicon all_p06_r0096,56,64,40,48,1.0,1.619632780417655e-06,0.021875723223258765
bare silicon all_p06_r0097,56,64,44,52,1.0,2.268683089181346e-06,0.022337961034821604
bare silicon all_p06_r0098,56,64,48,56,1.0,3.83736068822198e-06,0.023550202079266176
bare silicon all_p06_r0099,56,64,52,60,1.0,1.0250554697006432e-05,0.025895171949044168
bare silicon all_p06_r0100,56,64,56,64,0.90625,0.0005433158295863343,0.03859667885897714
bare silicon all_p06_r0101,60,68,8,16,1.0,0.00015876593817999116,0.0279209610390402
bare silicon all_p06_r0102,60,68,12,20,1.0,2.199336376565555e-06,0.02422634173995864
bare silicon all_p06_r0103,60,68,16,24,1.0,2.2344835582439593e-06,0.02366222072896125
bare silicon all_p06_r0104,60,68,20,28,1.0,2.678718179986437e-06,0.022928268538708694
bare silicon all_p06_r0105,60,68,24,32,1.0,1.967315298984555e-06,0.022075009831190925
bare silicon all_p06_r0106,60,68,28,36,1.0,1.8593048052125664e-06,0.021740214168321625
bare silicon all_p06_r0107,60,68,32,40,1.0,1.6555394116341539e-06,0.021564868128519248
bare silicon all_p06_r0108,60,68,36,44,1.0,1.5222526923007093e-06,0.02142508384648063
bare silicon all_p06_r0109,60,68,40,48,1.0,1.7982797435764746e-06,0.021431043995095492
bare silicon all_p06_r0110,60,68,44,52,1.0,2.2714648039748783e-06,0.021900095091595802
bare silicon all_p06_r0111,60,68,48,56,1.0,3.422567866344132e-06,0.023039537849233883
bare silicon all_p06_r0112,60,68,52,60,1.0,5.833908029107936e-06,0.024953205873965937
bare silicon all_p06_r0113,60,68,56,64,0.984375,0.0003438681867746826,0.03425159587260568
bare silicon all_p06_r0114,64,72,8,16,1.0,8.213116762817975e-06,0.025221450983481417
bare silicon all_p06_r0115,64,72,12,20,1.0,2.081790650490221e-06,0.02372629444931649
bare silicon all_p06_r0116,64,72,16,24,1.0,2.44285855016714e-06,0.02310518975845491
bare silicon all_p06_r0117,64,72,20,28,1.0,2.4545886239975915e-06,0.02237243283653646
bare silicon all_p06_r0118,64,72,24,32,1.0,1.6751096917958183e-06,0.021636925195055733
bare silicon all_p06_r0119,64,72,28,36,1.0,1.7187829581199915e-06,0.021344790195844992
bare silicon all_p06_r0120,64,72,32,40,1.0,1.5943320022405567e-06,0.02118478811398507
bare silicon all_p06_r0121,64,72,36,44,1.0,1.5315353235063434e-06,0.02107803619170394
bare silicon all_p06_r0122,64,72,40,48,1.0,1.6562941451317017e-06,0.02113651451923783
bare silicon all_p06_r0123,64,72,44,52,1.0,2.198267315178549e-06,0.021612144823155884
bare silicon all_p06_r0124,64,72,48,56,1.0,3.0959921093953337e-06,0.02266769293183474
bare silicon all_p06_r0125,64,72,52,60,1.0,4.268405677853837e-06,0.024328413985310746
bare silicon all_p06_r0126,64,72,56,64,1.0,0.00010274981801115706,0.029484665465699708
bare silicon all_p06_r0127,68,76,4,12,0.953125,0.0004938687853483214,0.03311195464918035
bare silicon all_p06_r0128,68,76,8,16,1.0,2.807071079592015e-06,0.024507200907018776
bare silicon all_p06_r0129,68,76,12,20,1.0,2.079520749968594e-06,0.02333116232305206
bare silicon all_p06_r0130,68,76,16,24,1.0,1.9757186700089474e-06,0.02243011695875598
bare silicon all_p06_r0131,68,76,20,28,1.0,1.6603405648652196e-06,0.021759315942880154
bare silicon all_p06_r0132,68,76,24,32,1.0,1.6702534848777535e-06,0.021330413030561685
bare silicon all_p06_r0133,68,76,28,36,1.0,1.5669994390294833e-06,0.02101987227235548
bare silicon all_p06_r0134,68,76,32,40,1.0,1.5295193187905199e-06,0.020868598856827247
bare silicon all_p06_r0135,68,76,36,44,1.0,1.61303576288605e-06,0.02078078066978408
bare silicon all_p06_r0136,68,76,40,48,1.0,1.6900914642566002e-06,0.020936868102736157
bare silicon all_p06_r0137,68,76,44,52,1.0,2.058343523291836e-06,0.021462131771850714
bare silicon all_p06_r0138,68,76,48,56,1.0,2.884030948933625e-06,0.022401855393932416
bare silicon all_p06_r0139,68,76,52,60,1.0,3.7248089206086195e-06,0.023941079296165468
bare silicon all_p06_r0140,68,76,56,64,1.0,2.2589906704537064e-05,0.027047862469416692
bare silicon all_p06_r0141,72,80,4,12,1.0,0.00018739862456160003,0.02850758841661305
bare silicon all_p06_r0142,72,80,8,16,1.0,2.3241608966882297e-06,0.023993479607384093
bare silicon all_p06_r0143,72,80,12,20,1.0,2.04547834979606e-06,0.02299966277940585
bare silicon all_p06_r0144,72,80,16,24,1.0,2.000667499119074e-06,0.022081583824734127
bare silicon all_p06_r0145,72,80,20,28,1.0,1.688375293096588e-06,0.021431863452580944
bare silicon all_p06_r0146,72,80,24,32,1.0,1.49908882165515e-06,0.02105930857976879
bare silicon all_p06_r0147,72,80,28,36,1.0,1.4572402388642288e-06,0.02078364330248385
bare silicon all_p06_r0148,72,80,32,40,1.0,1.5090316954855023e-06,0.02063736499271535
bare silicon all_p06_r0149,72,80,36,44,1.0,1.4576665581677105e-06,0.02059880638606092
bare silicon all_p06_r0150,72,80,40,48,1.0,1.6136519847102367e-06,0.020831298331589265
bare silicon all_p06_r0151,72,80,44,52,1.0,2.0173955116627252e-06,0.021383630016788478
bare silicon all_p06_r0152,72,80,48,56,1.0,2.996807467149655e-06,0.02234490952330915
bare silicon all_p06_r0153,72,80,52,60,1.0,3.8159693498421905e-06,0.02389836179719348
bare silicon all_p06_r0154,72,80,56,64,1.0,9.073297344987346e-06,0.026359986449977526
bare silicon all_p06_r0155,72,80,60,68,0.921875,0.0004906071412596641,0.03811709763145473
bare silicon all_p06_r0156,76,84,4,12,1.0,1.9260386255262948e-05,0.025763993762070735
bare silicon all_p06_r0157,76,84,8,16,1.0,2.3927819924626156e-06,0.023756240176685435
bare silicon all_p06_r0158,76,84,12,20,1.0,2.040854546939959e-06,0.02281731011482901
bare silicon all_p06_r0159,76,84,16,24,1.0,1.9991161526930976e-06,0.022074462915192584
bare silicon all_p06_r0160,76,84,20,28,1.0,1.8909241147834424e-06,0.021569388035948708
bare silicon all_p06_r0161,76,84,24,32,1.0,1.7543331827471508e-06,0.02127180896215207
bare silicon all_p06_r0162,76,84,28,36,1.0,2.493937114586713e-06,0.021215215673272638
bare silicon all_p06_r0163,76,84,32,40,1.0,4.295526425917416e-06,0.021523906390128546
bare silicon all_p06_r0164,76,84,36,44,1.0,5.240262276369169e-06,0.02165499772093009
bare silicon all_p06_r0165,76,84,40,48,1.0,8.082144505971215e-06,0.022010914902426938
bare silicon all_p06_r0166,76,84,44,52,0.984375,2.1914269001886088e-05,0.023351432638511117
bare silicon all_p06_r0167,76,84,48,56,0.921875,3.6530734636968524e-05,0.025094730582386607
bare silicon all_p06_r0168,80,88,4,12,1.0,6.521414506377387e-06,0.026108167277211856
bare silicon all_p06_r0169,80,88,8,16,1.0,4.942575383844967e-06,0.024547276049690134
bare silicon all_p06_r0170,80,88,12,20,1.0,5.730637635322942e-06,0.02371975404603211
bare silicon all_p06_r0171,80,88,16,24,1.0,7.332375345416475e-06,0.023301319031634765
bare silicon all_p06_r0172,80,88,20,28,1.0,1.0300335671059695e-05,0.023256470057641213
bare silicon all_p06_r0173,80,88,24,32,1.0,2.2942179868892545e-05,0.0239108386026071
bare silicon all_p06_r0174,80,88,28,36,0.9375,3.0812021281712655e-05,0.024508068862684477
bare silicon all_p06_r0175,84,92,0,8,0.875,0.0003642622534083,0.03613073880953209
bare silicon all_p06_r0176,84,92,4,12,1.0,1.7700230371788286e-05,0.028730709668687602
bare silicon all_p06_r0177,84,92,8,16,0.96875,3.094175504456168e-05,0.028052411307400594
bare silicon all_p06_r0178,84,92,12,20,0.890625,4.5804561042282406e-05,0.02799161661293942
