roi_id,r0,r1,c0,c1,coverage,spectral_variance,mean_reflectance
sio2 all 20 dish white_p12_r0064,40,48,12,20,1.0,3.7973187670551283e-06,0.024125593246458465
sio2 all 20 dish white_p12_r0065,40,48,16,24,1.0,7.550178518107804e-06,0.023675064310983724
sio2 all 20 dish white_p12_r0066,40,48,20,28,1.0,1.175706712361225e-05,0.022893699956100973
sio2 all 20 dish white_p12_r0067,40,48,24,32,1.0,1.0417464741691127e-05,0.021149187138148565
sio2 all 20 dish white_p12_r0068,40,48,28,36,1.0,2.9960404175151864e-06,0.01934544091175242
sio2 all 20 dish white_p12_r0069,40,48,32,40,1.0,2.5106712332767438e-05,0.02131767345324865
sio2 all 20 dish white_p12_r0070,40,48,36,44,1.0,9.704722507321586e-05,0.024093361402803787
sio2 all 20 dish white_p12_r0071,40,48,40,48,0.984375,9.746014684886894e-05,0.020831519539185075
sio2 all 20 dish white_p12_r0072,40,48,44,52,0.984375,3.3703095436825164e-06,0.017102018088938277
sio2 all 20 dish white_p12_r0073,40,48,48,56,0.984375,1.3936989627625682e-05,0.019525298075968034
sio2 all 20 dish white_p12_r0074,40,48,52,60,0.984375,9.356364334925371e-06,0.02130504800890966
sio2 all 20 dish white_p12_r0075,40,48,56,64,0.984375,3.3955874946321914e-06,0.020944229948250136
sio2 all 20 dish white_p12_r0076,44,52,8,16,0.953125,3.3520682994277757e-06,0.02322864724007168
sio2 all 20 dish white_p12_r0077,44,52,12,20,1.0,4.691366496611116e-06,0.023241943446638835
sio2 all 20 dish white_p12_r0078,44,52,16,24,0.984375,5.0902319880492825e-06,0.02273006773417207
sio2 all 20 dish white_p12_r0079,44,52,20,28,0.9375,3.740742506167968e-06,0.021714468813750897
sio2 all 20 dish white_p12_r0080,44,52,24,32,0.953125,4.288309724103029e-06,0.02079068577012315
sio2 all 20 dish white_p12_r0081,44,52,28,36,1.0,4.570644849805835e-06,0.019833994408302864
sio2 all 20 dish white_p12_r0082,44,52,32,40,1.0,4.241959378532108e-06,0.019342692815606046
sio2 all 20 dish white_p12_r0083,44,52,36,44,0.953125,4.479904136772753e-06,0.018930281442739453
sio2 all 20 dish white_p12_r0084,44,52,56,64,0.90625,2.988134392806694e-06,0.020084962459349258
sio2 all 20 dish white_p12_r0085,44,52,60,68,0.953125,3.8003269103075207e-06,0.020228774807074704
