roi_id,r0,r1,c0,c1,coverage,spectral_variance,mean_reflectance
sio2 all 20 dish white_p05_r0001,32,64,32,64,0.861328125,6.566957900827898e-05,0.03028460401300639
sio2 all 20 dish white_p05_r0002,32,64,64,96,1.0,8.10929025797006e-05,0.026125121413971334
sio2 all 20 dish white_p05_r0003,64,96,32,64,1.0,9.40390632311149e-05,0.031112388026037767
