roi_id,r0,r1,c0,c1,coverage,spectral_variance,mean_reflectance
bare silicon all_p03_r0023,8,16,36,44,1.0,2.8240431447113673e-06,0.026217055901584727
bare silicon all_p03_r0024,8,16,40,48,1.0,2.312892351397175e-06,0.02636170584275939
bare silicon all_p03_r0025,8,16,44,52,1.0,5.132017424514412e-06,0.027863567420079793
bare silicon all_p03_r0026,8,16,48,56,0.984375,0.00039986361898639017,0.038866216606171546
bare silicon all_p03_r0027,12,20,8,16,1.0,0.00010511862390007324,0.030844837638133338
bare silicon all_p03_r0028,12,20,12,20,1.0,3.191434890211571e-06,0.02733616334045815
bare silicon all_p03_r0029,12,20,16,24,1.0,6.108591393992631e-06,0.0277657386988191
bare silicon all_p03_r0030,12,20,20,28,1.0,1.2592588591273318e-05,0.02940911009952508
bare silicon all_p03_r0031,12,20,24,32,1.0,2.1918141888765212e-05,0.03088882794446985
bare silicon all_p03_r0032,12,20,28,36,1.0,2.3038152645496966e-05,0.03030167149205237
bare silicon all_p03_r0033,12,20,32,40,1.0,1.3284597343397523e-05,0.028469177637408857
bare silicon all_p03_r0034,12,20,36,44,1.0,8.619064330849978e-06,0.027581574013626795
bare silicon all_p03_r0035,12,20,40,48,1.0,5.232282014952124e-06,0.02695678377477946
bare silicon all_p03_r0036,12,20,44,52,1.0,4.093190934234481e-06,0.027700269898525854
bare silicon all_p03_r0037,12,20,48,56,1.0,0.0001682098411947352,0.03478240856933825
bare silicon all_p03_r0038,16,24,8,16,1.0,3.7907610895028534e-05,0.02902560754951055
bare silicon all_p03_r0039,16,24,12,20,1.0,3.3392153142952935e-06,0.02746903373638514
bare silicon all_p03_r0040,16,24,16,24,1.0,8.867473475379314e-06,0.029320296230363377
bare silicon all_p03_r0041,16,24,20,28,1.0,1.1573862403476738e-05,0.03312480846836757
bare silicon all_p03_r0042,16,24,24,32,1.0,1.0622557184339278e-05,0.03645461688763287
bare silicon all_p03_r0043,16,24,28,36,1.0,2.0847753964006254e-05,0.03468422548606373
bare silicon all_p03_r0044,16,24,32,40,1.0,1.2540193191225623e-05,0.030095411782266192
bare silicon all_p03_r0045,16,24,36,44,1.0,8.215140222231504e-06,0.028052148277932017
bare silicon all_p03_r0046,16,24,40,48,1.0,5.2566379775178825e-06,0.02699688726999722
bare silicon all_p03_r0047,16,24,44,52,1.0,3.5438873488234396e-06,0.027224235094078852
bare silicon all_p03_r0048,16,24,48,56,1.0,5.637798667076821e-05,0.03168124857812054
bare silicon all_p03_r0049,20,28,8,16,1.0,1.5155174909803256e-05,0.029008207100989968
bare silicon all_p03_r0050,20,28,12,20,1.0,8.422435829610918e-06,0.02937631734294394
bare silicon all_p03_r0051,20,28,16,24,1.0,1.1667503240597043e-05,0.03186363211113221
bare silicon all_p03_r0052,20,28,20,28,1.0,8.168402387381748e-06,0.03504343613772198
bare silicon all_p03_r0053,20,28,24,32,1.0,9.132890344919002e-06,0.03670147095899538
bare silicon all_p03_r0054,20,28,28,36,1.0,2.8796021885727595e-05,0.03309609432080545
bare silicon all_p03_r0055,20,28,32,40,1.0,1.122794075808593e-05,0.027706001772632226
bare silicon all_p03_r0056,20,28,36,44,1.0,3.642609591628932e-06,0.026137741263344148
bare silicon all_p03_r0057,20,28,40,48,1.0,2.970838227993012e-06,0.0263941388411698
bare silicon all_p03_r0058,20,28,44,52,1.0,3.459831609203572e-06,0.027012824713132336
bare silicon all_p03_r0059,20,28,48,56,1.0,2.5807449483402398e-05,0.03001134668963853
bare silicon all_p03_r0060,24,32,8,16,1.0,1.1511518164745695e-05,0.031058505653585946
bare silicon all_p03_r0061,24,32,12,20,1.0,1.3625530449564218e-05,0.033466506873807846
bare silicon all_p03_r0062,24,32,16,24,1.0,1.2371772516920158e-05,0.03611057452435209
bare silicon all_p03_r0063,24,32,20,28,1.0,1.2067547471795147e-05,0.037102241484820456
bare silicon all_p03_r0064,24,32,24,32,1.0,2.2149600681504057e-05,0.034649773769789775
bare silicon all_p03_r0065,24,32,28,36,1.0,2.216933047323712e-05,0.02929017413101715
bare silicon all_p03_r0066,24,32,32,40,1.0,3.943191192370441e-06,0.02559326917753443
bare silicon all_p03_r0067,24,32,36,44,1.0,2.095266214049839e-06,0.025401296771975654
bare silicon all_p03_r0068,24,32,40,48,1.0,2.652473243552509e-06,0.026117221926866448
bare silicon all_p03_r0069,24,32,44,52,1.0,3.0170542966584255e-06,0.026762547255940395
bare silicon all_p03_r0070,24,32,48,56,1.0,1.6566687326721546e-05,0.029100515240397414
bare silicon all_p03_r0071,24,32,52,60,0.859375,0.0006864563081011996,0.044691842205167344
bare silicon all_p03_r0072,28,36,8,16,1.0,1.032956037749143e-05,0.03449518360891789
bare silicon all_p03_r0073,28,36,12,20,1.0,1.137270303033364e-05,0.03727383861377584
bare silicon all_p03_r0074,28,36,16,24,1.0,8.889665488180161e-06,0.03912519756527034
bare silicon all_p03_r0075,28,36,20,28,1.0,3.2816812286345146e-05,0.036173276272895794
bare silicon all_p03_r0076,28,36,24,32,1.0,3.852714814355013e-05,0.030365258247698427
bare silicon all_p03_r0077,28,36,28,36,1.0,1.2825235384400014e-05,0.026228463921036914
bare silicon all_p03_r0078,28,36,32,40,1.0,1.7435547621929225e-06,0.02487494447516314
bare silicon all_p03_r0079,28,36,36,44,1.0,1.806298728880515e-06,0.025089146417397047
bare silicon all_p03_r0080,28,36,40,48,1.0,1.7213729523123935e-06,0.025563767661861525
bare silicon all_p03_r0081,28,36,44,52,1.0,1.9285317430329287e-06,0.026247846644151997
bare silicon all_p03_r0082,28,36,48,56,1.0,1.2102473255256947e-05,0.028480314890849255
bare silicon all_p03_r0083,28,36,52,60,0.875,0.0005032938650213393,0.04195862738401572
bare silicon all_p03_r0084,32,40,8,16,1.0,6.080660100772203e-06,0.03772944348744692
bare silicon all_p03_r0085,32,40,12,20,1.0,9.047050330335853e-06,0.038506693101270716
bare silicon all_p03_r0086,32,40,16,24,1.0,3.105862226205343e-05,0.03695471198419883
bare silicon all_p03_r0087,32,40,20,28,1.0,3.990821354891254e-05,0.030595057302811063
bare silicon all_p03_r0088,32,40,24,32,1.0,8.688523509622207e-06,0.025674140888302836
bare silicon all_p03_r0089,32,40,28,36,1.0,1.7096286942482666e-06,0.024634327213142206
bare silicon all_p03_r0090,32,40,32,40,1.0,1.5867713406093394e-06,0.024726618672316934
bare silicon all_p03_r0091,32,40,36,44,1.0,1.8090843069189695e-06,0.02498451062336291
bare silicon all_p03_r0092,32,40,40,48,1.0,1.9044459631660825e-06,0.025446325581988997
bare silicon all_p03_r0093,32,40,44,52,1.0,2.273613453935602e-06,0.026182821725830887
bare silicon all_p03_r0094,32,40,48,56,1.0,1.0190431422899616e-05,0.028264725779691524
bare silicon all_p03_r0095,32,40,52,60,0.9375,0.0007370480139785284,0.04412452172581089
bare silicon all_p03_r0096,36,44,4,12,0.875,0.00060878145107733,0.04928459841671353
bare silicon all_p03_r0097,36,44,8,16,1.0,5.746308308758252e-06,0.03802955612646944
bare silicon all_p03_r0098,36,44,12,20,1.0,2.0194691217405714e-05,0.03572744662983866
bare silicon all_p03_r0099,36,44,16,24,1.0,3.637606952781779e-05,0.030783815004282063
bare silicon all_p03_r0100,36,44,20,28,1.0,1.2559283714520274e-05,0.02591991907529463
bare silicon all_p03_r0101,36,44,24,32,1.0,1.987239936695952e-06,0.02438922008459847
bare silicon all_p03_r0102,36,44,28,36,1.0,1.95213578281258e-06,0.024587203598395474
bare silicon all_p03_r0103,36,44,32,40,1.0,1.6665537177510239e-06,0.024815486151996347
bare silicon all_p03_r0104,36,44,36,44,1.0,2.101671102750164e-06,0.025209210462274253
bare silicon all_p03_r0105,36,44,40,48,1.0,2.0216615271523807e-06,0.025591876123745163
bare silicon all_p03_r0106,36,44,44,52,1.0,2.2236212618905646e-06,0.026008619636924975
bare silicon all_p03_r0107,36,44,48,56,1.0,9.441787648214382e-06,0.02796354530457755
bare silicon all_p03_r0108,36,44,52,60,1.0,0.000962232178322038,0.04672898829239582
bare silicon all_p03_r0109,40,48,4,12,0.875,0.00042685300420199486,0.04596200504624382
bare silicon all_p03_r0110,40,48,8,16,1.0,1.5922485191023146e-05,0.03537773469939147
bare silicon all_p03_r0111,40,48,12,20,1.0,2.5696063969368586e-05,0.030592388245014094
bare silicon all_p03_r0112,40,48,16,24,1.0,9.690378857750224e-06,0.02604624738414735
bare silicon all_p03_r0113,40,48,20,28,1.0,1.848959080182651e-06,0.024346210464366223
bare silicon all_p03_r0114,40,48,24,32,1.0,1.7440324184199602e-06,0.02411280315808506
bare silicon all_p03_r0115,40,48,28,36,1.0,1.96088384110011e-06,0.02451127075498426
bare silicon all_p03_r0116,40,48,32,40,1.0,1.6999300962480415e-06,0.02488634153331185
bare silicon all_p03_r0117,40,48,36,44,1.0,2.141246723949344e-06,0.02519450582903929
bare silicon all_p03_r0118,40,48,40,48,1.0,1.96555086179514e-06,0.025559867129051256
bare silicon all_p03_r0119,40,48,44,52,1.0,1.9296667913516507e-06,0.02585226221641883
bare silicon all_p03_r0120,40,48,48,56,1.0,9.169882054878796e-06,0.027600453633518544
bare silicon all_p03_r0121,40,48,52,60,1.0,0.000935377350115691,0.046211733340854586
bare silicon all_p03_r0122,44,52,4,12,0.921875,0.0006074368521294532,0.045848765367189494
bare silicon all_p03_r0123,44,52,8,16,1.0,2.4862969909182998e-05,0.03156790104210554
bare silicon all_p03_r0124,44,52,12,20,1.0,1.3437783815588046e-05,0.026738145166975168
bare silicon all_p03_r0125,44,52,16,24,1.0,2.2411500665185804e-06,0.02467500190730875
bare silicon all_p03_r0126,44,52,20,28,1.0,1.8819861196099312e-06,0.02430848600303492
bare silicon all_p03_r0127,44,52,24,32,1.0,2.128527259272353e-06,0.02426610970078443
bare silicon all_p03_r0128,44,52,28,36,1.0,2.2345108828109894e-06,0.0245259076551114
bare silicon all_p03_r0129,44,52,32,40,1.0,2.3541396426410333e-06,0.024847529274223824
bare silicon all_p03_r0130,44,52,36,44,1.0,2.6467907914289218e-06,0.02516423901138621
bare silicon all_p03_r0131,44,52,40,48,1.0,2.584974666842195e-06,0.025522824467715508
bare silicon all_p03_r0132,44,52,44,52,1.0,2.844169613241276e-06,0.025902916028684872
bare silicon all_p03_r0133,44,52,48,56,1.0,1.0607717333900832e-05,0.027627437588008754
bare silicon all_p03_r0134,44,52,52,60,1.0,0.0009643439907878145,0.04653131577682353
bare silicon all_p03_r0135,48,56,4,12,0.984375,0.0007687938550711803,0.04416073600166346
bare silicon all_p03_r0136,48,56,8,16,1.0,2.0918570768555607e-05,0.027785085205181494
bare silicon all_p03_r0137,48,56,12,20,1.0,5.975637157726531e-06,0.02453532692106957
bare silicon all_p03_r0138,48,56,16,24,1.0,5.06681970915104e-06,0.02394398113937112
bare silicon all_p03_r0139,48,56,20,28,1.0,5.568206885037813e-06,0.023692764684849023
bare silicon all_p03_r0140,48,56,24,32,1.0,5.985540199256146e-06,0.02363985968617655
bare silicon all_p03_r0141,48,56,28,36,1.0,6.075973724742709e-06,0.02373736949001873
bare silicon all_p03_r0142,48,56,32,40,1.0,6.350552114662782e-06,0.02390708223472465
bare silicon all_p03_r0143,48,56,36,44,1.0,7.207591284255483e-06,0.02424397028173369
bare silicon all_p03_r0144,48,56,40,48,1.0,8.000781295625293e-06,0.02452126737743331
bare silicon all_p03_r0145,48,56,44,52,1.0,8.708816012894234e-06,0.024994061697929292
bare silicon all_p03_r0146,48,56,48,56,1.0,1.639309887930232e-05,0.026925320053345865
bare silicon all_p03_r0147,48,56,52,60,1.0,0.0010643584370287492,0.04677098860809364
bare silicon all_p03_r0148,52,60,4,12,1.0,0.0006004425611447045,0.03837720867092748
bare silicon all_p03_r0149,52,60,8,16,1.0,1.1009402937430537e-05,0.024912082505869643
bare silicon all_p03_r0150,52,60,12,20,1.0,4.17859033945114e-06,0.023194958779408
bare silicon all_p03_r0151,52,60,16,24,1.0,4.524653727417789e-06,0.02279925259530179
bare silicon all_p03_r0152,52,60,20,28,1.0,4.4311349116905884e-06,0.022498484658050984
bare silicon all_p03_r0153,52,60,24,32,1.0,4.232494654712886e-06,0.022295807853454922
bare silicon all_p03_r0154,52,60,28,36,1.0,4.357264354385744e-06,0.022257554516244137
bare silicon all_p03_r0155,52,60,32,40,1.0,4.534152548522217e-06,0.022353251923663935
bare silicon all_p03_r0156,52,60,36,44,1.0,5.020090631260449e-06,0.02251820384783246
bare silicon all_p03_r0157,52,60,40,48,1.0,5.611725949155016e-06,0.022755369678672636
bare silicon all_p03_r0158,52,60,44,52,1.0,6.3565087711840634e-06,0.023396153773004903
bare silicon all_p03_r0159,52,60,48,56,1.0,1.6105070728090833e-05,0.025513610779299017
bare silicon all_p03_r0160,52,60,52,60,0.96875,0.0010778106995326078,0.045351422824523833
bare silicon all_p03_r0161,56,64,4,12,1.0,0.00041274384521624983,0.03498945983064266
bare silicon all_p03_r0162,56,64,8,16,1.0,8.848718991640707e-06,0.024089834860384633
bare silicon all_p03_r0163,56,64,12,20,1.0,2.187880680222167e-06,0.02232924813174664
bare silicon all_p03_r0164,56,64,16,24,1.0,2.0544007128920238e-06,0.02189665396470627
bare silicon all_p03_r0165,56,64,20,28,1.0,2.4255718609926537e-06,0.021595080717116303
bare silicon all_p03_r0166,56,64,24,32,1.0,2.443229403726562e-06,0.021324034281933683
bare silicon all_p03_r0167,56,64,28,36,1.0,2.2504249252091428e-06,0.021224451580036215
bare silicon all_p03_r0168,56,64,32,40,1.0,2.7073211803263157e-06,0.021229332010769496
bare silicon all_p03_r0169,56,64,36,44,1.0,2.633104739053297e-06,0.021307898342219776
bare silicon all_p03_r0170,56,64,40,48,1.0,2.4654392530690464e-06,0.0215665360408874
bare silicon all_p03_r0171,56,64,44,52,1.0,3.171089769783556e-06,0.02222559120741001
bare silicon all_p03_r0172,56,64,48,56,1.0,1.721849046704076e-05,0.024606593509922184
bare silicon all_p03_r0173,56,64,52,60,0.90625,0.0009047400966008207,0.04292533013462185
bare silicon all_p03_r0174,60,68,4,12,1.0,0.0002995266867659547,0.03317489618232686
bare silicon all_p03_r0175,60,68,8,16,1.0,1.022993512289322e-05,0.023862588980080424
bare silicon all_p03_r0176,60,68,12,20,1.0,2.0861717923494407e-06,0.021854478914390914
bare silicon all_p03_r0177,60,68,16,24,1.0,1.8036291877624602e-06,0.021446199050597112
bare silicon all_p03_r0178,60,68,20,28,1.0,1.739042588354875e-06,0.02097500221093311
bare silicon all_p03_r0179,60,68,24,32,1.0,1.6570800782103786e-06,0.020554162495884865
bare silicon all_p03_r0180,60,68,28,36,1.0,1.6998768473259573e-06,0.020393044925079346
bare silicon all_p03_r0181,60,68,32,40,1.0,1.8435545394237138e-06,0.020360951778175592
bare silicon all_p03_r0182,60,68,36,44,1.0,2.1387913172757985e-06,0.020409137743631366
bare silicon all_p03_r0183,60,68,40,48,1.0,2.120783585331887e-06,0.020668870255221038
bare silicon all_p03_r0184,60,68,44,52,1.0,2.4712817255321676e-06,0.021260927079439183
bare silicon all_p03_r0185,60,68,48,56,1.0,2.49481581960518e-05,0.024109373623481152
bare silicon all_p03_r0186,60,68,52,60,0.875,0.0010283516359226106,0.044239590373891496
bare silicon all_p03_r0187,64,72,4,12,1.0,0.0001952191343023874,0.029818965670368687
bare silicon all_p03_r0188,64,72,8,16,1.0,4.990571754434018e-06,0.02313768803838915
bare silicon all_p03_r0189,64,72,12,20,1.0,2.704382680180337e-06,0.022042507109716506
bare silicon all_p03_r0190,64,72,16,24,1.0,2.748791507039839e-06,0.02152560951437096
bare silicon all_p03_r0191,64,72,20,28,1.0,1.602943186692711e-06,0.020587028441989914
bare silicon all_p03_r0192,64,72,24,32,1.0,1.6573694981228093e-06,0.020014702057152847
bare silicon all_p03_r0193,64,72,28,36,1.0,1.5517642380867908e-06,0.01983771474927426
bare silicon all_p03_r0194,64,72,32,40,1.0,1.525544274779273e-06,0.019877200213513083
bare silicon all_p03_r0195,64,72,36,44,1.0,1.9313622161365633e-06,0.019807833885604996
bare silicon all_p03_r0196,64,72,40,48,1.0,1.944398602243236e-06,0.019921993594735326
bare silicon all_p03_r0197,64,72,44,52,1.0,2.4094574129878857e-06,0.020535383633704465
bare silicon all_p03_r0198,64,72,48,56,1.0,4.7282870070307305e-05,0.024403298373946128
bare silicon all_p03_r0199,68,76,4,12,1.0,0.00010683117641889719,0.028281308025380234
bare silicon all_p03_r0200,68,76,8,16,1.0,4.39064189661667e-06,0.023749744727029155
bare silicon all_p03_r0201,68,76,12,20,1.0,2.983167077524303e-06,0.022820423137006135
bare silicon all_p03_r0202,68,76,16,24,1.0,3.7643079117943743e-06,0.02231506765362843
bare silicon all_p03_r0203,68,76,20,28,1.0,2.9263304969553807e-06,0.020957117415541286
bare silicon all_p03_r0204,68,76,24,32,1.0,1.5144519202726745e-06,0.019939099113567203
bare silicon all_p03_r0205,68,76,28,36,1.0,1.3597158979825432e-06,0.01969599127626813
bare silicon all_p03_r0206,68,76,32,40,1.0,1.4806925125623354e-06,0.01972548985877576
bare silicon all_p03_r0207,68,76,36,44,1.0,1.6214781516329785e-06,0.019646314231500404
bare silicon all_p03_r0208,68,76,40,48,1.0,1.5084353189793766e-06,0.01968844135635851
bare silicon all_p03_r0209,68,76,44,52,1.0,2.3124818620072505e-06,0.020391251681217734
bare silicon all_p03_r0210,68,76,48,56,1.0,0.00011309153518084332,0.02629122016779419
bare silicon all_p03_r0211,72,80,4,12,1.0,6.521101814436586e-05,0.0283792566377146
bare silicon all_p03_r0212,72,80,8,16,1.0,4.4867764149181864e-06,0.024638533185025287
bare silicon all_p03_r0213,72,80,12,20,1.0,2.609256601448437e-06,0.023205889073428427
bare silicon all_p03_r0214,72,80,16,24,1.0,2.5838157012030586e-06,0.022854513692461966
bare silicon all_p03_r0215,72,80,20,28,1.0,3.174896798002185e-06,0.02185536452825718
bare silicon all_p03_r0216,72,80,24,32,1.0,2.202916777321065e-06,0.020582823357963326
bare silicon all_p03_r0217,72,80,28,36,1.0,1.8080164684523346e-06,0.020144501745729453
bare silicon all_p03_r0218,72,80,32,40,1.0,1.8186167245414397e-06,0.02009461210491524
bare silicon all_p03_r0219,72,80,36,44,1.0,1.7503376738896253e-06,0.020129156339205784
bare silicon all_p03_r0220,72,80,40,48,1.0,1.8828135397591728e-06,0.020299723869875563
bare silicon all_p03_r0221,72,80,44,52,1.0,4.066294988970996e-06,0.021226311257167323
bare silicon all_p03_r0222,72,80,48,56,1.0,0.00028290218554069074,0.030582417000843555
bare silicon all_p03_r0223,76,84,4,12,1.0,3.677298077993953e-05,0.02861506834076976
bare silicon all_p03_r0224,76,84,8,16,1.0,7.986219012731043e-06,0.025561194579020344
bare silicon all_p03_r0225,76,84,12,20,1.0,3.112893258497778e-06,0.023643503010059554
bare silicon all_p03_r0226,76,84,16,24,1.0,2.7165043454722257e-06,0.023428141381800834
bare silicon all_p03_r0227,76,84,20,28,1.0,2.8427196791376084e-06,0.022685911714635108
bare silicon all_p03_r0228,76,84,24,32,1.0,2.370483071528539e-06,0.021590746210817875
bare silicon all_p03_r0229,76,84,28,36,1.0,2.148322422761762e-06,0.0211137990442453
bare silicon all_p03_r0230,76,84,32,40,1.0,2.0901774849378514e-06,0.02105285070215248
bare silicon all_p03_r0231,76,84,36,44,1.0,2.3699995997244665e-06,0.021268744202081784
bare silicon all_p03_r0232,76,84,40,48,1.0,2.430975429041296e-06,0.021574498085062795
bare silicon all_p03_r0233,76,84,44,52,1.0,7.101116912667437e-06,0.022818418746734917
bare silicon all_p03_r0234,76,84,48,56,1.0,0.000707659655603021,0.03789522418845446
bare silicon all_p03_r0235,80,88,4,12,1.0,2.0260073144103705e-05,0.02765656643904746
bare silicon all_p03_r0236,80,88,8,16,1.0,7.88471594389317e-06,0.025396093071124348
bare silicon all_p03_r0237,80,88,12,20,1.0,2.712093778742983e-06,0.02408498151655476
bare silicon all_p03_r0238,80,88,16,24,1.0,2.489127685056846e-06,0.02422990379546523
bare silicon all_p03_r0239,80,88,20,28,1.0,2.977640885832133e-06,0.023385144503947543
bare silicon all_p03_r0240,80,88,24,32,1.0,2.023596646596564e-06,0.022276073509228052
bare silicon all_p03_r0241,80,88,28,36,1.0,1.73793672830023e-06,0.021877799484188335
bare silicon all_p03_r0242,80,88,32,40,1.0,1.687618535761543e-06,0.021786661669994153
bare silicon all_p03_r0243,80,88,36,44,1.0,1.610477545550006e-06,0.022035707472055945
bare silicon all_p03_r0244,80,88,40,48,1.0,1.8894894815027138e-06,0.022465994915140626
bare silicon all_p03_r0245,80,88,44,52,1.0,1.6871329776774947e-05,0.024599077271673292
bare silicon all_p03_r0246,80,88,48,56,0.9375,0.0009830375771636795,0.04374571698558109
bare silicon all_p03_r0247,84,92,4,12,1.0,9.431764898676405e-06,0.026236478231344413
bare silicon all_p03_r0248,84,92,8,16,1.0,2.5807362745367824e-06,0.02461557479754287
bare silicon all_p03_r0249,84,92,12,20,1.0,2.047165129670826e-06,0.024106039710268437
bare silicon all_p03_r0250,84,92,16,24,1.0,2.1036731809155664e-06,0.024175818806840308
bare silicon all_p03_r0251,84,92,20,28,1.0,2.570419322769463e-06,0.023652248163590628
bare silicon all_p03_r0252,84,92,24,32,1.0,2.0213200979347394e-06,0.022848195779212644
bare silicon all_p03_r0253,84,92,28,36,1.0,2.0033195121667914e-06,0.022551979721114498
bare silicon all_p03_r0254,84,92,32,40,1.0,2.0097763015547004e-06,0.022419749186689222
bare silicon all_p03_r0255,84,92,36,44,1.0,1.8559179965445706e-06,0.02249038462225291
bare silicon all_p03_r0256,84,92,40,48,1.0,2.8566993721628865e-06,0.023088192535134163
bare silicon all_p03_r0257,84,92,44,52,1.0,6.603634644060224e-05,0.027405348795086867
bare silicon all_p03_r0258,88,96,4,12,1.0,5.697214368325177e-06,0.026600550438299113
bare silicon all_p03_r0259,88,96,8,16,1.0,3.2447902114393327e-06,0.025618554856320325
bare silicon all_p03_r0260,88,96,12,20,1.0,3.216839770444331e-06,0.025087290404545586
bare silicon all_p03_r0261,88,96,16,24,1.0,2.517481824551307e-06,0.024623292767474308
bare silicon all_p03_r0262,88,96,20,28,1.0,2.538189813944039e-06,0.024234464412261125
bare silicon all_p03_r0263,88,96,24,32,1.0,2.4807934893759137e-06,0.02386279441452879
bare silicon all_p03_r0264,88,96,28,36,1.0,2.290440339319542e-06,0.023622688935320654
bare silicon all_p03_r0265,88,96,32,40,1.0,2.3112414872739625e-06,0.02343741843312691
bare silicon all_p03_r0266,88,96,36,44,1.0,2.695738803332549e-06,0.023549509728784106
bare silicon all_p03_r0267,88,96,40,48,1.0,5.101672150897603e-06,0.02445593947569017
bare silicon all_p03_r0268,88,96,44,52,1.0,0.00031937114287198284,0.03367398243946328
bare silicon all_p03_r0269,92,100,4,12,0.875,4.9358356901974314e-05,0.03055251103846404
bare silicon all_p03_r0270,92,100,8,16,0.875,3.336170782692401e-05,0.0294675172580636
bare silicon all_p03_r0271,92,100,12,20,0.875,2.321612898969946e-05,0.028385546466292936
bare silicon all_p03_r0272,92,100,16,24,0.875,1.654657754366902e-05,0.02721208552910877
bare silicon all_p03_r0273,92,100,20,28,0.90625,3.434154020595126e-05,0.027114816625169905
bare silicon all_p03_r0274,92,100,24,32,0.96875,5.940892883586035e-05,0.027859365922757926
bare silicon all_p03_r0275,92,100,28,36,1.0,5.2618156346995195e-05,0.027602762780791767
bare silicon all_p03_r0276,92,100,32,40,1.0,3.377266808898698e-05,0.026729588459533757
bare silicon all_p03_r0277,92,100,36,44,1.0,2.523520306590689e-05,0.026616554655384796
bare silicon all_p03_r0278,92,100,40,48,1.0,3.1288251467572076e-05,0.028016953729245366
bare silicon all_p03_r0279,92,100,44,52,0.953125,0.0007768100391239912,0.04330007100498693
