roi_id,specimen,material,split,score_iforest
sio2 all 20 dish white_p01_r0702,sio2 all 20 dish white_p01,sio2,train,0.4228166200422766
sio2 all 20 dish white_p01_r0703,sio2 all 20 dish white_p01,sio2,train,0.42210898825988136
sio2 all 20 dish white_p01_r0704,sio2 all 20 dish white_p01,sio2,train,0.4345864802419378
sio2 all 20 dish white_p01_r0705,sio2 all 20 dish white_p01,sio2,train,0.4349930593999023
sio2 all 20 dish white_p01_r0706,sio2 all 20 dish white_p01,sio2,train,0.43237875189588776
sio2 all 20 dish white_p01_r0707,sio2 all 20 dish white_p01,sio2,train,0.4447440632673268
sio2 all 20 dish white_p01_r0708,sio2 all 20 dish white_p01,sio2,train,0.4480446328168233
sio2 all 20 dish white_p01_r0709,sio2 all 20 dish white_p01,sio2,train,0.4568014031436914
sio2 all 20 dish white_p01_r0710,sio2 all 20 dish white_p01,sio2,train,0.4220217284775101
sio2 all 20 dish white_p01_r0711,sio2 all 20 dish white_p01,sio2,train,0.41823252687549295
sio2 all 20 dish white_p01_r0712,sio2 all 20 dish white_p01,sio2,train,0.4117522874069517
sio2 all 20 dish white_p01_r0713,sio2 all 20 dish white_p01,sio2,train,0.41411808456371446
sio2 all 20 dish white_p01_r0714,sio2 all 20 dish white_p01,sio2,train,0.41748154532521375
sio2 all 20 dish white_p01_r0715,sio2 all 20 dish white_p01,sio2,train,0.4437988017526193
sio2 all 20 dish white_p01_r0716,sio2 all 20 dish white_p01,sio2,train,0.6315651689764841
sio2 all 20 dish white_p01_r0717,sio2 all 20 dish white_p01,sio2,train,0.6287516963585909
sio2 all 20 dish white_p01_r0718,sio2 all 20 dish white_p01,sio2,train,0.4961788691695922
sio2 all 20 dish white_p01_r0719,sio2 all 20 dish white_p01,sio2,train,0.42581150102809495
sio2 all 20 dish white_p01_r0720,sio2 all 20 dish white_p01,sio2,train,0.4286308570634094
sio2 all 20 dish white_p01_r0721,sio2 all 20 dish white_p01,sio2,train,0.4202590086007411
sio2 all 20 dish white_p01_r0722,sio2 all 20 dish white_p01,sio2,train,0.42787810261303
sio2 all 20 dish white_p01_r0723,sio2 all 20 dish white_p01,sio2,train,0.4293280113091899
sio2 all 20 dish white_p01_r0724,sio2 all 20 dish white_p01,sio2,train,0.4277915639127963
sio2 all 20 dish white_p01_r0725,sio2 all 20 dish white_p01,sio2,train,0.4340125619157518
sio2 all 20 dish white_p01_r0726,sio2 all 20 dish white_p01,sio2,train,0.4411436468924171
sio2 all 20 dish white_p01_r0727,sio2 all 20 dish white_p01,sio2,train,0.44319155145246963
sio2 all 20 dish white_p01_r0728,sio2 all 20 dish white_p01,sio2,train,0.44305623904147845
sio2 all 20 dish white_p01_r0729,sio2 all 20 dish white_p01,sio2,train,0.45252295076332216
sio2 all 20 dish white_p01_r0730,sio2 all 20 dish white_p01,sio2,train,0.45656512245864567
sio2 all 20 dish white_p01_r0731,sio2 all 20 dish white_p01,sio2,train,0.4090214690813342
sio2 all 20 dish white_p01_r0732,sio2 all 20 dish white_p01,sio2,train,0.416957138617577
sio2 all 20 dish white_p01_r0733,sio2 all 20 dish white_p01,sio2,train,0.4191545815817225
sio2 all 20 dish white_p01_r0734,sio2 all 20 dish white_p01,sio2,train,0.4487090386019501
sio2 all 20 dish white_p01_r0735,sio2 all 20 dish white_p01,sio2,train,0.5723048527326586
sio2 all 20 dish white_p01_r0736,sio2 all 20 dish white_p01,sio2,train,0.6227063606906083
sio2 all 20 dish white_p01_r0737,sio2 all 20 dish white_p01,sio2,train,0.6719028380206127
sio2 all 20 dish white_p01_r0738,sio2 all 20 dish white_p01,sio2,train,0.6682053673919385
sio2 all 20 dish white_p01_r0739,sio2 all 20 dish white_p01,sio2,train,0.43436350309208893
sio2 all 20 dish white_p01_r0740,sio2 all 20 dish white_p01,sio2,train,0.43631786313982734
sio2 all 20 dish white_p01_r0741,sio2 all 20 dish white_p01,sio2,train,0.4372992642795668
sio2 all 20 dish white_p01_r0742,sio2 all 20 dish white_p01,sio2,train,0.43994566613763847
sio2 all 20 dish white_p01_r0743,sio2 all 20 dish white_p01,sio2,train,0.44176119873056774
sio2 all 20 dish white_p01_r0744,sio2 all 20 dish white_p01,sio2,train,0.45173218002120685
sio2 all 20 dish white_p01_r0745,sio2 all 20 dish white_p01,sio2,train,0.46224627694760617
sio2 all 20 dish white_p01_r0746,sio2 all 20 dish white_p01,sio2,train,0.46800169459599605
sio2 all 20 dish white_p01_r0747,sio2 all 20 dish white_p01,sio2,train,0.43018320129266835
sio2 all 20 dish white_p01_r0748,sio2 all 20 dish white_p01,sio2,train,0.470780167737502
sio2 all 20 dish white_p01_r0749,sio2 all 20 dish white_p01,sio2,train,0.4836091433580222
sio2 all 20 dish white_p01_r0750,sio2 all 20 dish white_p01,sio2,train,0.6467230522797678
sio2 all 20 dish white_p01_r0751,sio2 all 20 dish white_p01,sio2,train,0.44150123356657345
sio2 all 20 dish white_p01_r0752,sio2 all 20 dish white_p01,sio2,train,0.4420734326293858
sio2 all 20 dish white_p01_r0753,sio2 all 20 dish white_p01,sio2,train,0.4553151495232954
sio2 all 20 dish white_p01_r0754,sio2 all 20 dish white_p01,sio2,train,0.4716878060358995
sio2 all 20 dish white_p01_r0755,sio2 all 20 dish white_p01,sio2,train,0.48018110652714213
sio2 all 20 dish white_p01_r0756,sio2 all 20 dish white_p01,sio2,train,0.4552280596337781
sio2 all 20 dish white_p01_r0757,sio2 all 20 dish white_p01,sio2,train,0.46748053486289726
sio2 all 20 dish white_p01_r0758,sio2 all 20 dish white_p01,sio2,train,0.4646373429490708
sio2 all 20 dish white_p01_r0759,sio2 all 20 dish white_p01,sio2,train,0.4969069932317151
sio2 all 20 dish white_p01_r0760,sio2 all 20 dish white_p01,sio2,train,0.45060432712301884
sio2 all 20 dish white_p01_r0761,sio2 all 20 dish white_p01,sio2,train,0.4700917367595666
sio2 all 20 dish white_p01_r0762,sio2 all 20 dish white_p01,sio2,train,0.4598439415807836
sio2 all 20 dish white_p01_r0763,sio2 all 20 dish white_p01,sio2,train,0.4645672988169406
sio2 all 20 dish white_p01_r0764,sio2 all 20 dish white_p01,sio2,train,0.46293638684323435
sio2 all 20 dish white_p01_r0765,sio2 all 20 dish white_p01,sio2,train,0.4559963131614355
sio2 all 20 dish white_p01_r0766,sio2 all 20 dish white_p01,sio2,train,0.4740241942553147
sio2 all 20 dish white_p01_r0767,sio2 all 20 dish white_p01,sio2,train,0.46927189071022596
sio2 all 20 dish white_p01_r0768,sio2 all 20 dish white_p01,sio2,train,0.4738499152572882
sio2 all 20 dish white_p01_r0769,sio2 all 20 dish white_p01,sio2,train,0.47563526207091017
sio2 all 20 dish white_p01_r0770,sio2 all 20 dish white_p01,sio2,train,0.47391362768416695
sio2 all 20 dish white_p01_r0771,sio2 all 20 dish white_p01,sio2,train,0.457320284486414
sio2 all 20 dish white_p01_r0772,sio2 all 20 dish white_p01,sio2,train,0.42868537353977404
sio2 all 20 dish white_p01_r0773,sio2 all 20 dish white_p01,sio2,train,0.4287590611853615
sio2 all 20 dish white_p01_r0774,sio2 all 20 dish white_p01,sio2,train,0.42816008228107594
sio2 all 20 dish white_p01_r0775,sio2 all 20 dish white_p01,sio2,train,0.44888433702852154
sio2 all 20 dish white_p01_r0776,sio2 all 20 dish white_p01,sio2,train,0.44348497508857104
sio2 all 20 dish white_p01_r0777,sio2 all 20 dish white_p01,sio2,train,0.4600727974463799
sio2 all 20 dish white_p01_r0778,sio2 all 20 dish white_p01,sio2,train,0.47712468270338776
sio2 all 20 dish white_p01_r0779,sio2 all 20 dish white_p01,sio2,train,0.47887987622185163
sio2 all 20 dish white_p01_r0780,sio2 all 20 dish white_p01,sio2,train,0.5117806949590918
sio2 all 20 dish white_p01_r0781,sio2 all 20 dish white_p01,sio2,train,0.5161759067369214
sio2 all 20 dish white_p01_r0782,sio2 all 20 dish white_p01,sio2,train,0.521178512130031
sio2 all 20 dish white_p01_r0783,sio2 all 20 dish white_p01,sio2,train,0.5054960421783389
sio2 all 20 dish white_p01_r0784,sio2 all 20 dish white_p01,sio2,train,0.48043893064798915
sio2 all 20 dish white_p01_r0785,sio2 all 20 dish white_p01,sio2,train,0.4399701673101772
sio2 all 20 dish white_p01_r0786,sio2 all 20 dish white_p01,sio2,train,0.45762864806568393
sio2 all 20 dish white_p01_r0787,sio2 all 20 dish white_p01,sio2,train,0.4371439706607162
sio2 all 20 dish white_p01_r0788,sio2 all 20 dish white_p01,sio2,train,0.4241807362454597
sio2 all 20 dish white_p01_r0789,sio2 all 20 dish white_p01,sio2,train,0.44259058130947093
sio2 all 20 dish white_p01_r0790,sio2 all 20 dish white_p01,sio2,train,0.4477300515880166
sio2 all 20 dish white_p01_r0791,sio2 all 20 dish white_p01,sio2,train,0.4516139093077776
sio2 all 20 dish white_p01_r0792,sio2 all 20 dish white_p01,sio2,train,0.46586965786364437
sio2 all 20 dish white_p01_r0793,sio2 all 20 dish white_p01,sio2,train,0.47917433942302046
sio2 all 20 dish white_p01_r0794,sio2 all 20 dish white_p01,sio2,train,0.5057709745669787
sio2 all 20 dish white_p01_r0795,sio2 all 20 dish white_p01,sio2,train,0.5061785207543024
sio2 all 20 dish white_p01_r0796,sio2 all 20 dish white_p01,sio2,train,0.5112876988940355
sio2 all 20 dish white_p01_r0797,sio2 all 20 dish white_p01,sio2,train,0.49954705627323215
sio2 all 20 dish white_p01_r0798,sio2 all 20 dish white_p01,sio2,train,0.49136933388368964
sio2 all 20 dish white_p01_r0799,sio2 all 20 dish white_p01,sio2,train,0.4578008062574963
sio2 all 20 dish white_p01_r0800,sio2 all 20 dish white_p01,sio2,train,0.4635042596193018
sio2 all 20 dish white_p01_r0801,sio2 all 20 dish white_p01,sio2,train,0.43388318743276555
sio2 all 20 dish white_p01_r0802,sio2 all 20 dish white_p01,sio2,train,0.41560184347777046
sio2 all 20 dish white_p01_r0803,sio2 all 20 dish white_p01,sio2,train,0.4284126586771011
sio2 all 20 dish white_p01_r0804,sio2 all 20 dish white_p01,sio2,train,0.4439830995638421
sio2 all 20 dish white_p01_r0805,sio2 all 20 dish white_p01,sio2,train,0.44871035010041993
sio2 all 20 dish white_p01_r0806,sio2 all 20 dish white_p01,sio2,train,0.4638725058583416
sio2 all 20 dish white_p01_r0807,sio2 all 20 dish white_p01,sio2,train,0.47709978701903266
sio2 all 20 dish white_p01_r0808,sio2 all 20 dish white_p01,sio2,train,0.47646215028198047
sio2 all 20 dish white_p01_r0809,sio2 all 20 dish white_p01,sio2,train,0.48243317383997875
sio2 all 20 dish white_p01_r0810,sio2 all 20 dish white_p01,sio2,train,0.4904425907325781
sio2 all 20 dish white_p01_r0811,sio2 all 20 dish white_p01,sio2,train,0.4835275706261725
sio2 all 20 dish white_p01_r0812,sio2 all 20 dish white_p01,sio2,train,0.49063377087991217
sio2 all 20 dish white_p01_r0813,sio2 all 20 dish white_p01,sio2,train,0.4864514639794848
sio2 all 20 dish white_p01_r0814,sio2 all 20 dish white_p01,sio2,train,0.4533922427950285
sio2 all 20 dish white_p01_r0815,sio2 all 20 dish white_p01,sio2,train,0.45504659602169245
sio2 all 20 dish white_p01_r0816,sio2 all 20 dish white_p01,sio2,train,0.46966766580445024
sio2 all 20 dish white_p01_r0817,sio2 all 20 dish white_p01,sio2,train,0.4730675870140972
sio2 all 20 dish white_p01_r0818,sio2 all 20 dish white_p01,sio2,train,0.4636067427176068
sio2 all 20 dish white_p01_r0819,sio2 all 20 dish white_p01,sio2,train,0.46680964800746366
sio2 all 20 dish white_p01_r0820,sio2 all 20 dish white_p01,sio2,train,0.45787246877814114
sio2 all 20 dish white_p01_r0821,sio2 all 20 dish white_p01,sio2,train,0.42800718589099773
sio2 all 20 dish white_p01_r0822,sio2 all 20 dish white_p01,sio2,train,0.4285329284364028
sio2 all 20 dish white_p01_r0823,sio2 all 20 dish white_p01,sio2,train,0.44311268089463124
sio2 all 20 dish white_p01_r0824,sio2 all 20 dish white_p01,sio2,train,0.4541669458778653
sio2 all 20 dish white_p01_r0825,sio2 all 20 dish white_p01,sio2,train,0.4507869751106821
sio2 all 20 dish white_p01_r0826,sio2 all 20 dish white_p01,sio2,train,0.45204352731060954
sio2 all 20 dish white_p01_r0827,sio2 all 20 dish white_p01,sio2,train,0.4633320742200549
sio2 all 20 dish white_p01_r0828,sio2 all 20 dish white_p01,sio2,train,0.46778226959796887
sio2 all 20 dish white_p01_r0829,sio2 all 20 dish white_p01,sio2,train,0.47147033693226004
sio2 all 20 dish white_p01_r0830,sio2 all 20 dish white_p01,sio2,train,0.4792755239258676
sio2 all 20 dish white_p01_r0831,sio2 all 20 dish white_p01,sio2,train,0.4935553097942454
sio2 all 20 dish white_p01_r0832,sio2 all 20 dish white_p01,sio2,train,0.4942188449143448
sio2 all 20 dish white_p01_r0833,sio2 all 20 dish white_p01,sio2,train,0.48184196523879397
sio2 all 20 dish white_p01_r0834,sio2 all 20 dish white_p01,sio2,train,0.4466960599869432
sio2 all 20 dish white_p01_r0835,sio2 all 20 dish white_p01,sio2,train,0.4419599556781008
sio2 all 20 dish white_p01_r0836,sio2 all 20 dish white_p01,sio2,train,0.4573691564441773
sio2 all 20 dish white_p01_r0837,sio2 all 20 dish white_p01,sio2,train,0.4745949454978827
sio2 all 20 dish white_p01_r0838,sio2 all 20 dish white_p01,sio2,train,0.4687669860840019
sio2 all 20 dish white_p01_r0839,sio2 all 20 dish white_p01,sio2,train,0.4705806134518727
sio2 all 20 dish white_p01_r0840,sio2 all 20 dish white_p01,sio2,train,0.48466413288199356
sio2 all 20 dish white_p01_r0841,sio2 all 20 dish white_p01,sio2,train,0.4805337955163454
sio2 all 20 dish white_p01_r0842,sio2 all 20 dish white_p01,sio2,train,0.4776342481021581
sio2 all 20 dish white_p01_r0843,sio2 all 20 dish white_p01,sio2,train,0.44599879112638224
sio2 all 20 dish white_p01_r0844,sio2 all 20 dish white_p01,sio2,train,0.4365769698937866
sio2 all 20 dish white_p01_r0845,sio2 all 20 dish white_p01,sio2,train,0.43276353713069726
sio2 all 20 dish white_p01_r0846,sio2 all 20 dish white_p01,sio2,train,0.43868707926245193
sio2 all 20 dish white_p01_r0847,sio2 all 20 dish white_p01,sio2,train,0.440730438339696
sio2 all 20 dish white_p01_r0848,sio2 all 20 dish white_p01,sio2,train,0.44539168966072784
sio2 all 20 dish white_p01_r0849,sio2 all 20 dish white_p01,sio2,train,0.45613713865317335
sio2 all 20 dish white_p01_r0850,sio2 all 20 dish white_p01,sio2,train,0.46497137444048864
sio2 all 20 dish white_p01_r0851,sio2 all 20 dish white_p01,sio2,train,0.46243839580414076
sio2 all 20 dish white_p01_r0852,sio2 all 20 dish white_p01,sio2,train,0.46292214879311017
sio2 all 20 dish white_p01_r0853,sio2 all 20 dish white_p01,sio2,train,0.5288820716305482
sio2 all 20 dish white_p01_r0854,sio2 all 20 dish white_p01,sio2,train,0.5412180909568918
sio2 all 20 dish white_p01_r0855,sio2 all 20 dish white_p01,sio2,train,0.4767763370995037
sio2 all 20 dish white_p01_r0856,sio2 all 20 dish white_p01,sio2,train,0.4676767081523156
sio2 all 20 dish white_p01_r0857,sio2 all 20 dish white_p01,sio2,train,0.47121085328371126
sio2 all 20 dish white_p01_r0858,sio2 all 20 dish white_p01,sio2,train,0.43537240487929457
sio2 all 20 dish white_p01_r0859,sio2 all 20 dish white_p01,sio2,train,0.42681506964468585
sio2 all 20 dish white_p01_r0860,sio2 all 20 dish white_p01,sio2,train,0.43574934682372135
sio2 all 20 dish white_p01_r0861,sio2 all 20 dish white_p01,sio2,train,0.46351477184415907
sio2 all 20 dish white_p01_r0862,sio2 all 20 dish white_p01,sio2,train,0.49133078246791806
sio2 all 20 dish white_p01_r0863,sio2 all 20 dish white_p01,sio2,train,0.4892217242247737
sio2 all 20 dish white_p01_r0864,sio2 all 20 dish white_p01,sio2,train,0.4976779018660734
sio2 all 20 dish white_p01_r0865,sio2 all 20 dish white_p01,sio2,train,0.5074060711640356
sio2 all 20 dish white_p01_r0866,sio2 all 20 dish white_p01,sio2,train,0.497253978852591
sio2 all 20 dish white_p01_r0867,sio2 all 20 dish white_p01,sio2,train,0.46543235733115185
sio2 all 20 dish white_p01_r0868,sio2 all 20 dish white_p01,sio2,train,0.4453220753023216
sio2 all 20 dish white_p01_r0869,sio2 all 20 dish white_p01,sio2,train,0.43001609873128216
sio2 all 20 dish white_p01_r0870,sio2 all 20 dish white_p01,sio2,train,0.4261085487655609
sio2 all 20 dish white_p01_r0871,sio2 all 20 dish white_p01,sio2,train,0.43559802620387755
sio2 all 20 dish white_p01_r0872,sio2 all 20 dish white_p01,sio2,train,0.42927660055591904
sio2 all 20 dish white_p01_r0873,sio2 all 20 dish white_p01,sio2,train,0.4406717524355792
sio2 all 20 dish white_p01_r0874,sio2 all 20 dish white_p01,sio2,train,0.4474842032923121
sio2 all 20 dish white_p01_r0875,sio2 all 20 dish white_p01,sio2,train,0.4616313306999059
sio2 all 20 dish white_p01_r0876,sio2 all 20 dish white_p01,sio2,train,0.4649935713430005
sio2 all 20 dish white_p01_r0877,sio2 all 20 dish white_p01,sio2,train,0.46100071534917925
sio2 all 20 dish white_p01_r0878,sio2 all 20 dish white_p01,sio2,train,0.5262835035284195
sio2 all 20 dish white_p01_r0879,sio2 all 20 dish white_p01,sio2,train,0.5807552667053182
sio2 all 20 dish white_p01_r0880,sio2 all 20 dish white_p01,sio2,train,0.5098037766613861
sio2 all 20 dish white_p01_r0881,sio2 all 20 dish white_p01,sio2,train,0.45601500021055974
sio2 all 20 dish white_p01_r0882,sio2 all 20 dish white_p01,sio2,train,0.4707384642599845
sio2 all 20 dish white_p01_r0883,sio2 all 20 dish white_p01,sio2,train,0.46661863606776166
sio2 all 20 dish white_p01_r0884,sio2 all 20 dish white_p01,sio2,train,0.4434153327389857
sio2 all 20 dish white_p01_r0885,sio2 all 20 dish white_p01,sio2,train,0.4341538515222674
sio2 all 20 dish white_p01_r0886,sio2 all 20 dish white_p01,sio2,train,0.44850930226110375
sio2 all 20 dish white_p01_r0887,sio2 all 20 dish white_p01,sio2,train,0.475419136271763
sio2 all 20 dish white_p01_r0888,sio2 all 20 dish white_p01,sio2,train,0.4899746001863436
sio2 all 20 dish white_p01_r0889,sio2 all 20 dish white_p01,sio2,train,0.4980494355671066
sio2 all 20 dish white_p01_r0890,sio2 all 20 dish white_p01,sio2,train,0.5001827950962975
sio2 all 20 dish white_p01_r0891,sio2 all 20 dish white_p01,sio2,train,0.510931635419455
sio2 all 20 dish white_p01_r0892,sio2 all 20 dish white_p01,sio2,train,0.506133005615712
sio2 all 20 dish white_p01_r0893,sio2 all 20 dish white_p01,sio2,train,0.4665188137999442
sio2 all 20 dish white_p01_r0894,sio2 all 20 dish white_p01,sio2,train,0.4357763609762169
sio2 all 20 dish white_p01_r0895,sio2 all 20 dish white_p01,sio2,train,0.4062709609990339
sio2 all 20 dish white_p01_r0896,sio2 all 20 dish white_p01,sio2,train,0.4143848045220758
sio2 all 20 dish white_p01_r0897,sio2 all 20 dish white_p01,sio2,train,0.4168763470843108
sio2 all 20 dish white_p01_r0898,sio2 all 20 dish white_p01,sio2,train,0.4235793649844654
sio2 all 20 dish white_p01_r0899,sio2 all 20 dish white_p01,sio2,train,0.4330884706591413
sio2 all 20 dish white_p01_r0900,sio2 all 20 dish white_p01,sio2,train,0.4410134778010248
sio2 all 20 dish white_p01_r0901,sio2 all 20 dish white_p01,sio2,train,0.44463301967386126
sio2 all 20 dish white_p01_r0902,sio2 all 20 dish white_p01,sio2,train,0.4454503035468321
sio2 all 20 dish white_p01_r0903,sio2 all 20 dish white_p01,sio2,train,0.45127260607908865
sio2 all 20 dish white_p01_r0904,sio2 all 20 dish white_p01,sio2,train,0.46951539330561753
sio2 all 20 dish white_p01_r0905,sio2 all 20 dish white_p01,sio2,train,0.5428177558382541
sio2 all 20 dish white_p01_r0906,sio2 all 20 dish white_p01,sio2,train,0.5062048602315438
sio2 all 20 dish white_p01_r0907,sio2 all 20 dish white_p01,sio2,train,0.4570203120302995
sio2 all 20 dish white_p01_r0908,sio2 all 20 dish white_p01,sio2,train,0.45892543687088566
sio2 all 20 dish white_p01_r0909,sio2 all 20 dish white_p01,sio2,train,0.5096173525277322
sio2 all 20 dish white_p01_r0910,sio2 all 20 dish white_p01,sio2,train,0.5959526370317229
sio2 all 20 dish white_p01_r0911,sio2 all 20 dish white_p01,sio2,train,0.5421253072997004
sio2 all 20 dish white_p01_r0912,sio2 all 20 dish white_p01,sio2,train,0.46306629102624036
sio2 all 20 dish white_p01_r0913,sio2 all 20 dish white_p01,sio2,train,0.4422367728230977
sio2 all 20 dish white_p01_r0914,sio2 all 20 dish white_p01,sio2,train,0.44950167222357734
sio2 all 20 dish white_p01_r0915,sio2 all 20 dish white_p01,sio2,train,0.46977273903185474
sio2 all 20 dish white_p01_r0916,sio2 all 20 dish white_p01,sio2,train,0.4816931367293934
sio2 all 20 dish white_p01_r0917,sio2 all 20 dish white_p01,sio2,train,0.49337324821087886
sio2 all 20 dish white_p01_r0918,sio2 all 20 dish white_p01,sio2,train,0.4953247377228711
sio2 all 20 dish white_p01_r0919,sio2 all 20 dish white_p01,sio2,train,0.49758493303245277
sio2 all 20 dish white_p01_r0920,sio2 all 20 dish white_p01,sio2,train,0.4988711572170602
sio2 all 20 dish white_p01_r0921,sio2 all 20 dish white_p01,sio2,train,0.4795362783459392
sio2 all 20 dish white_p01_r0922,sio2 all 20 dish white_p01,sio2,train,0.43255634854280617
sio2 all 20 dish white_p01_r0923,sio2 all 20 dish white_p01,sio2,train,0.4091101731060036
sio2 all 20 dish white_p01_r0924,sio2 all 20 dish white_p01,sio2,train,0.40627611788916446
sio2 all 20 dish white_p01_r0925,sio2 all 20 dish white_p01,sio2,train,0.41961420776672087
sio2 all 20 dish white_p01_r0926,sio2 all 20 dish white_p01,sio2,train,0.4208769184596326
sio2 all 20 dish white_p01_r0927,sio2 all 20 dish white_p01,sio2,train,0.43268602100719694
sio2 all 20 dish white_p01_r0928,sio2 all 20 dish white_p01,sio2,train,0.4285838058433572
sio2 all 20 dish white_p01_r0929,sio2 all 20 dish white_p01,sio2,train,0.42557843196876294
sio2 all 20 dish white_p01_r0930,sio2 all 20 dish white_p01,sio2,train,0.6464232070687791
sio2 all 20 dish white_p01_r0931,sio2 all 20 dish white_p01,sio2,train,0.6804637943066948
sio2 all 20 dish white_p01_r0932,sio2 all 20 dish white_p01,sio2,train,0.5635253243155601
sio2 all 20 dish white_p01_r0933,sio2 all 20 dish white_p01,sio2,train,0.4574471149629699
sio2 all 20 dish white_p01_r0934,sio2 all 20 dish white_p01,sio2,train,0.4577926164445213
sio2 all 20 dish white_p01_r0935,sio2 all 20 dish white_p01,sio2,train,0.45560310850787544
sio2 all 20 dish white_p01_r0936,sio2 all 20 dish white_p01,sio2,train,0.4605421594465132
sio2 all 20 dish white_p01_r0937,sio2 all 20 dish white_p01,sio2,train,0.4663331685069079
sio2 all 20 dish white_p01_r0938,sio2 all 20 dish white_p01,sio2,train,0.5700543163006074
sio2 all 20 dish white_p01_r0939,sio2 all 20 dish white_p01,sio2,train,0.5938953308846152
sio2 all 20 dish white_p01_r0940,sio2 all 20 dish white_p01,sio2,train,0.5406148316865962
sio2 all 20 dish white_p01_r0941,sio2 all 20 dish white_p01,sio2,train,0.45952333987547245
sio2 all 20 dish white_p01_r0942,sio2 all 20 dish white_p01,sio2,train,0.44329761449644045
sio2 all 20 dish white_p01_r0943,sio2 all 20 dish white_p01,sio2,train,0.4389373150759966
sio2 all 20 dish white_p01_r0944,sio2 all 20 dish white_p01,sio2,train,0.455076265724559
sio2 all 20 dish white_p01_r0945,sio2 all 20 dish white_p01,sio2,train,0.4719005335953332
sio2 all 20 dish white_p01_r0946,sio2 all 20 dish white_p01,sio2,train,0.46155317301992
sio2 all 20 dish white_p01_r0947,sio2 all 20 dish white_p01,sio2,train,0.46331458489352517
sio2 all 20 dish white_p01_r0948,sio2 all 20 dish white_p01,sio2,train,0.46714666529819426
sio2 all 20 dish white_p01_r0949,sio2 all 20 dish white_p01,sio2,train,0.4678777084979218
sio2 all 20 dish white_p01_r0950,sio2 all 20 dish white_p01,sio2,train,0.4725019230768311
sio2 all 20 dish white_p01_r0951,sio2 all 20 dish white_p01,sio2,train,0.4371331880192751
sio2 all 20 dish white_p01_r0952,sio2 all 20 dish white_p01,sio2,train,0.4236117550869171
sio2 all 20 dish white_p01_r0953,sio2 all 20 dish white_p01,sio2,train,0.4153574625852766
sio2 all 20 dish white_p01_r0954,sio2 all 20 dish white_p01,sio2,train,0.4091020607285012
sio2 all 20 dish white_p01_r0955,sio2 all 20 dish white_p01,sio2,train,0.422276568340699
sio2 all 20 dish white_p01_r0956,sio2 all 20 dish white_p01,sio2,train,0.4236950714401709
sio2 all 20 dish white_p01_r0957,sio2 all 20 dish white_p01,sio2,train,0.42836328899066045
sio2 all 20 dish white_p01_r0958,sio2 all 20 dish white_p01,sio2,train,0.42820908222367887
sio2 all 20 dish white_p01_r0959,sio2 all 20 dish white_p01,sio2,train,0.6749408413450969
sio2 all 20 dish white_p01_r0960,sio2 all 20 dish white_p01,sio2,train,0.7052170522864619
sio2 all 20 dish white_p01_r0961,sio2 all 20 dish white_p01,sio2,train,0.5838890040359862
sio2 all 20 dish white_p01_r0962,sio2 all 20 dish white_p01,sio2,train,0.43102485987181827
sio2 all 20 dish white_p01_r0963,sio2 all 20 dish white_p01,sio2,train,0.4271496400854231
sio2 all 20 dish white_p01_r0964,sio2 all 20 dish white_p01,sio2,train,0.4383818215776854
sio2 all 20 dish white_p01_r0965,sio2 all 20 dish white_p01,sio2,train,0.4574458697970202
sio2 all 20 dish white_p01_r0966,sio2 all 20 dish white_p01,sio2,train,0.47322738838446204
sio2 all 20 dish white_p01_r0967,sio2 all 20 dish white_p01,sio2,train,0.5349198443452677
sio2 all 20 dish white_p01_r0968,sio2 all 20 dish white_p01,sio2,train,0.5691893823578562
sio2 all 20 dish white_p01_r0969,sio2 all 20 dish white_p01,sio2,train,0.5345334184210276
sio2 all 20 dish white_p01_r0970,sio2 all 20 dish white_p01,sio2,train,0.47672836432902727
sio2 all 20 dish white_p01_r0971,sio2 all 20 dish white_p01,sio2,train,0.44857548696348953
sio2 all 20 dish white_p01_r0972,sio2 all 20 dish white_p01,sio2,train,0.44946546087004596
sio2 all 20 dish white_p01_r0973,sio2 all 20 dish white_p01,sio2,train,0.4435266839068683
sio2 all 20 dish white_p01_r0974,sio2 all 20 dish white_p01,sio2,train,0.44583948374301374
sio2 all 20 dish white_p01_r0975,sio2 all 20 dish white_p01,sio2,train,0.4520160176505235
sio2 all 20 dish white_p01_r0976,sio2 all 20 dish white_p01,sio2,train,0.46621901881717404
sio2 all 20 dish white_p01_r0977,sio2 all 20 dish white_p01,sio2,train,0.46478633079058795
sio2 all 20 dish white_p01_r0978,sio2 all 20 dish white_p01,sio2,train,0.45376625812139443
sio2 all 20 dish white_p01_r0979,sio2 all 20 dish white_p01,sio2,train,0.45516861157078387
sio2 all 20 dish white_p01_r0980,sio2 all 20 dish white_p01,sio2,train,0.4614546290874083
sio2 all 20 dish white_p01_r0981,sio2 all 20 dish white_p01,sio2,train,0.45173602392907697
sio2 all 20 dish white_p01_r0982,sio2 all 20 dish white_p01,sio2,train,0.4392975291190656
sio2 all 20 dish white_p01_r0983,sio2 all 20 dish white_p01,sio2,train,0.4225992000803927
sio2 all 20 dish white_p01_r0984,sio2 all 20 dish white_p01,sio2,train,0.406864204864366
sio2 all 20 dish white_p01_r0985,sio2 all 20 dish white_p01,sio2,train,0.4240152799727669
sio2 all 20 dish white_p01_r0986,sio2 all 20 dish white_p01,sio2,train,0.4203465282342393
