region_id,area,perimeter,compactness,centroid_row,centroid_col,mean_reflectance,mean_snv,spectral_variance,baseline_distance,mean_anomaly,pca_1,pca_2,pca_3
1,183,105.12489168102786,0.20808933922128883,84.93442622950819,59.114754098360656,0.05464423447847366,0.0,0.008742447782448388,950.0602989289254,0.6598257035300215,-12.312481281764512,-4.172932413664025,-1.2581070990603278
2,28,14.899494936611667,1.5849837043894535,78.92857142857143,73.0,0.05510026961565018,0.0,0.003782725014681975,1069.8711091901578,0.6506358885285882,-11.75956660947919,-5.275232071876953,-0.7856321136268578
