roi_id,r0,r1,c0,c1,coverage,spectral_variance,mean_reflectance
sio2 all 20 dish white_p01_r0051,32,40,44,52,1.0,2.3202823633724956e-06,0.038360817550728794
sio2 all 20 dish white_p01_r0052,32,40,48,56,1.0,2.4411322625125512e-06,0.03816001397130974
sio2 all 20 dish white_p01_r0053,32,40,52,60,1.0,2.6152846234781183e-06,0.03822689550588277
sio2 all 20 dish white_p01_r0054,32,40,56,64,1.0,2.725063930387024e-06,0.038453608701611526
sio2 all 20 dish white_p01_r0055,32,40,60,68,1.0,7.562598025704698e-06,0.03943772395194537
sio2 all 20 dish white_p01_r0056,32,40,64,72,0.90625,0.00013513856002420825,0.046425076015800475
sio2 all 20 dish white_p01_r0057,32,40,148,156,0.953125,8.673485222777995e-05,0.03881870159584512
sio2 all 20 dish white_p01_r0058,32,40,152,160,1.0,5.4024093114557365e-06,0.03585460497373603
sio2 all 20 dish white_p01_r0059,32,40,156,164,1.0,1.5472476992501036e-05,0.03647931343017571
sio2 all 20 dish white_p01_r0060,32,40,160,168,1.0,3.5158683896111384e-05,0.03871108494244436
sio2 all 20 dish white_p01_r0061,32,40,164,172,1.0,5.007388706779447e-05,0.04324718502684156
sio2 all 20 dish white_p01_r0062,32,40,168,176,1.0,3.5309249249650904e-05,0.046515054478250405
sio2 all 20 dish white_p01_r0063,32,40,172,180,0.90625,8.387535374080182e-05,0.042224854843043225
sio2 all 20 dish white_p01_r0064,36,44,24,32,1.0,1.6400746532103563e-05,0.034030358264574345
sio2 all 20 dish white_p01_r0065,36,44,28,36,1.0,5.7785173050297955e-06,0.036407214676969016
sio2 all 20 dish white_p01_r0066,36,44,32,40,1.0,3.357403101990197e-06,0.03768741636009545
sio2 all 20 dish white_p01_r0067,36,44,36,44,1.0,2.230496091583598e-06,0.03826882801399453
sio2 all 20 dish white_p01_r0068,36,44,40,48,1.0,2.1672756702724677e-06,0.03808169925977298
sio2 all 20 dish white_p01_r0069,36,44,44,52,1.0,2.186858937399183e-06,0.03775124109786327
sio2 all 20 dish white_p01_r0070,36,44,48,56,1.0,2.399728500407304e-06,0.03778157530905532
sio2 all 20 dish white_p01_r0071,36,44,52,60,1.0,2.659564004303722e-06,0.03809473727798813
sio2 all 20 dish white_p01_r0072,36,44,56,64,1.0,2.677226961809393e-06,0.03809213325285404
sio2 all 20 dish white_p01_r0073,36,44,60,68,1.0,1.6045835740582207e-05,0.04001888125916205
sio2 all 20 dish white_p01_r0074,36,44,64,72,0.984375,9.198338619180888e-05,0.04732016715096316
sio2 all 20 dish white_p01_r0075,36,44,148,156,1.0,7.962745792619074e-06,0.03582814357034895
sio2 all 20 dish white_p01_r0076,36,44,152,160,1.0,7.283917371496392e-06,0.03520660345614772
sio2 all 20 dish white_p01_r0077,36,44,156,164,1.0,4.187200220753887e-05,0.038789102398229525
sio2 all 20 dish white_p01_r0078,36,44,160,168,1.0,3.949790745962575e-05,0.043449049455736445
sio2 all 20 dish white_p01_r0079,36,44,164,172,1.0,1.980591858129028e-05,0.04624285509213086
sio2 all 20 dish white_p01_r0080,36,44,168,176,1.0,4.162314644717359e-05,0.04408240484047739
sio2 all 20 dish white_p01_r0081,36,44,172,180,1.0,5.1116535031560576e-05,0.03677870671327777
sio2 all 20 dish white_p01_r0082,36,44,176,184,1.0,4.466629268836797e-05,0.03495732364191517
sio2 all 20 dish white_p01_r0083,36,44,180,188,0.921875,0.00010318125280038418,0.03937539534519397
sio2 all 20 dish white_p01_r0084,40,48,20,28,0.953125,1.1364208497166685e-05,0.03266114053615621
sio2 all 20 dish white_p01_r0085,40,48,24,32,1.0,1.0221012605544759e-05,0.034128172685518994
sio2 all 20 dish white_p01_r0086,40,48,28,36,1.0,4.673012591825475e-06,0.036007371976195836
sio2 all 20 dish white_p01_r0087,40,48,32,40,1.0,3.209871561208073e-06,0.03709923019284691
sio2 all 20 dish white_p01_r0088,40,48,36,44,1.0,2.1655214916535897e-06,0.03764496473625973
sio2 all 20 dish white_p01_r0089,40,48,40,48,1.0,2.2226787156779553e-06,0.03767073944357855
sio2 all 20 dish white_p01_r0090,40,48,44,52,1.0,2.629615584113387e-06,0.03773681827160409
sio2 all 20 dish white_p01_r0091,40,48,48,56,1.0,2.9589210572923613e-06,0.038148351839976384
sio2 all 20 dish white_p01_r0092,40,48,52,60,1.0,3.0796040219628696e-06,0.03804143314146588
sio2 all 20 dish white_p01_r0093,40,48,56,64,1.0,4.109618769376135e-06,0.0378972354258748
sio2 all 20 dish white_p01_r0094,40,48,60,68,1.0,2.282542681546101e-05,0.04112475231801539
sio2 all 20 dish white_p01_r0095,40,48,64,72,1.0,3.562126628863897e-05,0.04751863249815904
sio2 all 20 dish white_p01_r0096,40,48,148,156,1.0,4.4648023619414055e-06,0.034689697385867864
sio2 all 20 dish white_p01_r0097,40,48,152,160,1.0,1.2593066608530341e-05,0.03519755405934718
sio2 all 20 dish white_p01_r0098,40,48,156,164,1.0,4.24246146777301e-05,0.04038146218419817
sio2 all 20 dish white_p01_r0099,40,48,160,168,1.0,1.288212304871064e-05,0.04550378797373028
sio2 all 20 dish white_p01_r0100,40,48,164,172,1.0,4.461348994859709e-06,0.047164154422439465
sio2 all 20 dish white_p01_r0101,40,48,168,176,1.0,5.535207839379504e-05,0.0430554761787791
sio2 all 20 dish white_p01_r0102,40,48,172,180,1.0,5.049960865432117e-05,0.034641264028241824
sio2 all 20 dish white_p01_r0103,40,48,176,184,1.0,4.625728718234381e-06,0.0309272505166012
sio2 all 20 dish white_p01_r0104,40,48,180,188,1.0,2.083870946907439e-05,0.03226679473933016
sio2 all 20 dish white_p01_r0105,40,48,184,192,1.0,8.226767677963295e-05,0.03578266748156366
sio2 all 20 dish white_p01_r0106,40,48,188,196,0.90625,0.00011371609502088449,0.040331648320668184
sio2 all 20 dish white_p01_r0107,44,52,16,24,0.953125,3.09953842462987e-05,0.03043266301712004
sio2 all 20 dish white_p01_r0108,44,52,20,28,1.0,9.573614660045893e-06,0.031010850872741084
sio2 all 20 dish white_p01_r0109,44,52,24,32,1.0,8.530855186887037e-06,0.033332152080192495
sio2 all 20 dish white_p01_r0110,44,52,28,36,1.0,5.0757960127256185e-06,0.03542080153716687
sio2 all 20 dish white_p01_r0111,44,52,32,40,1.0,3.2320580800299332e-06,0.03661729401277278
sio2 all 20 dish white_p01_r0112,44,52,36,44,1.0,2.3692036722398847e-06,0.037006560461377284
sio2 all 20 dish white_p01_r0113,44,52,40,48,1.0,2.797992406427287e-06,0.03729407474966141
sio2 all 20 dish white_p01_r0114,44,52,44,52,1.0,3.0249831872155516e-06,0.0380311989837321
sio2 all 20 dish white_p01_r0115,44,52,48,56,1.0,3.1448212423421324e-06,0.03867467297901903
sio2 all 20 dish white_p01_r0116,44,52,52,60,1.0,4.733869296978653e-06,0.03779885184335628
sio2 all 20 dish white_p01_r0117,44,52,56,64,1.0,9.05223269797503e-06,0.037957467637224046
sio2 all 20 dish white_p01_r0118,44,52,60,68,1.0,2.2421055001122974e-05,0.042093136974747376
sio2 all 20 dish white_p01_r0119,44,52,64,72,1.0,1.867439660837826e-05,0.04745349406100536
sio2 all 20 dish white_p01_r0120,44,52,68,76,0.890625,0.00013936929690441723,0.05564935431007776
sio2 all 20 dish white_p01_r0121,44,52,148,156,1.0,4.25708123873048e-06,0.033573600133930355
sio2 all 20 dish white_p01_r0122,44,52,152,160,1.0,1.2994017415435758e-05,0.03345491893192653
sio2 all 20 dish white_p01_r0123,44,52,156,164,1.0,5.239071350413288e-05,0.03635979389717172
sio2 all 20 dish white_p01_r0124,44,52,160,168,1.0,6.482141271026083e-05,0.0404204820565675
sio2 all 20 dish white_p01_r0125,44,52,164,172,1.0,5.577817564406442e-05,0.04266919674805684
sio2 all 20 dish white_p01_r0126,44,52,168,176,1.0,9.303450531418172e-05,0.038565882060220186
sio2 all 20 dish white_p01_r0127,44,52,172,180,1.0,4.4507175430614e-05,0.03156281459480958
sio2 all 20 dish white_p01_r0128,44,52,176,184,1.0,3.639073903202031e-06,0.029323383936658707
sio2 all 20 dish white_p01_r0129,44,52,180,188,1.0,4.454259617101162e-06,0.03001516345183673
sio2 all 20 dish white_p01_r0130,44,52,184,192,1.0,1.8625123210859486e-05,0.031732271299470476
sio2 all 20 dish white_p01_r0131,44,52,188,196,1.0,6.682408503554448e-05,0.03683723111941033
sio2 all 20 dish white_p01_r0132,44,52,192,200,1.0,6.631079572757673e-05,0.0446384218210578
sio2 all 20 dish white_p01_r0133,44,52,196,204,0.90625,9.525021805414798e-05,0.04470740376633886
sio2 all 20 dish white_p01_r0134,48,56,16,24,1.0,5.5719236832122576e-06,0.028604967510055368
sio2 all 20 dish white_p01_r0135,48,56,20,28,1.0,7.47458214607715e-06,0.030210002029869336
sio2 all 20 dish white_p01_r0136,48,56,24,32,1.0,7.449518639659365e-06,0.03258374469103187
sio2 all 20 dish white_p01_r0137,48,56,28,36,1.0,5.1557147465770975e-06,0.03479622877122656
sio2 all 20 dish white_p01_r0138,48,56,32,40,1.0,3.2549047107587873e-06,0.036176744095588284
sio2 all 20 dish white_p01_r0139,48,56,36,44,1.0,2.389885615499513e-06,0.03647350603690853
sio2 all 20 dish white_p01_r0140,48,56,40,48,1.0,2.7550364726537524e-06,0.036854650375447356
sio2 all 20 dish white_p01_r0141,48,56,44,52,1.0,3.1811017942448644e-06,0.037660411991111725
sio2 all 20 dish white_p01_r0142,48,56,48,56,1.0,4.2553498672743585e-06,0.037809541764261864
sio2 all 20 dish white_p01_r0143,48,56,52,60,1.0,4.7648831172905615e-06,0.036959748020471576
sio2 all 20 dish white_p01_r0144,48,56,56,64,1.0,1.7115735643594073e-05,0.03866197230523499
sio2 all 20 dish white_p01_r0145,48,56,60,68,1.0,1.6203708396675206e-05,0.04319807742560373
sio2 all 20 dish white_p01_r0146,48,56,64,72,1.0,1.434465108673692e-05,0.047284384954422456
sio2 all 20 dish white_p01_r0147,48,56,68,76,0.984375,8.649239770914024e-05,0.053928503474971426
sio2 all 20 dish white_p01_r0148,48,56,144,152,0.953125,8.781569160261475e-05,0.03662014032639335
sio2 all 20 dish white_p01_r0149,48,56,148,156,1.0,3.8392740023573464e-06,0.032428045293552366
sio2 all 20 dish white_p01_r0150,48,56,152,160,1.0,3.2920270660768925e-06,0.03128312543304902
sio2 all 20 dish white_p01_r0151,48,56,156,164,1.0,1.0426360057002762e-05,0.03120409640199266
sio2 all 20 dish white_p01_r0152,48,56,160,168,1.0,4.303797205445919e-05,0.03222892146884235
sio2 all 20 dish white_p01_r0153,48,56,164,172,1.0,7.241172137252658e-05,0.03287483388955967
sio2 all 20 dish white_p01_r0154,48,56,168,176,1.0,5.3855392823573175e-05,0.03052074083911504
sio2 all 20 dish white_p01_r0155,48,56,172,180,1.0,8.218065166931362e-06,0.0279726553877637
sio2 all 20 dish white_p01_r0156,48,56,176,184,1.0,3.1683282380947944e-06,0.028056695094533738
sio2 all 20 dish white_p01_r0157,48,56,180,188,1.0,2.6456420285335518e-05,0.03050797395038453
sio2 all 20 dish white_p01_r0158,48,56,184,192,1.0,9.18628660456919e-05,0.036286245734880145
sio2 all 20 dish white_p01_r0159,48,56,188,196,1.0,8.37872320536383e-05,0.04286503584254532
sio2 all 20 dish white_p01_r0160,48,56,192,200,1.0,3.64043923074674e-05,0.045157280563543824
sio2 all 20 dish white_p01_r0161,48,56,196,204,1.0,9.919717115749348e-05,0.038958898556637464
sio2 all 20 dish white_p01_r0162,48,56,200,208,0.984375,2.795335454545314e-05,0.03186433702252889
sio2 all 20 dish white_p01_r0163,48,56,204,212,0.859375,1.0253187885395298e-05,0.03049516778876395
sio2 all 20 dish white_p01_r0164,52,60,12,20,0.921875,4.191066419140921e-06,0.02770316477686757
sio2 all 20 dish white_p01_r0165,52,60,16,24,1.0,5.3823258146754376e-06,0.028235029458592877
sio2 all 20 dish white_p01_r0166,52,60,20,28,1.0,7.489398201657054e-06,0.030273672896624162
sio2 all 20 dish white_p01_r0167,52,60,24,32,1.0,6.347746321765421e-06,0.03229975368281264
sio2 all 20 dish white_p01_r0168,52,60,28,36,1.0,4.847203273906944e-06,0.03401015544473514
sio2 all 20 dish white_p01_r0169,52,60,32,40,1.0,3.715635962183681e-06,0.03556761451924802
sio2 all 20 dish white_p01_r0170,52,60,36,44,1.0,2.867616086785833e-06,0.03614918599727047
sio2 all 20 dish white_p01_r0171,52,60,40,48,1.0,3.1036099174967383e-06,0.036253531546874475
sio2 all 20 dish white_p01_r0172,52,60,44,52,1.0,3.402050660275705e-06,0.03675134176280071
sio2 all 20 dish white_p01_r0173,52,60,48,56,1.0,3.953587900310234e-06,0.0364000231114338
sio2 all 20 dish white_p01_r0174,52,60,52,60,1.0,7.398450768002097e-06,0.03651372057712713
sio2 all 20 dish white_p01_r0175,52,60,56,64,1.0,2.3184413496804834e-05,0.04010321297482645
sio2 all 20 dish white_p01_r0176,52,60,60,68,1.0,9.513753223230919e-06,0.04436097375352101
sio2 all 20 dish white_p01_r0177,52,60,64,72,1.0,1.4421346338747056e-05,0.047617491947221875
sio2 all 20 dish white_p01_r0178,52,60,68,76,1.0,3.0229167495047777e-05,0.0525289837119398
sio2 all 20 dish white_p01_r0179,52,60,144,152,1.0,4.1776804690695026e-05,0.034310564493850206
sio2 all 20 dish white_p01_r0180,52,60,148,156,1.0,3.6395116709353897e-06,0.03138198557805548
sio2 all 20 dish white_p01_r0181,52,60,152,160,1.0,2.8027382031592202e-06,0.030184385945137896
sio2 all 20 dish white_p01_r0182,52,60,156,164,1.0,3.8306888827890685e-06,0.029172062219436422
sio2 all 20 dish white_p01_r0183,52,60,160,168,1.0,5.2153183670231495e-06,0.02769136056959307
sio2 all 20 dish white_p01_r0184,52,60,164,172,1.0,3.8084402420683567e-06,0.026551917267029303
sio2 all 20 dish white_p01_r0185,52,60,168,176,1.0,2.925490708213275e-06,0.026283791861850384
sio2 all 20 dish white_p01_r0186,52,60,172,180,1.0,2.6407772396467104e-06,0.02643527011579779
sio2 all 20 dish white_p01_r0187,52,60,176,184,1.0,4.428401893654538e-06,0.027222738241704705
sio2 all 20 dish white_p01_r0188,52,60,180,188,1.0,5.5169421550824216e-05,0.032017768271113196
sio2 all 20 dish white_p01_r0189,52,60,184,192,1.0,7.07467652307604e-05,0.040929822607161784
sio2 all 20 dish white_p01_r0190,52,60,188,196,1.0,1.0513142198718941e-05,0.0467987540640344
sio2 all 20 dish white_p01_r0191,52,60,192,200,1.0,3.4228321004919814e-05,0.04517400597036304
sio2 all 20 dish white_p01_r0192,52,60,196,204,1.0,9.769976705174497e-05,0.03648225023774798
sio2 all 20 dish white_p01_r0193,52,60,200,208,1.0,1.629228660774289e-05,0.029159335560508814
sio2 all 20 dish white_p01_r0194,52,60,204,212,1.0,5.331408325604397e-06,0.027990444079752468
sio2 all 20 dish white_p01_r0195,52,60,208,216,0.984375,8.930860970320478e-06,0.028306875083587976
sio2 all 20 dish white_p01_r0196,52,60,212,220,0.859375,1.2640392621928878e-05,0.02848292519126874
sio2 all 20 dish white_p01_r0197,56,64,8,16,0.890625,9.652878096493027e-05,0.02959695335060623
sio2 all 20 dish white_p01_r0198,56,64,12,20,1.0,3.2952441607196264e-06,0.02685639016575764
sio2 all 20 dish white_p01_r0199,56,64,16,24,1.0,6.236799094030262e-06,0.028044495993936033
sio2 all 20 dish white_p01_r0200,56,64,20,28,1.0,9.75882034826078e-06,0.030850811713168214
sio2 all 20 dish white_p01_r0201,56,64,24,32,1.0,6.55318247267875e-06,0.03261192534757556
sio2 all 20 dish white_p01_r0202,56,64,28,36,1.0,4.262158959117458e-06,0.03345744194368225
sio2 all 20 dish white_p01_r0203,56,64,32,40,1.0,7.465208248999241e-06,0.03576214727011379
sio2 all 20 dish white_p01_r0204,56,64,36,44,1.0,7.100008826442918e-06,0.037370309258725254
sio2 all 20 dish white_p01_r0205,56,64,40,48,1.0,6.158675848135001e-06,0.03717799200841224
sio2 all 20 dish white_p01_r0206,56,64,44,52,1.0,4.693865254611699e-06,0.036465157859412456
sio2 all 20 dish white_p01_r0207,56,64,48,56,1.0,3.979674154701076e-06,0.035633117108623415
sio2 all 20 dish white_p01_r0208,56,64,52,60,1.0,2.25081348686891e-05,0.03778228108625468
sio2 all 20 dish white_p01_r0209,56,64,56,64,1.0,2.1433790908071162e-05,0.042476744804409904
sio2 all 20 dish white_p01_r0210,56,64,60,68,1.0,8.369044018510802e-06,0.04547592715444523
sio2 all 20 dish white_p01_r0211,56,64,64,72,1.0,1.7635824367154553e-05,0.04843795469455765
sio2 all 20 dish white_p01_r0212,56,64,68,76,1.0,1.71318321180416e-05,0.052532272655080745
sio2 all 20 dish white_p01_r0213,56,64,72,80,0.921875,6.489507662330877e-05,0.058113614244200626
sio2 all 20 dish white_p01_r0214,56,64,144,152,1.0,8.922952437854832e-06,0.03188978938229001
sio2 all 20 dish white_p01_r0215,56,64,148,156,1.0,3.5452181685806934e-06,0.030108255080090737
sio2 all 20 dish white_p01_r0216,56,64,152,160,1.0,2.9494811587456134e-06,0.028951648103561187
sio2 all 20 dish white_p01_r0217,56,64,156,164,1.0,4.858639425460972e-06,0.02744800025849092
sio2 all 20 dish white_p01_r0218,56,64,160,168,1.0,3.9891007434944024e-06,0.025806035435458917
sio2 all 20 dish white_p01_r0219,56,64,164,172,1.0,2.541805216480814e-06,0.02517487685349179
sio2 all 20 dish white_p01_r0220,56,64,168,176,1.0,2.443589153366881e-06,0.025226579245853482
sio2 all 20 dish white_p01_r0221,56,64,172,180,1.0,2.6225804985167772e-06,0.025442648619688743
sio2 all 20 dish white_p01_r0222,56,64,176,184,1.0,4.685529195379154e-06,0.026128887450674293
sio2 all 20 dish white_p01_r0223,56,64,180,188,1.0,5.2671213454851855e-05,0.02986259148351625
sio2 all 20 dish white_p01_r0224,56,64,184,192,1.0,0.0001049831922079147,0.0365517615242619
sio2 all 20 dish white_p01_r0225,56,64,188,196,1.0,7.884198503465057e-05,0.042002938626257064
sio2 all 20 dish white_p01_r0226,56,64,192,200,1.0,8.110754742847475e-05,0.0408512476654346
sio2 all 20 dish white_p01_r0227,56,64,196,204,1.0,9.615588641629595e-05,0.03287456935667365
sio2 all 20 dish white_p01_r0228,56,64,200,208,1.0,1.4401614526923358e-05,0.02707916465103052
sio2 all 20 dish white_p01_r0229,56,64,204,212,1.0,3.6242182212187063e-06,0.02608941489174579
sio2 all 20 dish white_p01_r0230,56,64,208,216,1.0,3.523136118203663e-06,0.02606275932082929
sio2 all 20 dish white_p01_r0231,56,64,212,220,1.0,4.021737525041259e-06,0.026178955159363616
sio2 all 20 dish white_p01_r0232,56,64,216,224,0.984375,8.583497302738813e-06,0.026628959423140038
sio2 all 20 dish white_p01_r0233,60,68,8,16,0.96875,4.2695169474550486e-05,0.02904539729175507
sio2 all 20 dish white_p01_r0234,60,68,12,20,1.0,3.3997049036499664e-06,0.026494993143519552
sio2 all 20 dish white_p01_r0235,60,68,16,24,1.0,5.685730133443592e-06,0.02780718655326706
sio2 all 20 dish white_p01_r0236,60,68,20,28,1.0,9.610647185826695e-06,0.030295708637241354
sio2 all 20 dish white_p01_r0237,60,68,24,32,1.0,7.205832602391857e-06,0.03207116632069518
sio2 all 20 dish white_p01_r0238,60,68,28,36,1.0,5.345694979508864e-06,0.033158354499296605
sio2 all 20 dish white_p01_r0239,60,68,32,40,1.0,7.825518680623041e-06,0.035643102573571867
sio2 all 20 dish white_p01_r0240,60,68,36,44,1.0,6.101183219709728e-06,0.037760375786466564
sio2 all 20 dish white_p01_r0241,60,68,40,48,1.0,7.133173056738793e-06,0.038747756219499954
sio2 all 20 dish white_p01_r0242,60,68,44,52,1.0,9.332522867377424e-06,0.03781729847937585
sio2 all 20 dish white_p01_r0243,60,68,48,56,1.0,9.335801711412716e-06,0.03674107771034501
sio2 all 20 dish white_p01_r0244,60,68,52,60,1.0,2.3716563099515466e-05,0.03983012537635072
sio2 all 20 dish white_p01_r0245,60,68,56,64,1.0,9.13023816045566e-06,0.04332386230566816
sio2 all 20 dish white_p01_r0246,60,68,60,68,1.0,1.0584189795667168e-05,0.04517398094370539
sio2 all 20 dish white_p01_r0247,60,68,64,72,1.0,1.6921721778771285e-05,0.048456922561773544
sio2 all 20 dish white_p01_r0248,60,68,68,76,1.0,1.2137914997011924e-05,0.052230191807530586
sio2 all 20 dish white_p01_r0249,60,68,72,80,1.0,2.7981865347770544e-05,0.05596393968761324
sio2 all 20 dish white_p01_r0250,60,68,140,148,0.859375,0.00010901035656739353,0.03485273439812393
sio2 all 20 dish white_p01_r0251,60,68,144,152,1.0,4.399434759129073e-06,0.030126010840081666
sio2 all 20 dish white_p01_r0252,60,68,148,156,1.0,3.274070622847367e-06,0.02872815875399464
sio2 all 20 dish white_p01_r0253,60,68,152,160,1.0,4.370365588815963e-06,0.027395373624851622
sio2 all 20 dish white_p01_r0254,60,68,156,164,1.0,4.912733819788218e-06,0.025633886688321676
sio2 all 20 dish white_p01_r0255,60,68,160,168,1.0,2.824055842831965e-06,0.024346603766548732
sio2 all 20 dish white_p01_r0256,60,68,164,172,1.0,2.7166634262117716e-06,0.024076033352487737
sio2 all 20 dish white_p01_r0257,60,68,168,176,1.0,2.7516522259356195e-06,0.024151181522294826
sio2 all 20 dish white_p01_r0258,60,68,172,180,1.0,2.6460568421626213e-06,0.02438930369654485
sio2 all 20 dish white_p01_r0259,60,68,176,184,1.0,2.6963392104081086e-06,0.024879376200547042
sio2 all 20 dish white_p01_r0260,60,68,180,188,1.0,9.450867743206121e-06,0.02619297750087028
sio2 all 20 dish white_p01_r0261,60,68,184,192,1.0,4.732005572022275e-05,0.02848813483971347
sio2 all 20 dish white_p01_r0262,60,68,188,196,1.0,0.00010235178832680112,0.03151033807983918
sio2 all 20 dish white_p01_r0263,60,68,192,200,1.0,9.614348721201614e-05,0.031178325305900822
sio2 all 20 dish white_p01_r0264,60,68,196,204,1.0,3.712820298819491e-05,0.027124144003864988
sio2 all 20 dish white_p01_r0265,60,68,200,208,1.0,3.742968469570175e-06,0.024970932342580524
sio2 all 20 dish white_p01_r0266,60,68,204,212,1.0,3.1864596366765413e-06,0.02480170489558414
sio2 all 20 dish white_p01_r0267,60,68,208,216,1.0,3.0693329676307743e-06,0.024778682977425925
sio2 all 20 dish white_p01_r0268,60,68,212,220,1.0,2.9902119658460604e-06,0.02473673915376328
sio2 all 20 dish white_p01_r0269,60,68,216,224,1.0,3.377726510502212e-06,0.024725606405086337
sio2 all 20 dish white_p01_r0270,60,68,220,228,1.0,4.24068929194619e-06,0.02489964616037317
