roi_id,r0,r1,c0,c1,coverage,spectral_variance,mean_reflectance
sio2 all 20 dish white_p08_r0065,24,32,12,20,1.0,1.4426242870066996e-05,0.038493805415415645
sio2 all 20 dish white_p08_r0066,24,32,16,24,1.0,1.4936519722368377e-05,0.04228896340734651
sio2 all 20 dish white_p08_r0067,24,32,20,28,1.0,1.0936646484539057e-05,0.04605093930926282
sio2 all 20 dish white_p08_r0068,24,32,24,32,1.0,8.407806763428546e-06,0.049226174619275746
sio2 all 20 dish white_p08_r0069,24,32,28,36,1.0,7.879456355892337e-06,0.05218659702303131
sio2 all 20 dish white_p08_r0070,24,32,32,40,1.0,6.870580745714784e-06,0.054581192123615806
sio2 all 20 dish white_p08_r0071,24,32,36,44,1.0,8.748605906637734e-06,0.055047215480530924
sio2 all 20 dish white_p08_r0072,24,32,40,48,1.0,4.2136308907488515e-05,0.051277451947450335
sio2 all 20 dish white_p08_r0073,24,32,44,52,1.0,6.935942863568262e-05,0.04335145913130509
sio2 all 20 dish white_p08_r0074,24,32,48,56,1.0,3.368472669229242e-05,0.03587738765770502
sio2 all 20 dish white_p08_r0075,24,32,52,60,1.0,4.9336942977934605e-06,0.03241509552919639
sio2 all 20 dish white_p08_r0076,24,32,56,64,1.0,2.763984957005943e-06,0.031178365508378006
sio2 all 20 dish white_p08_r0077,24,32,60,68,1.0,5.075813825890964e-06,0.03105840522317377
sio2 all 20 dish white_p08_r0078,24,32,64,72,1.0,4.7355723857817895e-06,0.03188714875882508
sio2 all 20 dish white_p08_r0079,28,36,8,16,1.0,1.6864192591443573e-05,0.03451949514107556
sio2 all 20 dish white_p08_r0080,28,36,12,20,1.0,1.6778006452332515e-05,0.038408013219938156
sio2 all 20 dish white_p08_r0081,28,36,16,24,1.0,1.4487449443921528e-05,0.0424957344327532
sio2 all 20 dish white_p08_r0082,28,36,20,28,1.0,9.480160348448834e-06,0.045991160252012414
sio2 all 20 dish white_p08_r0083,28,36,24,32,1.0,7.330229331933251e-06,0.04871222598761688
sio2 all 20 dish white_p08_r0084,28,36,28,36,1.0,6.620822042921819e-06,0.051363863408674354
sio2 all 20 dish white_p08_r0085,28,36,32,40,1.0,4.2312350407443415e-06,0.05320399154803041
sio2 all 20 dish white_p08_r0086,28,36,36,44,1.0,1.6283177493592035e-05,0.052228417667806205
sio2 all 20 dish white_p08_r0087,28,36,40,48,1.0,6.571375025028062e-05,0.046153051314073816
sio2 all 20 dish white_p08_r0088,28,36,44,52,1.0,5.198054443845904e-05,0.03759497943002525
sio2 all 20 dish white_p08_r0089,28,36,48,56,1.0,8.621647614406544e-06,0.03299134555104793
sio2 all 20 dish white_p08_r0090,28,36,52,60,1.0,2.7128277986983617e-06,0.031862054459793815
sio2 all 20 dish white_p08_r0091,28,36,56,64,1.0,2.7304222241370756e-06,0.030802066841473894
sio2 all 20 dish white_p08_r0092,28,36,60,68,1.0,3.937259069514076e-06,0.030623023596659246
sio2 all 20 dish white_p08_r0093,28,36,64,72,1.0,4.626239893384501e-06,0.03168634656768378
sio2 all 20 dish white_p08_r0094,32,40,8,16,1.0,1.846381806143039e-05,0.03420183357919935
sio2 all 20 dish white_p08_r0095,32,40,12,20,1.0,1.646260824038077e-05,0.03820385000501971
sio2 all 20 dish white_p08_r0096,32,40,16,24,1.0,1.2890517592453966e-05,0.04194194231180736
sio2 all 20 dish white_p08_r0097,32,40,20,28,1.0,1.014714810193301e-05,0.04539156096107636
sio2 all 20 dish white_p08_r0098,32,40,24,32,1.0,9.828909138042252e-06,0.0486631655383826
sio2 all 20 dish white_p08_r0099,32,40,28,36,1.0,6.7407795665687645e-06,0.051531116928475895
sio2 all 20 dish white_p08_r0100,32,40,32,40,1.0,6.314079577447472e-06,0.05236229354540471
sio2 all 20 dish white_p08_r0101,32,40,36,44,1.0,4.592212467813732e-05,0.048537953467268316
sio2 all 20 dish white_p08_r0102,32,40,40,48,1.0,6.677810826420299e-05,0.04030619223177716
sio2 all 20 dish white_p08_r0103,32,40,44,52,1.0,1.8764826878164974e-05,0.03370339474657162
sio2 all 20 dish white_p08_r0104,32,40,48,56,1.0,2.708432924153432e-06,0.03215977787300562
sio2 all 20 dish white_p08_r0105,32,40,52,60,1.0,3.1201927971925533e-06,0.0320282546502709
sio2 all 20 dish white_p08_r0106,32,40,56,64,1.0,2.78958257290915e-06,0.03089470962468932
sio2 all 20 dish white_p08_r0107,32,40,60,68,1.0,3.056724492519035e-06,0.03049672347790591
sio2 all 20 dish white_p08_r0108,32,40,64,72,0.96875,4.766156881139881e-06,0.03149120236529371
sio2 all 20 dish white_p08_r0109,36,44,8,16,1.0,1.869341731203599e-05,0.03359337092508789
sio2 all 20 dish white_p08_r0110,36,44,12,20,1.0,1.4227559885922183e-05,0.03733176602084788
sio2 all 20 dish white_p08_r0111,36,44,16,24,1.0,1.3710560722298299e-05,0.04079368119076784
sio2 all 20 dish white_p08_r0112,36,44,20,28,1.0,1.2139230622438215e-05,0.04469544018786244
sio2 all 20 dish white_p08_r0113,36,44,24,32,1.0,1.0327608534099963e-05,0.04851198121172466
sio2 all 20 dish white_p08_r0114,36,44,28,36,1.0,7.023264072256467e-06,0.05101954721400154
sio2 all 20 dish white_p08_r0115,36,44,32,40,1.0,2.985302992687067e-05,0.04966211952135422
sio2 all 20 dish white_p08_r0116,36,44,36,44,1.0,8.62988409129584e-05,0.042526815026417024
sio2 all 20 dish white_p08_r0117,36,44,40,48,1.0,3.5703391141392984e-05,0.03494059359304762
sio2 all 20 dish white_p08_r0118,36,44,44,52,1.0,4.015143135652007e-06,0.03229627174691868
sio2 all 20 dish white_p08_r0119,36,44,48,56,1.0,1.3775873934011763e-05,0.03326497565043938
sio2 all 20 dish white_p08_r0120,36,44,52,60,1.0,1.7056577982589514e-05,0.033267804852664944
sio2 all 20 dish white_p08_r0121,36,44,56,64,1.0,7.161658346886521e-06,0.03109924863745436
sio2 all 20 dish white_p08_r0122,36,44,60,68,1.0,2.778671023297894e-06,0.03030300095139014
sio2 all 20 dish white_p08_r0123,36,44,64,72,0.96875,5.3297725565407875e-06,0.031330805433610075
sio2 all 20 dish white_p08_r0124,40,48,8,16,1.0,1.5676816838500763e-05,0.03286068585903597
sio2 all 20 dish white_p08_r0125,40,48,12,20,1.0,1.3755120281512646e-05,0.03644696056138182
sio2 all 20 dish white_p08_r0126,40,48,16,24,1.0,1.2864211531599571e-05,0.040062776780160236
sio2 all 20 dish white_p08_r0127,40,48,20,28,1.0,1.2329018325425888e-05,0.043985896338793004
sio2 all 20 dish white_p08_r0128,40,48,24,32,1.0,8.536473001921013e-06,0.04761031939638938
sio2 all 20 dish white_p08_r0129,40,48,28,36,1.0,1.4634051364436131e-05,0.048544532384570606
sio2 all 20 dish white_p08_r0130,40,48,32,40,1.0,7.678890826393818e-05,0.04367838150219194
sio2 all 20 dish white_p08_r0131,40,48,36,44,1.0,6.601597621609833e-05,0.03565853506722924
sio2 all 20 dish white_p08_r0132,40,48,40,48,1.0,7.693156057498537e-06,0.03180054041775364
sio2 all 20 dish white_p08_r0133,40,48,44,52,1.0,3.3931831778478235e-06,0.032093709363852946
sio2 all 20 dish white_p08_r0134,40,48,48,56,1.0,3.480699832773332e-05,0.0347166406756363
sio2 all 20 dish white_p08_r0135,40,48,52,60,1.0,4.2297047813580737e-05,0.03455790675454879
sio2 all 20 dish white_p08_r0136,40,48,56,64,1.0,1.2216564815371006e-05,0.030831438611342594
sio2 all 20 dish white_p08_r0137,40,48,60,68,1.0,2.739774854916214e-06,0.029474969703795654
sio2 all 20 dish white_p08_r0138,40,48,64,72,1.0,5.735969782936705e-06,0.03030941094273647
sio2 all 20 dish white_p08_r0139,44,52,8,16,1.0,1.4475722089438903e-05,0.032455910997438185
sio2 all 20 dish white_p08_r0140,44,52,12,20,1.0,1.4736417684578694e-05,0.036153796164886697
sio2 all 20 dish white_p08_r0141,44,52,16,24,1.0,1.421165635424555e-05,0.040150782503166275
sio2 all 20 dish white_p08_r0142,44,52,20,28,1.0,1.6959331988133302e-05,0.04467255051788417
sio2 all 20 dish white_p08_r0143,44,52,24,32,1.0,1.1908855468413622e-05,0.0473156513085335
sio2 all 20 dish white_p08_r0144,44,52,28,36,1.0,5.830888829083328e-05,0.04405167960529604
sio2 all 20 dish white_p08_r0145,44,52,32,40,1.0,8.178521603046259e-05,0.03623800424877742
sio2 all 20 dish white_p08_r0146,44,52,36,44,1.0,1.8793946168606257e-05,0.031137930009281244
sio2 all 20 dish white_p08_r0147,44,52,40,48,1.0,1.997462256007512e-06,0.03088444177671803
sio2 all 20 dish white_p08_r0148,44,52,44,52,1.0,2.7640452890079473e-06,0.03159666249147862
sio2 all 20 dish white_p08_r0149,44,52,48,56,1.0,2.8753717389967605e-05,0.03315834005242207
sio2 all 20 dish white_p08_r0150,44,52,52,60,1.0,3.484311349625673e-05,0.03264934451751007
sio2 all 20 dish white_p08_r0151,44,52,56,64,1.0,8.273901876017053e-06,0.03009746450891642
sio2 all 20 dish white_p08_r0152,44,52,60,68,1.0,2.71476486748946e-06,0.028945651175191617
sio2 all 20 dish white_p08_r0153,44,52,64,72,1.0,5.754504547597995e-06,0.029435731280911526
sio2 all 20 dish white_p08_r0154,48,56,8,16,1.0,2.625862189090712e-05,0.030841684993539904
sio2 all 20 dish white_p08_r0155,48,56,12,20,1.0,2.1422408079437296e-05,0.03521686238752254
sio2 all 20 dish white_p08_r0156,48,56,16,24,1.0,2.056193254800569e-05,0.04006827999871775
sio2 all 20 dish white_p08_r0157,48,56,20,28,1.0,1.72382535192859e-05,0.04500329617384343
sio2 all 20 dish white_p08_r0158,48,56,24,32,1.0,4.6477148082800155e-05,0.044532691784371206
sio2 all 20 dish white_p08_r0159,48,56,28,36,1.0,9.328978472862137e-05,0.036866216895450304
sio2 all 20 dish white_p08_r0160,48,56,32,40,1.0,3.192203568358158e-05,0.030364691039723724
sio2 all 20 dish white_p08_r0161,48,56,36,44,1.0,2.9432261166865116e-06,0.02948967682302527
sio2 all 20 dish white_p08_r0162,48,56,40,48,1.0,1.7629257941321895e-06,0.030490847682129698
sio2 all 20 dish white_p08_r0163,48,56,44,52,1.0,1.7255107867017674e-06,0.03100720437998526
sio2 all 20 dish white_p08_r0164,48,56,48,56,1.0,1.851286091862338e-06,0.031078142587088468
sio2 all 20 dish white_p08_r0165,48,56,52,60,1.0,2.8113873909228933e-06,0.030356402740915424
sio2 all 20 dish white_p08_r0166,48,56,56,64,1.0,3.0802722134394444e-06,0.02940619877822339
sio2 all 20 dish white_p08_r0167,48,56,60,68,1.0,2.8344909568103957e-06,0.028424358500157267
sio2 all 20 dish white_p08_r0168,48,56,64,72,1.0,6.290683523679638e-06,0.028712514110877312
sio2 all 20 dish white_p08_r0169,52,60,8,16,1.0,5.6416817497064986e-05,0.02441076099454884
sio2 all 20 dish white_p08_r0170,52,60,12,20,1.0,8.583545294973648e-05,0.02817100779045682
sio2 all 20 dish white_p08_r0171,52,60,16,24,1.0,0.00012508537106619683,0.03255634051626651
sio2 all 20 dish white_p08_r0172,52,60,20,28,1.0,0.0001419586444591417,0.036726497514738894
sio2 all 20 dish white_p08_r0173,52,60,24,32,1.0,0.00011937302274757418,0.03538911868799246
sio2 all 20 dish white_p08_r0174,52,60,28,36,1.0,5.0956378330886725e-05,0.029658024476416335
sio2 all 20 dish white_p08_r0175,52,60,32,40,1.0,5.0514423423027526e-06,0.02757739599195766
sio2 all 20 dish white_p08_r0176,52,60,36,44,1.0,2.7432645564805004e-06,0.028950399257592303
sio2 all 20 dish white_p08_r0177,52,60,40,48,1.0,2.0071620224967722e-06,0.030059828776131354
sio2 all 20 dish white_p08_r0178,52,60,44,52,1.0,1.8122198631440436e-06,0.030605588323877702
sio2 all 20 dish white_p08_r0179,52,60,48,56,1.0,1.91874826741391e-06,0.030659527623581186
sio2 all 20 dish white_p08_r0180,52,60,52,60,1.0,2.82522632219304e-06,0.029910658662710823
sio2 all 20 dish white_p08_r0181,52,60,56,64,1.0,2.828445327149823e-06,0.028816818691928935
sio2 all 20 dish white_p08_r0182,52,60,60,68,1.0,2.2625208622182465e-06,0.027914502670277556
sio2 all 20 dish white_p08_r0183,52,60,64,72,0.984375,6.096755267662191e-06,0.028328556532152917
sio2 all 20 dish white_p08_r0184,56,64,4,12,0.984375,2.7499813263008137e-06,0.01761247806128324
sio2 all 20 dish white_p08_r0185,56,64,8,16,1.0,4.6448659547089794e-06,0.01915050188152693
sio2 all 20 dish white_p08_r0186,56,64,12,20,1.0,1.1364461501450533e-05,0.020919991219469244
sio2 all 20 dish white_p08_r0187,56,64,16,24,1.0,3.0155112748749747e-05,0.02313037675883922
sio2 all 20 dish white_p08_r0188,56,64,20,28,1.0,5.354247553179138e-05,0.025594828235858003
sio2 all 20 dish white_p08_r0189,56,64,24,32,1.0,3.850414397901071e-05,0.02627573641241989
sio2 all 20 dish white_p08_r0190,56,64,28,36,1.0,7.834798407553216e-06,0.025804692758978696
sio2 all 20 dish white_p08_r0191,56,64,32,40,1.0,2.7091220306578787e-06,0.02671793135705767
sio2 all 20 dish white_p08_r0192,56,64,36,44,1.0,2.5183125284555794e-06,0.028293882453989998
sio2 all 20 dish white_p08_r0193,56,64,40,48,1.0,2.029717943107049e-06,0.02944881510401352
sio2 all 20 dish white_p08_r0194,56,64,44,52,1.0,1.8177630041763322e-06,0.030090314169050298
sio2 all 20 dish white_p08_r0195,56,64,48,56,1.0,2.03802366001935e-06,0.030135596693533055
sio2 all 20 dish white_p08_r0196,56,64,52,60,1.0,2.9265759243780583e-06,0.02936567656497284
sio2 all 20 dish white_p08_r0197,56,64,56,64,1.0,2.7811695405053274e-06,0.028223349788708562
sio2 all 20 dish white_p08_r0198,56,64,60,68,1.0,2.2987433256031803e-06,0.027510780759933802
sio2 all 20 dish white_p08_r0199,56,64,64,72,0.96875,1.0104217208478592e-05,0.02826616132715219
sio2 all 20 dish white_p08_r0200,60,68,4,12,1.0,2.280557133485707e-06,0.017350417239944398
sio2 all 20 dish white_p08_r0201,60,68,8,16,1.0,2.4337776905951042e-06,0.01859956101024089
sio2 all 20 dish white_p08_r0202,60,68,12,20,1.0,2.3000742088255347e-06,0.01975016171928881
sio2 all 20 dish white_p08_r0203,60,68,16,24,1.0,2.3153144126485594e-06,0.020966591651818942
sio2 all 20 dish white_p08_r0204,60,68,20,28,1.0,2.279474943286764e-06,0.022210014554116628
sio2 all 20 dish white_p08_r0205,60,68,24,32,1.0,2.252616313376396e-06,0.02344284603412612
sio2 all 20 dish white_p08_r0206,60,68,28,36,1.0,2.5321384350777628e-06,0.024910047550427493
sio2 all 20 dish white_p08_r0207,60,68,32,40,1.0,2.5141762752200914e-06,0.026505417142216863
sio2 all 20 dish white_p08_r0208,60,68,36,44,1.0,2.015138843008476e-06,0.027960333351894354
sio2 all 20 dish white_p08_r0209,60,68,40,48,1.0,1.5257378102372512e-06,0.029011043035768437
sio2 all 20 dish white_p08_r0210,60,68,44,52,1.0,1.5795517730086443e-06,0.029578855509883394
sio2 all 20 dish white_p08_r0211,60,68,48,56,1.0,1.8373141229299591e-06,0.029610296915824855
sio2 all 20 dish white_p08_r0212,60,68,52,60,1.0,2.657641115120242e-06,0.028871309658171047
sio2 all 20 dish white_p08_r0213,60,68,56,64,1.0,2.593403166621149e-06,0.027672770559339074
sio2 all 20 dish white_p08_r0214,60,68,60,68,1.0,2.2409568009125143e-06,0.026843061752521345
sio2 all 20 dish white_p08_r0215,60,68,64,72,0.984375,2.82050563935779e-05,0.02844296136926457
sio2 all 20 dish white_p08_r0216,64,72,4,12,1.0,2.0274466055657e-06,0.017062696205072336
sio2 all 20 dish white_p08_r0217,64,72,8,16,1.0,2.3120098923808234e-06,0.018219362581974985
sio2 all 20 dish white_p08_r0218,64,72,12,20,1.0,2.364167459301344e-06,0.019411740451341388
sio2 all 20 dish white_p08_r0219,64,72,16,24,1.0,2.4241696064934997e-06,0.020685786056255363
sio2 all 20 dish white_p08_r0220,64,72,20,28,1.0,2.4420895505597286e-06,0.02202078951539039
sio2 all 20 dish white_p08_r0221,64,72,24,32,1.0,2.390795173010844e-06,0.023354013467040986
sio2 all 20 dish white_p08_r0222,64,72,28,36,1.0,2.504910301079368e-06,0.02485816352017455
sio2 all 20 dish white_p08_r0223,64,72,32,40,1.0,2.4765963165441453e-06,0.026485977979911198
sio2 all 20 dish white_p08_r0224,64,72,36,44,1.0,2.0727995557368654e-06,0.027946019432828303
sio2 all 20 dish white_p08_r0225,64,72,40,48,1.0,1.6338768362384063e-06,0.028979979773501672
sio2 all 20 dish white_p08_r0226,64,72,44,52,1.0,1.7134570815008015e-06,0.029356825658423177
sio2 all 20 dish white_p08_r0227,64,72,48,56,1.0,1.6663163083911466e-06,0.029267679605027297
sio2 all 20 dish white_p08_r0228,64,72,52,60,1.0,2.4134713243485575e-06,0.028637398406236542
sio2 all 20 dish white_p08_r0229,64,72,56,64,1.0,2.7071654100997756e-06,0.027427489661910855
sio2 all 20 dish white_p08_r0230,64,72,60,68,1.0,2.136315821893035e-06,0.02643831370733919
sio2 all 20 dish white_p08_r0231,64,72,64,72,0.890625,2.802901992511115e-05,0.0279356301854402
sio2 all 20 dish white_p08_r0232,68,76,4,12,1.0,2.088761998875133e-06,0.016954534832975914
sio2 all 20 dish white_p08_r0233,68,76,8,16,1.0,2.236330986020685e-06,0.0180805443467233
sio2 all 20 dish white_p08_r0234,68,76,12,20,1.0,2.1778607475454087e-06,0.01914479047556351
sio2 all 20 dish white_p08_r0235,68,76,16,24,1.0,2.560654602902996e-06,0.020338152864204453
sio2 all 20 dish white_p08_r0236,68,76,20,28,1.0,2.676938889472184e-06,0.02181133521247105
sio2 all 20 dish white_p08_r0237,68,76,24,32,1.0,2.3243037711719716e-06,0.023286735850717458
sio2 all 20 dish white_p08_r0238,68,76,28,36,1.0,2.3972205840867555e-06,0.02479338849916368
sio2 all 20 dish white_p08_r0239,68,76,32,40,1.0,2.491237307893472e-06,0.02645947930199707
sio2 all 20 dish white_p08_r0240,68,76,36,44,1.0,2.1324235358221196e-06,0.027914720635349936
sio2 all 20 dish white_p08_r0241,68,76,40,48,1.0,1.7179251900624636e-06,0.028899989832253857
sio2 all 20 dish white_p08_r0242,68,76,44,52,1.0,1.5716183333168848e-06,0.0293406340299079
sio2 all 20 dish white_p08_r0243,68,76,48,56,1.0,1.5332792556659462e-06,0.029319755232919603
sio2 all 20 dish white_p08_r0244,68,76,52,60,1.0,2.4491011701832113e-06,0.028666344714041312
sio2 all 20 dish white_p08_r0245,68,76,56,64,1.0,2.7709978532477897e-06,0.027399969233997918
sio2 all 20 dish white_p08_r0246,68,76,60,68,1.0,2.078982947021467e-06,0.026447393785690755
sio2 all 20 dish white_p08_r0247,72,80,4,12,1.0,2.0770638013352453e-06,0.017013732546623472
sio2 all 20 dish white_p08_r0248,72,80,8,16,1.0,2.3371397537176784e-06,0.018065195179319586
sio2 all 20 dish white_p08_r0249,72,80,12,20,1.0,2.227695335953568e-06,0.019131117433157683
sio2 all 20 dish white_p08_r0250,72,80,16,24,1.0,2.7009615211774552e-06,0.020347348060128546
sio2 all 20 dish white_p08_r0251,72,80,20,28,1.0,2.661069830507401e-06,0.02186433795621342
sio2 all 20 dish white_p08_r0252,72,80,24,32,1.0,2.271610393041806e-06,0.023378243173307257
sio2 all 20 dish white_p08_r0253,72,80,28,36,1.0,2.568320078763517e-06,0.02491397285528459
sio2 all 20 dish white_p08_r0254,72,80,32,40,1.0,2.9060020619376222e-06,0.026640461741769025
sio2 all 20 dish white_p08_r0255,72,80,36,44,1.0,2.2971107032060424e-06,0.02815092347381982
sio2 all 20 dish white_p08_r0256,72,80,40,48,1.0,1.8859584764080411e-06,0.029180427591327027
sio2 all 20 dish white_p08_r0257,72,80,44,52,1.0,1.8232381330643577e-06,0.029750686618501707
sio2 all 20 dish white_p08_r0258,72,80,48,56,1.0,1.9178974187342345e-06,0.02979089787989885
sio2 all 20 dish white_p08_r0259,72,80,52,60,1.0,2.947418469963498e-06,0.02907038964460251
sio2 all 20 dish white_p08_r0260,72,80,56,64,1.0,3.0401111280640035e-06,0.02785436081540188
sio2 all 20 dish white_p08_r0261,72,80,60,68,1.0,2.7128256705509833e-06,0.02704485899956617
sio2 all 20 dish white_p08_r0262,76,84,12,20,0.9375,2.66602174678672e-06,0.01955132838458475
sio2 all 20 dish white_p08_r0263,76,84,16,24,1.0,3.0123700741581832e-06,0.02084950864831076
sio2 all 20 dish white_p08_r0264,76,84,20,28,1.0,2.938872140890317e-06,0.022365839627952314
sio2 all 20 dish white_p08_r0265,76,84,24,32,1.0,2.6645370418302173e-06,0.023896249975211347
sio2 all 20 dish white_p08_r0266,76,84,28,36,1.0,2.9780874360617877e-06,0.025467416886161134
sio2 all 20 dish white_p08_r0267,76,84,32,40,1.0,3.247639197619183e-06,0.027214768385327007
sio2 all 20 dish white_p08_r0268,76,84,36,44,1.0,2.7702990247850643e-06,0.028834042531364783
sio2 all 20 dish white_p08_r0269,76,84,40,48,1.0,2.2673047693074794e-06,0.029998722590685672
sio2 all 20 dish white_p08_r0270,76,84,44,52,1.0,2.102138290116445e-06,0.030600922900476963
