roi_id,r0,r1,c0,c1,coverage,spectral_variance,mean_reflectance
bare silicon all_p01_r0061,40,48,160,168,1.0,1.726386921129659e-06,0.02395850858186807
bare silicon all_p01_r0062,40,48,164,172,1.0,1.972843350052256e-06,0.02422289800741723
bare silicon all_p01_r0063,40,48,168,176,1.0,2.1960513131649918e-06,0.024743973499571137
bare silicon all_p01_r0064,40,48,172,180,1.0,4.446716630954923e-06,0.025894358690178077
bare silicon all_p01_r0065,40,48,176,184,1.0,0.000408613994423359,0.03688352356325108
bare silicon all_p01_r0066,44,52,136,144,1.0,1.96052135073903e-05,0.026888064358993033
bare silicon all_p01_r0067,44,52,140,148,1.0,3.2797026196404594e-06,0.025608770472433286
bare silicon all_p01_r0068,44,52,144,152,1.0,2.372133839970367e-06,0.0245886569714
bare silicon all_p01_r0069,44,52,148,156,1.0,1.8652419851612008e-06,0.023978358226280895
bare silicon all_p01_r0070,44,52,152,160,1.0,1.9004996486859265e-06,0.023643225817425582
bare silicon all_p01_r0071,44,52,156,164,1.0,1.7736023891201217e-06,0.023423310789427904
bare silicon all_p01_r0072,44,52,160,168,1.0,1.6372240056100921e-06,0.023358120204691978
bare silicon all_p01_r0073,44,52,164,172,1.0,1.9046965337865999e-06,0.023607670965048417
bare silicon all_p01_r0074,44,52,168,176,1.0,2.1656168197415737e-06,0.024101837971916968
bare silicon all_p01_r0075,44,52,172,180,1.0,3.6758752855445666e-06,0.025113597719192204
bare silicon all_p01_r0076,44,52,176,184,1.0,0.00020832897538732012,0.03285955874748914
bare silicon all_p01_r0077,48,56,132,140,0.984375,8.224951876919361e-05,0.027868303455784522
bare silicon all_p01_r0078,48,56,136,144,1.0,2.7683820089089523e-06,0.025467289537495663
bare silicon all_p01_r0079,48,56,140,148,1.0,2.936526434169777e-06,0.02474848832283001
bare silicon all_p01_r0080,48,56,144,152,1.0,2.3675978092329082e-06,0.023962614335415015
bare silicon all_p01_r0081,48,56,148,156,1.0,1.946655580709565e-06,0.023470653385222365
bare silicon all_p01_r0082,48,56,152,160,1.0,1.7898850018923675e-06,0.02310283400410319
bare silicon all_p01_r0083,48,56,156,164,1.0,1.763630546054813e-06,0.02283833931714069
bare silicon all_p01_r0084,48,56,160,168,1.0,1.678398490734198e-06,0.022794632260885867
bare silicon all_p01_r0085,48,56,164,172,1.0,1.947333490954343e-06,0.02305640878413955
bare silicon all_p01_r0086,48,56,168,176,1.0,2.132876463557082e-06,0.02353479064871944
bare silicon all_p01_r0087,48,56,172,180,1.0,3.2036871473087367e-06,0.024440385773741833
bare silicon all_p01_r0088,48,56,176,184,1.0,0.00010928612827888294,0.03009811904164066
bare silicon all_p01_r0089,52,60,128,136,0.953125,0.00026715739257213356,0.030815490534234907
bare silicon all_p01_r0090,52,60,132,140,1.0,3.032862572064772e-06,0.02561093225744616
bare silicon all_p01_r0091,52,60,136,144,1.0,2.194793672853161e-06,0.024701588758090805
bare silicon all_p01_r0092,52,60,140,148,1.0,1.982043709573893e-06,0.023982864845555844
bare silicon all_p01_r0093,52,60,144,152,1.0,1.951320537772359e-06,0.023374574620863443
bare silicon all_p01_r0094,52,60,148,156,1.0,1.933982454573932e-06,0.022971752944745787
bare silicon all_p01_r0095,52,60,152,160,1.0,1.770367223166106e-06,0.02261368187334045
bare silicon all_p01_r0096,52,60,156,164,1.0,1.627825191083506e-06,0.02233522245439836
bare silicon all_p01_r0097,52,60,160,168,1.0,1.5855066657808132e-06,0.022303767598557053
bare silicon all_p01_r0098,52,60,164,172,1.0,1.7672487136658255e-06,0.022544189959649467
bare silicon all_p01_r0099,52,60,168,176,1.0,2.1719180006860746e-06,0.02301079714999511
bare silicon all_p01_r0100,52,60,172,180,1.0,2.9414713674130037e-06,0.023887511572675203
bare silicon all_p01_r0101,52,60,176,184,1.0,6.331851164918527e-05,0.02831150346268896
bare silicon all_p01_r0102,56,64,124,132,0.875,0.0004160505796360658,0.03397121792277589
bare silicon all_p01_r0103,56,64,128,136,1.0,1.2497385941496466e-05,0.026299542350027152
bare silicon all_p01_r0104,56,64,132,140,1.0,2.289937971121464e-06,0.024984976424152327
bare silicon all_p01_r0105,56,64,136,144,1.0,2.081877832062688e-06,0.024255658774621998
bare silicon all_p01_r0106,56,64,140,148,1.0,2.018314456726673e-06,0.02356846556742489
bare silicon all_p01_r0107,56,64,144,152,1.0,1.8643966186251233e-06,0.022979813257180317
bare silicon all_p01_r0108,56,64,148,156,1.0,1.924184821949932e-06,0.022560368224516292
bare silicon all_p01_r0109,56,64,152,160,1.0,1.8428738230861977e-06,0.02220605397231841
bare silicon all_p01_r0110,56,64,156,164,1.0,1.7089593873928196e-06,0.02196086725388268
bare silicon all_p01_r0111,56,64,160,168,1.0,1.6910371128008827e-06,0.021941243491085782
bare silicon all_p01_r0112,56,64,164,172,1.0,1.6982994993382163e-06,0.022167917754006533
bare silicon all_p01_r0113,56,64,168,176,1.0,1.8174912318997898e-06,0.022597389263774612
bare silicon all_p01_r0114,56,64,172,180,1.0,2.7074426070041617e-06,0.02347359778519239
bare silicon all_p01_r0115,56,64,176,184,1.0,4.531236760722705e-05,0.02731927177396269
bare silicon all_p01_r0116,60,68,124,132,1.0,0.00015139965284648787,0.0290681020041029
bare silicon all_p01_r0117,60,68,128,136,1.0,2.428150326768943e-06,0.025590944554031082
bare silicon all_p01_r0118,60,68,132,140,1.0,2.2072731559907894e-06,0.024757710441791203
bare silicon all_p01_r0119,60,68,136,144,1.0,2.105710184950059e-06,0.024105120191424814
bare silicon all_p01_r0120,60,68,140,148,1.0,2.1094361990062297e-06,0.02345769279764694
bare silicon all_p01_r0121,60,68,144,152,1.0,2.0138933669586844e-06,0.022899430022401603
bare silicon all_p01_r0122,60,68,148,156,1.0,1.8881186496523733e-06,0.022439210631881316
bare silicon all_p01_r0123,60,68,152,160,1.0,1.7187241656138279e-06,0.02205424198576794
bare silicon all_p01_r0124,60,68,156,164,1.0,1.6597363760374668e-06,0.021823667323881184
bare silicon all_p01_r0125,60,68,160,168,1.0,1.6690670113587745e-06,0.021792919685384972
bare silicon all_p01_r0126,60,68,164,172,1.0,1.7354154202583529e-06,0.022037126244271902
bare silicon all_p01_r0127,60,68,168,176,1.0,1.8136429177828857e-06,0.022475257888277117
bare silicon all_p01_r0128,60,68,172,180,1.0,2.705006554844156e-06,0.023346921217067978
bare silicon all_p01_r0129,60,68,176,184,1.0,3.7838601188883065e-05,0.02693964064543203
bare silicon all_p01_r0130,64,72,120,128,0.953125,0.00021194071538126576,0.030796291618163423
bare silicon all_p01_r0131,64,72,124,132,1.0,3.3896828441784617e-06,0.02619149294046661
bare silicon all_p01_r0132,64,72,128,136,1.0,2.4851213815983077e-06,0.025183688340118568
bare silicon all_p01_r0133,64,72,132,140,1.0,2.535725702572159e-06,0.024443131155141923
bare silicon all_p01_r0134,64,72,136,144,1.0,2.252811943472357e-06,0.023818705235415034
bare silicon all_p01_r0135,64,72,140,148,1.0,2.3553967313009076e-06,0.023219424527424315
bare silicon all_p01_r0136,64,72,144,152,1.0,2.2318296273575563e-06,0.02266563630701682
bare silicon all_p01_r0137,64,72,148,156,1.0,2.021568528162441e-06,0.02221460610539069
bare silicon all_p01_r0138,64,72,152,160,1.0,1.854215669111397e-06,0.02184486143612315
bare silicon all_p01_r0139,64,72,156,164,1.0,1.693644330053399e-06,0.021625893090483742
bare silicon all_p01_r0140,64,72,160,168,1.0,1.7384116541552765e-06,0.02155648891647108
bare silicon all_p01_r0141,64,72,164,172,1.0,1.8266743075003518e-06,0.0217489268136168
bare silicon all_p01_r0142,64,72,168,176,1.0,1.994982578271946e-06,0.022225060557680993
bare silicon all_p01_r0143,64,72,172,180,1.0,2.9197225159078023e-06,0.023125132679648837
bare silicon all_p01_r0144,64,72,176,184,1.0,3.57683275618736e-05,0.0266320091634408
bare silicon all_p01_r0145,68,76,116,124,0.890625,0.0004205522917999487,0.034168037690039406
bare silicon all_p01_r0146,68,76,120,128,1.0,1.0591202757066559e-05,0.026634892417720005
bare silicon all_p01_r0147,68,76,124,132,1.0,2.521263926386901e-06,0.025308534645642974
bare silicon all_p01_r0148,68,76,128,136,1.0,2.184278396903307e-06,0.024507128734001474
bare silicon all_p01_r0149,68,76,132,140,1.0,2.257659641100806e-06,0.023795535245932253
bare silicon all_p01_r0150,68,76,136,144,1.0,1.9992488333349095e-06,0.023204159383260342
bare silicon all_p01_r0151,68,76,140,148,1.0,2.285984396820232e-06,0.022642424217066213
bare silicon all_p01_r0152,68,76,144,152,1.0,2.0664432615842494e-06,0.02207445570856784
bare silicon all_p01_r0153,68,76,148,156,1.0,1.7101777509522134e-06,0.02167033362382865
bare silicon all_p01_r0154,68,76,152,160,1.0,1.6583325623622184e-06,0.021364486159007493
bare silicon all_p01_r0155,68,76,156,164,1.0,1.5733851902222834e-06,0.02117961663766106
bare silicon all_p01_r0156,68,76,160,168,1.0,1.5859548206072762e-06,0.021141299516909625
bare silicon all_p01_r0157,68,76,164,172,1.0,1.5137152337613248e-06,0.02130192168543721
bare silicon all_p01_r0158,68,76,168,176,1.0,1.9864553822825707e-06,0.021763229000698818
bare silicon all_p01_r0159,68,76,172,180,1.0,2.9398019694038798e-06,0.02272926298353504
bare silicon all_p01_r0160,68,76,176,184,1.0,3.653045558874112e-05,0.02632588937612533
bare silicon all_p01_r0161,72,80,116,124,1.0,0.00012464219076959026,0.028467239034214505
bare silicon all_p01_r0162,72,80,120,128,1.0,2.572568998298263e-06,0.025423592627875694
bare silicon all_p01_r0163,72,80,124,132,1.0,2.442460072620803e-06,0.024567483340772172
bare silicon all_p01_r0164,72,80,128,136,1.0,2.2117555146873083e-06,0.023832638694307965
bare silicon all_p01_r0165,72,80,132,140,1.0,1.8926693550129029e-06,0.023176794595078244
bare silicon all_p01_r0166,72,80,136,144,1.0,1.81834703502977e-06,0.022631291997595067
bare silicon all_p01_r0167,72,80,140,148,1.0,1.9444219008405576e-06,0.02208826926975124
bare silicon all_p01_r0168,72,80,144,152,1.0,1.714633226920948e-06,0.02154570031397875
bare silicon all_p01_r0169,72,80,148,156,1.0,1.6569176488360643e-06,0.02116386489348267
bare silicon all_p01_r0170,72,80,152,160,1.0,1.720575118857188e-06,0.020897301686572584
bare silicon all_p01_r0171,72,80,156,164,1.0,1.6745433105068734e-06,0.020743353802181765
bare silicon all_p01_r0172,72,80,160,168,1.0,1.6011132650367267e-06,0.020803730619900533
bare silicon all_p01_r0173,72,80,164,172,1.0,1.5312380324515242e-06,0.021009743567237334
bare silicon all_p01_r0174,72,80,168,176,1.0,1.951607006556414e-06,0.021450722456132734
bare silicon all_p01_r0175,72,80,172,180,1.0,3.0555527504601053e-06,0.022493301868655523
bare silicon all_p01_r0176,72,80,176,184,1.0,4.3087356639088585e-05,0.026369162990034417
bare silicon all_p01_r0177,76,84,112,120,0.96875,0.00029983218883360314,0.031140252023874028
bare silicon all_p01_r0178,76,84,116,124,1.0,2.980718145038865e-06,0.02568051260815877
bare silicon all_p01_r0179,76,84,120,128,1.0,2.2525253368554715e-06,0.024633168031694717
bare silicon all_p01_r0180,76,84,124,132,1.0,2.265769856441162e-06,0.02384261995865332
bare silicon all_p01_r0181,76,84,128,136,1.0,2.0921263659342994e-06,0.02318333115969913
bare silicon all_p01_r0182,76,84,132,140,1.0,1.6927514774942437e-06,0.022601245911253218
bare silicon all_p01_r0183,76,84,136,144,1.0,1.681413432091874e-06,0.022099841088362174
bare silicon all_p01_r0184,76,84,140,148,1.0,1.7547144825240687e-06,0.021585154446853747
bare silicon all_p01_r0185,76,84,144,152,1.0,1.627676634053031e-06,0.021081856532391707
bare silicon all_p01_r0186,76,84,148,156,1.0,1.668880767626893e-06,0.020727774988020895
bare silicon all_p01_r0187,76,84,152,160,1.0,1.6450871576907067e-06,0.02048448712632361
bare silicon all_p01_r0188,76,84,156,164,1.0,1.5394488373866011e-06,0.02039363737131948
bare silicon all_p01_r0189,76,84,160,168,1.0,1.5244125575173545e-06,0.020556976430842783
bare silicon all_p01_r0190,76,84,164,172,1.0,1.5562498262886177e-06,0.020841240802547824
bare silicon all_p01_r0191,76,84,168,176,1.0,1.8005752928158966e-06,0.02131166512586971
bare silicon all_p01_r0192,76,84,172,180,1.0,2.9842674676897874e-06,0.022357979330391634
bare silicon all_p01_r0193,76,84,176,184,1.0,5.996354495336268e-05,0.02684154183372457
bare silicon all_p01_r0194,80,88,108,116,0.890625,0.00037248917820098846,0.033182343775198096
bare silicon all_p01_r0195,80,88,112,120,1.0,8.792238055929629e-06,0.02626760564903958
bare silicon all_p01_r0196,80,88,116,124,1.0,2.4763145657578413e-06,0.024906398878535376
bare silicon all_p01_r0197,80,88,120,128,1.0,2.159868116007542e-06,0.024021634066701523
bare silicon all_p01_r0198,80,88,124,132,1.0,1.8992154120997387e-06,0.02326226227846036
bare silicon all_p01_r0199,80,88,128,136,1.0,1.936235167801598e-06,0.022649834658070803
bare silicon all_p01_r0200,80,88,132,140,1.0,1.7520628351626474e-06,0.022117778020933065
bare silicon all_p01_r0201,80,88,136,144,1.0,1.663612000410797e-06,0.0216364317738022
bare silicon all_p01_r0202,80,88,140,148,1.0,1.7821604221730932e-06,0.021140534688175734
bare silicon all_p01_r0203,80,88,144,152,1.0,1.7347546092525919e-06,0.020689899336955614
bare silicon all_p01_r0204,80,88,148,156,1.0,1.6303387046102964e-06,0.020392589726946207
bare silicon all_p01_r0205,80,88,152,160,1.0,1.6182128997583466e-06,0.020237310286791363
bare silicon all_p01_r0206,80,88,156,164,1.0,1.4306603629524465e-06,0.02025866320664324
bare silicon all_p01_r0207,80,88,160,168,1.0,1.4362870188175234e-06,0.02046044477853314
bare silicon all_p01_r0208,80,88,164,172,1.0,1.5981636953368785e-06,0.020809895839995166
bare silicon all_p01_r0209,80,88,168,176,1.0,1.7277754699688749e-06,0.021357685359134234
bare silicon all_p01_r0210,80,88,172,180,1.0,3.0335831625150343e-06,0.022411992761934296
bare silicon all_p01_r0211,80,88,176,184,1.0,9.196359969380128e-05,0.027817312424176503
bare silicon all_p01_r0212,84,92,108,116,1.0,9.396233122903902e-05,0.02787610962998117
bare silicon all_p01_r0213,84,92,112,120,1.0,2.775700721778095e-06,0.02519602073471526
bare silicon all_p01_r0214,84,92,116,124,1.0,2.339786808277113e-06,0.02424911899717505
bare silicon all_p01_r0215,84,92,120,128,1.0,2.003242553099199e-06,0.023467904561921955
bare silicon all_p01_r0216,84,92,124,132,1.0,1.8809450835182177e-06,0.02277460255197
bare silicon all_p01_r0217,84,92,128,136,1.0,1.8120718082012211e-06,0.022179447102617312
bare silicon all_p01_r0218,84,92,132,140,1.0,1.7310375234477652e-06,0.021683019308200203
bare silicon all_p01_r0219,84,92,136,144,1.0,1.7509011555788313e-06,0.021253572049647562
bare silicon all_p01_r0220,84,92,140,148,1.0,1.7117142072308212e-06,0.020800634636580006
bare silicon all_p01_r0221,84,92,144,152,1.0,1.6692121994845267e-06,0.02039294424112267
bare silicon all_p01_r0222,84,92,148,156,1.0,1.58454922419073e-06,0.020162835101696447
bare silicon all_p01_r0223,84,92,152,160,1.0,1.650055359657213e-06,0.02012465596261826
bare silicon all_p01_r0224,84,92,156,164,1.0,1.5098930839079367e-06,0.02026325501914652
bare silicon all_p01_r0225,84,92,160,168,1.0,1.3497749564240287e-06,0.020531167337217004
bare silicon all_p01_r0226,84,92,164,172,1.0,1.697019985261257e-06,0.020999035748023212
bare silicon all_p01_r0227,84,92,168,176,1.0,1.817386112405674e-06,0.02164131409375806
bare silicon all_p01_r0228,84,92,172,180,1.0,2.9626884412523984e-06,0.02265588348305092
bare silicon all_p01_r0229,84,92,176,184,1.0,0.0001535071074627387,0.029407468367829176
bare silicon all_p01_r0230,88,96,104,112,0.96875,0.00021307983953702413,0.02981899733179961
bare silicon all_p01_r0231,88,96,108,116,1.0,2.5401605304383154e-06,0.025452697270773032
bare silicon all_p01_r0232,88,96,112,120,1.0,2.299004337667992e-06,0.024496051067872903
bare silicon all_p01_r0233,88,96,116,124,1.0,2.2659397048998804e-06,0.023631833064411804
bare silicon all_p01_r0234,88,96,120,128,1.0,1.8863603434058538e-06,0.022920059163796688
bare silicon all_p01_r0235,88,96,124,132,1.0,1.7632360507416132e-06,0.022310845547176588
bare silicon all_p01_r0236,88,96,128,136,1.0,1.6127550540107625e-06,0.0217699999424637
bare silicon all_p01_r0237,88,96,132,140,1.0,1.6275269689481014e-06,0.02130088217790839
bare silicon all_p01_r0238,88,96,136,144,1.0,1.7622484119948434e-06,0.02089210164348042
bare silicon all_p01_r0239,88,96,140,148,1.0,1.7067739728709986e-06,0.020489637953839557
bare silicon all_p01_r0240,88,96,144,152,1.0,1.550732749564194e-06,0.020147771529546197
bare silicon all_p01_r0241,88,96,148,156,1.0,1.5082698257374495e-06,0.020013472933667877
bare silicon all_p01_r0242,88,96,152,160,1.0,1.557183827076375e-06,0.020070716169103074
bare silicon all_p01_r0243,88,96,156,164,1.0,1.6031915362764198e-06,0.02029078093180816
bare silicon all_p01_r0244,88,96,160,168,1.0,1.4057802179036764e-06,0.020660572892206533
bare silicon all_p01_r0245,88,96,164,172,1.0,1.6951730504119352e-06,0.02126809870676104
bare silicon all_p01_r0246,88,96,168,176,1.0,1.77290707452728e-06,0.021941413177144233
bare silicon all_p01_r0247,88,96,172,180,1.0,3.160520096896664e-06,0.02294525091528336
bare silicon all_p01_r0248,88,96,176,184,1.0,0.0002852543553287209,0.03205596724859216
bare silicon all_p01_r0249,92,100,100,108,0.890625,0.00027685315138254254,0.031596547282798045
bare silicon all_p01_r0250,92,100,104,112,1.0,5.370873825872226e-06,0.025800551066284115
bare silicon all_p01_r0251,92,100,108,116,1.0,2.4727105451225683e-06,0.02472835547887819
bare silicon all_p01_r0252,92,100,112,120,1.0,2.2694309211961314e-06,0.023903161050198296
bare silicon all_p01_r0253,92,100,116,124,1.0,1.9568938904840687e-06,0.023111734074001907
bare silicon all_p01_r0254,92,100,120,128,1.0,1.944381733182703e-06,0.022450809918819314
bare silicon all_p01_r0255,92,100,124,132,1.0,1.7844090330566325e-06,0.021885444287090938
bare silicon all_p01_r0256,92,100,128,136,1.0,1.4576896372415397e-06,0.02139882007676989
bare silicon all_p01_r0257,92,100,132,140,1.0,1.5722170388527218e-06,0.020965598205306975
bare silicon all_p01_r0258,92,100,136,144,1.0,1.6884897134065816e-06,0.020550849970086837
bare silicon all_p01_r0259,92,100,140,148,1.0,1.6627206202275965e-06,0.02017611211969524
bare silicon all_p01_r0260,92,100,144,152,1.0,1.5047344533487852e-06,0.019944982983854356
bare silicon all_p01_r0261,92,100,148,156,1.0,1.51112309110447e-06,0.019920729265962833
bare silicon all_p01_r0262,92,100,152,160,1.0,1.448222282045569e-06,0.02005149141085091
bare silicon all_p01_r0263,92,100,156,164,1.0,1.5660183827106258e-06,0.020335733708570353
bare silicon all_p01_r0264,92,100,160,168,1.0,1.6008978119594448e-06,0.020787845599440184
bare silicon all_p01_r0265,92,100,164,172,1.0,1.6034797174291255e-06,0.021418060350314044
bare silicon all_p01_r0266,92,100,168,176,1.0,1.953137931647935e-06,0.022114475478320742
bare silicon all_p01_r0267,92,100,172,180,1.0,4.429625868179604e-06,0.02333047791579909
bare silicon all_p01_r0268,92,100,176,184,1.0,0.0005624011448493118,0.036441857241327834
bare silicon all_p01_r0269,96,104,100,108,1.0,7.110955725895533e-05,0.027287423454462598
bare silicon all_p01_r0270,96,104,104,112,1.0,2.2967388017846265e-06,0.024983391791611617
bare silicon all_p01_r0271,96,104,108,116,1.0,2.264722265075609e-06,0.02417699903701853
bare silicon all_p01_r0272,96,104,112,120,1.0,1.9919147318535285e-06,0.02340376967879563
bare silicon all_p01_r0273,96,104,116,124,1.0,1.853167159273964e-06,0.022690731461653672
bare silicon all_p01_r0274,96,104,120,128,1.0,1.907846060287316e-06,0.022055501846324935
bare silicon all_p01_r0275,96,104,124,132,1.0,1.6343149786230197e-06,0.021512577971218364
bare silicon all_p01_r0276,96,104,128,136,1.0,1.4331968705176205e-06,0.021058521324492575
bare silicon all_p01_r0277,96,104,132,140,1.0,1.4419519428338845e-06,0.020667875598434717
bare silicon all_p01_r0278,96,104,136,144,1.0,1.5674819172084529e-06,0.020289723312708403
bare silicon all_p01_r0279,96,104,140,148,1.0,1.6345073232468167e-06,0.019979655010794524
bare silicon all_p01_r0280,96,104,144,152,1.0,1.593446336670537e-06,0.019872990496232066
bare silicon all_p01_r0281,96,104,148,156,1.0,1.5896842558170348e-06,0.01996423883423547
bare silicon all_p01_r0282,96,104,152,160,1.0,1.5006664302708475e-06,0.02015524638653329
bare silicon all_p01_r0283,96,104,156,164,1.0,1.6451241164193666e-06,0.020508583246265668
bare silicon all_p01_r0284,96,104,160,168,1.0,1.6027308815110571e-06,0.02101475968654052
bare silicon all_p01_r0285,96,104,164,172,1.0,1.785042012513306e-06,0.02167970576551254
bare silicon all_p01_r0286,96,104,168,176,1.0,2.2275003505090287e-06,0.02245972482685691
bare silicon all_p01_r0287,96,104,172,180,1.0,8.103417655084888e-06,0.02406081978506231
bare silicon all_p01_r0288,96,104,176,184,0.9375,0.0006663570377270293,0.03904526310802395
bare silicon all_p01_r0289,100,108,96,104,0.96875,0.000177930900208794,0.02938556754923054
bare silicon all_p01_r0290,100,108,100,108,1.0,2.7382697734101008e-06,0.025370838185244753
bare silicon all_p01_r0291,100,108,104,112,1.0,2.172571389277125e-06,0.024466811415045055
bare silicon all_p01_r0292,100,108,108,116,1.0,2.0272187476702214e-06,0.0236721990971766
bare silicon all_p01_r0293,100,108,112,120,1.0,1.8227985902505487e-06,0.022936754630259758
bare silicon all_p01_r0294,100,108,116,124,1.0,1.7597777777642745e-06,0.02229434940585785
bare silicon all_p01_r0295,100,108,120,128,1.0,1.7405636675802948e-06,0.021747731290643425
bare silicon all_p01_r0296,100,108,124,132,1.0,1.6109859863333976e-06,0.021226192303927634
bare silicon all_p01_r0297,100,108,128,136,1.0,1.6265303494247911e-06,0.02076067004194812
bare silicon all_p01_r0298,100,108,132,140,1.0,1.7068924517493376e-06,0.020382819805101846
bare silicon all_p01_r0299,100,108,136,144,1.0,1.6536051035029446e-06,0.020067192005898123
